FPIS,Observed,Expected,OE,RR,date
53065,167,151.76,1.1,1.1,2022-01-29
53066,2550,2430.18,1.05,1.05,2022-01-29
53069,42,47.08,0.89,0.89,2022-01-29
53070,229,339.54,0.67,0.67,2022-01-29
53072,1799,1785.95,1.01,1.01,2022-01-29
53073,883,1015.66,0.87,0.87,2022-01-29
53074,941,884.73,1.06,1.06,2022-01-29
53075,171,223.45,0.77,0.77,2022-01-29
53076,244,305.24,0.8,0.8,2022-01-29
53078,76,117.88,0.64,0.64,2022-01-29
53079,77,103.65,0.74,0.74,2022-01-29
53080,347,393.01,0.88,0.88,2022-01-29
53081,3205,2900.45,1.11,1.11,2022-01-29
53083,1618,1407.57,1.15,1.15,2022-01-29
53085,832,792.97,1.05,1.05,2022-01-29
53086,647,569.04,1.14,1.14,2022-01-29
53088,10,27.91,0.36,0.36,2022-01-29
53089,1487,1314.72,1.13,1.13,2022-01-29
53090,1498,1490.6,1.0,1.0,2022-01-29
53091,124,133.0,0.93,0.93,2022-01-29
53092,1552,1442.22,1.08,1.08,2022-01-29
53140,2037,2039.36,1.0,1.0,2022-01-29
53538,995,1273.48,0.78,0.78,2022-01-29
54159,59,79.04,0.75,0.75,2022-01-29
53541,27,63.99,0.42,0.42,2022-01-29
53961,47,54.85,0.86,0.86,2022-01-29
53963,1222,954.49,1.28,1.28,2022-01-29
53964,143,247.85,0.58,0.58,2022-01-29
53965,600,718.26,0.84,0.84,2022-01-29
53968,125,156.57,0.8,0.8,2022-01-29
53969,32,30.1,1.06,1.06,2022-01-29
54001,520,544.91,0.95,0.95,2022-01-29
54002,388,437.21,0.89,0.89,2022-01-29
54003,42,72.72,0.58,0.58,2022-01-29
53960,222,236.85,0.94,0.94,2022-01-29
54004,118,151.69,0.78,0.78,2022-01-29
54006,26,41.1,0.63,0.63,2022-01-29
54007,82,70.11,1.17,1.17,2022-01-29
54009,164,179.74,0.91,0.91,2022-01-29
54011,411,475.29,0.86,0.86,2022-01-29
54013,155,230.19,0.67,0.67,2022-01-29
54014,147,146.68,1.0,1.0,2022-01-29
54015,190,253.42,0.75,0.75,2022-01-29
54016,1751,2197.52,0.8,0.8,2022-01-29
54005,160,213.55,0.75,0.75,2022-01-29
53540,0,13.95,0.0,0.0,2022-01-29
53959,835,962.19,0.87,0.87,2022-01-29
53955,463,390.13,1.19,1.19,2022-01-29
53931,13,15.12,0.86,0.86,2022-01-29
53932,304,182.62,1.66,1.67,2022-01-29
53933,197,306.2,0.64,0.64,2022-01-29
53934,214,301.67,0.71,0.71,2022-01-29
53935,23,17.46,1.32,1.32,2022-01-29
53936,50,160.35,0.31,0.31,2022-01-29
53937,21,80.07,0.26,0.26,2022-01-29
53939,6,17.6,0.34,0.34,2022-01-29
53941,135,215.48,0.63,0.63,2022-01-29
53956,182,221.87,0.82,0.82,2022-01-29
53943,45,71.96,0.63,0.63,2022-01-29
53946,136,280.36,0.49,0.48,2022-01-29
53947,0,12.17,0.0,0.0,2022-01-29
53948,459,553.23,0.83,0.83,2022-01-29
53949,335,419.13,0.8,0.8,2022-01-29
53950,770,383.53,2.01,2.01,2022-01-29
53951,169,153.48,1.1,1.1,2022-01-29
53952,157,221.25,0.71,0.71,2022-01-29
53953,7,17.11,0.41,0.41,2022-01-29
53954,448,458.03,0.98,0.98,2022-01-29
53944,126,144.13,0.87,0.87,2022-01-29
54020,407,481.27,0.85,0.85,2022-01-29
54021,413,457.69,0.9,0.9,2022-01-29
54022,1163,1617.76,0.72,0.72,2022-01-29
54126,213,266.0,0.8,0.8,2022-01-29
54127,0,5.29,0.0,0.0,2022-01-29
54128,103,120.21,0.86,0.86,2022-01-29
54129,150,209.43,0.72,0.72,2022-01-29
54130,1405,1775.84,0.79,0.79,2022-01-29
54135,426,229.02,1.86,1.86,2022-01-29
54136,362,432.88,0.84,0.84,2022-01-29
54137,45,78.63,0.57,0.57,2022-01-29
54138,46,61.52,0.75,0.75,2022-01-29
54125,8,34.78,0.23,0.23,2022-01-29
54139,144,221.39,0.65,0.65,2022-01-29
54141,176,155.13,1.13,1.13,2022-01-29
54143,867,1023.08,0.85,0.85,2022-01-29
54149,45,81.24,0.55,0.55,2022-01-29
54150,90,74.71,1.2,1.2,2022-01-29
54151,111,222.56,0.5,0.5,2022-01-29
54153,355,484.84,0.73,0.73,2022-01-29
54154,319,388.75,0.82,0.82,2022-01-29
54155,664,506.49,1.31,1.31,2022-01-29
54156,43,111.07,0.39,0.39,2022-01-29
54140,440,659.08,0.67,0.67,2022-01-29
54124,171,236.44,0.72,0.72,2022-01-29
54123,12,18.08,0.66,0.66,2022-01-29
54121,113,207.64,0.54,0.54,2022-01-29
54023,197,288.06,0.68,0.68,2022-01-29
54024,243,326.34,0.74,0.74,2022-01-29
54025,429,499.96,0.86,0.86,2022-01-29
54026,135,138.7,0.97,0.97,2022-01-29
54027,42,71.83,0.58,0.58,2022-01-29
54028,151,168.26,0.9,0.9,2022-01-29
54082,86,113.75,0.76,0.76,2022-01-29
54101,184,187.16,0.98,0.98,2022-01-29
54102,30,53.2,0.56,0.56,2022-01-29
54103,16,32.37,0.49,0.49,2022-01-29
54104,33,81.04,0.41,0.41,2022-01-29
54106,233,359.61,0.65,0.65,2022-01-29
54107,150,248.81,0.6,0.6,2022-01-29
54110,229,370.81,0.62,0.62,2022-01-29
54111,88,158.29,0.56,0.56,2022-01-29
54112,127,161.45,0.79,0.79,2022-01-29
54113,203,245.86,0.83,0.83,2022-01-29
54114,257,361.88,0.71,0.71,2022-01-29
54115,3696,3138.12,1.18,1.18,2022-01-29
54119,12,47.91,0.25,0.25,2022-01-29
54120,0,17.11,0.0,0.0,2022-01-29
53930,85,94.37,0.9,0.9,2022-01-29
53929,136,181.94,0.75,0.75,2022-01-29
54017,1354,1236.84,1.09,1.1,2022-01-29
53926,30,114.44,0.26,0.26,2022-01-29
53572,909,732.62,1.24,1.24,2022-01-29
53573,158,214.38,0.74,0.74,2022-01-29
53574,206,263.73,0.78,0.78,2022-01-29
53575,1299,1124.26,1.16,1.16,2022-01-29
53576,132,158.08,0.83,0.83,2022-01-29
53577,66,95.33,0.69,0.69,2022-01-29
53578,516,438.03,1.18,1.18,2022-01-29
53579,94,121.31,0.77,0.77,2022-01-29
53580,15,40.96,0.37,0.37,2022-01-29
53570,174,168.12,1.03,1.03,2022-01-29
53581,500,686.09,0.73,0.73,2022-01-29
53583,418,413.43,1.01,1.01,2022-01-29
53585,87,146.95,0.59,0.59,2022-01-29
53586,81,156.78,0.52,0.52,2022-01-29
53587,49,81.52,0.6,0.6,2022-01-29
53588,184,274.79,0.67,0.67,2022-01-29
53589,1919,1386.75,1.38,1.39,2022-01-29
53590,3622,2777.96,1.3,1.31,2022-01-29
53593,1815,1627.31,1.12,1.12,2022-01-29
53594,415,350.4,1.18,1.18,2022-01-29
53582,68,80.0,0.85,0.85,2022-01-29
53597,1697,1336.5,1.27,1.27,2022-01-29
53569,45,87.08,0.52,0.52,2022-01-29
53565,227,321.12,0.71,0.71,2022-01-29
53928,7,7.63,0.92,0.92,2022-01-29
53543,85,119.46,0.71,0.71,2022-01-29
53544,43,56.91,0.76,0.76,2022-01-29
53545,1425,1595.15,0.89,0.89,2022-01-29
53546,2022,2074.69,0.97,0.97,2022-01-29
53548,1127,1322.62,0.85,0.85,2022-01-29
53549,616,709.05,0.87,0.87,2022-01-29
53550,73,83.85,0.87,0.87,2022-01-29
53551,533,594.95,0.9,0.9,2022-01-29
53566,1047,1042.12,1.0,1.0,2022-01-29
53553,19,41.38,0.46,0.46,2022-01-29
53555,718,599.9,1.2,1.2,2022-01-29
53556,167,181.59,0.92,0.92,2022-01-29
53557,25,23.92,1.05,1.05,2022-01-29
53558,1164,845.75,1.38,1.38,2022-01-29
53559,426,433.15,0.98,0.98,2022-01-29
53560,229,253.76,0.9,0.9,2022-01-29
53561,151,135.4,1.12,1.12,2022-01-29
53562,1853,1810.07,1.02,1.02,2022-01-29
53563,797,780.05,1.02,1.02,2022-01-29
53554,52,79.18,0.66,0.66,2022-01-29
53598,390,186.47,2.09,2.09,2022-01-29
53571,23,7.7,2.99,2.99,2022-01-29
53702,9,11.68,0.77,0.77,2022-01-29
53811,132,226.61,0.58,0.58,2022-01-29
53813,365,404.63,0.9,0.9,2022-01-29
53816,46,57.8,0.8,0.8,2022-01-29
53817,3,11.41,0.26,0.26,2022-01-29
53818,686,1112.02,0.62,0.62,2022-01-29
53820,111,153.62,0.72,0.72,2022-01-29
53821,630,553.85,1.14,1.14,2022-01-29
53825,21,39.25,0.54,0.54,2022-01-29
53826,61,89.9,0.68,0.68,2022-01-29
53827,3,17.94,0.17,0.17,2022-01-29
53901,1076,1013.87,1.06,1.06,2022-01-29
53910,198,229.91,0.86,0.86,2022-01-29
53911,131,85.02,1.54,1.54,2022-01-29
53913,1561,1429.57,1.09,1.09,2022-01-29
53916,1711,1550.06,1.1,1.1,2022-01-29
53919,188,189.77,0.99,0.99,2022-01-29
53920,16,27.01,0.59,0.59,2022-01-29
53922,73,59.32,1.23,1.23,2022-01-29
53923,89,147.02,0.61,0.61,2022-01-29
53924,50,98.77,0.51,0.51,2022-01-29
53599,0,3.44,0.0,0.0,2022-01-29
53810,19,25.64,0.74,0.74,2022-01-29
53809,199,291.84,0.68,0.68,2022-01-29
53925,827,540.1,1.53,1.53,2022-01-29
53703,2499,2389.56,1.05,1.05,2022-01-29
53704,4215,3167.88,1.33,1.33,2022-01-29
53705,1282,1762.51,0.73,0.73,2022-01-29
53706,107,419.06,0.26,0.26,2022-01-29
53711,3628,3440.89,1.05,1.05,2022-01-29
53713,2470,1529.64,1.61,1.62,2022-01-29
53808,45,84.27,0.53,0.53,2022-01-29
53715,797,928.44,0.86,0.86,2022-01-29
53716,1441,1270.18,1.13,1.13,2022-01-29
53717,729,876.2,0.83,0.83,2022-01-29
53718,1572,1015.04,1.55,1.55,2022-01-29
53714,1471,1109.82,1.33,1.33,2022-01-29
53726,291,385.73,0.75,0.75,2022-01-29
53801,42,59.18,0.71,0.71,2022-01-29
53802,0,3.02,0.0,0.0,2022-01-29
53803,73,83.24,0.88,0.88,2022-01-29
53804,66,91.69,0.72,0.72,2022-01-29
53805,354,351.77,1.01,1.01,2022-01-29
53806,85,117.53,0.72,0.72,2022-01-29
53807,214,348.96,0.61,0.61,2022-01-29
53719,2190,2164.18,1.01,1.01,2022-01-29
54521,511,546.89,0.93,0.93,2022-01-30
54520,339,296.61,1.14,1.14,2022-01-30
54519,54,87.62,0.62,0.62,2022-01-30
54512,40,59.82,0.67,0.67,2022-01-30
54515,9,30.98,0.29,0.29,2022-01-30
54514,53,123.86,0.43,0.43,2022-01-30
54513,24,27.25,0.88,0.88,2022-01-30
54517,0,7.26,0.0,0.0,2022-01-30
54524,32,43.71,0.73,0.73,2022-01-30
54539,49,87.48,0.56,0.56,2022-01-30
54526,56,50.76,1.1,1.1,2022-01-30
54527,50,59.27,0.84,0.84,2022-01-30
54529,58,82.99,0.7,0.7,2022-01-30
54530,53,57.54,0.92,0.92,2022-01-30
54531,56,95.64,0.59,0.59,2022-01-30
54534,173,157.54,1.1,1.1,2022-01-30
54536,1,11.69,0.086,0.086,2022-01-30
54537,24,34.23,0.7,0.7,2022-01-30
54538,202,204.77,0.99,0.99,2022-01-30
54511,56,85.27,0.66,0.66,2022-01-30
54525,8,17.08,0.47,0.47,2022-01-30
54501,1086,1380.37,0.79,0.79,2022-01-30
54485,18,26.28,0.68,0.68,2022-01-30
54498,58,164.04,0.35,0.35,2022-01-30
54470,98,141.22,0.69,0.69,2022-01-30
54471,175,123.1,1.42,1.42,2022-01-30
54473,131,183.61,0.71,0.71,2022-01-30
54474,423,267.91,1.58,1.58,2022-01-30
54475,96,108.92,0.88,0.88,2022-01-30
54476,1711,1315.71,1.3,1.3,2022-01-30
54479,280,275.04,1.02,1.02,2022-01-30
54480,84,97.51,0.86,0.86,2022-01-30
54481,1358,1978.85,0.69,0.69,2022-01-30
54499,177,206.36,0.86,0.86,2022-01-30
54482,476,690.88,0.69,0.69,2022-01-30
54486,83,132.57,0.63,0.63,2022-01-30
54487,356,656.23,0.54,0.54,2022-01-30
54488,40,84.09,0.48,0.48,2022-01-30
54489,99,114.8,0.86,0.86,2022-01-30
54490,38,52.7,0.72,0.72,2022-01-30
54491,51,107.54,0.47,0.47,2022-01-30
54493,26,41.49,0.63,0.63,2022-01-30
54494,2170,1837.98,1.18,1.18,2022-01-30
54495,676,506.64,1.33,1.33,2022-01-30
54484,284,353.46,0.8,0.8,2022-01-30
54540,44,63.35,0.69,0.69,2022-01-30
54635,61,124.07,0.49,0.49,2022-01-30
54542,7,27.8,0.25,0.25,2022-01-30
54612,318,350.07,0.91,0.91,2022-01-30
54613,68,115.01,0.59,0.59,2022-01-30
54614,235,184.37,1.27,1.27,2022-01-30
54615,741,728.36,1.02,1.02,2022-01-30
54616,143,183.27,0.78,0.78,2022-01-30
54618,121,158.99,0.76,0.76,2022-01-30
54619,115,269.44,0.43,0.43,2022-01-30
54621,93,101.38,0.92,0.92,2022-01-30
54622,119,130.15,0.91,0.91,2022-01-30
54611,70,78.98,0.89,0.89,2022-01-30
54623,133,148.13,0.9,0.9,2022-01-30
54625,5,16.6,0.3,0.3,2022-01-30
54626,58,92.67,0.63,0.63,2022-01-30
54627,133,118.05,1.13,1.13,2022-01-30
54628,41,68.19,0.6,0.6,2022-01-30
54629,115,180.22,0.64,0.64,2022-01-30
54630,293,288.59,1.02,1.02,2022-01-30
54631,89,117.98,0.75,0.75,2022-01-30
54632,63,78.29,0.8,0.8,2022-01-30
54634,142,309.96,0.46,0.46,2022-01-30
54624,80,98.34,0.81,0.81,2022-01-30
54541,92,90.39,1.02,1.02,2022-01-30
54610,82,114.04,0.72,0.72,2022-01-30
54601,3574,3484.68,1.03,1.03,2022-01-30
54545,44,55.88,0.79,0.79,2022-01-30
54546,40,77.39,0.52,0.52,2022-01-30
54547,54,94.4,0.57,0.57,2022-01-30
54548,225,335.62,0.67,0.67,2022-01-30
54550,39,45.23,0.86,0.86,2022-01-30
54552,225,281.54,0.8,0.8,2022-01-30
54554,55,72.13,0.76,0.76,2022-01-30
54555,217,330.29,0.66,0.66,2022-01-30
54556,56,80.15,0.7,0.7,2022-01-30
54603,1325,974.42,1.36,1.36,2022-01-30
54557,28,57.95,0.48,0.48,2022-01-30
54559,19,61.76,0.31,0.31,2022-01-30
54560,38,39.28,0.97,0.97,2022-01-30
54562,113,128.49,0.88,0.88,2022-01-30
54563,39,54.01,0.72,0.72,2022-01-30
54564,22,27.32,0.81,0.81,2022-01-30
54565,0,2.7,0.0,0.0,2022-01-30
54566,72,87.07,0.83,0.83,2022-01-30
54568,247,353.32,0.7,0.7,2022-01-30
54558,105,138.31,0.76,0.76,2022-01-30
54469,121,118.74,1.02,1.02,2022-01-30
54162,600,631.19,0.95,0.95,2022-01-30
54466,203,190.94,1.06,1.06,2022-01-30
54220,2471,2697.67,0.92,0.92,2022-01-30
54227,76,107.95,0.7,0.7,2022-01-30
54228,148,191.5,0.77,0.77,2022-01-30
54229,266,350.35,0.76,0.76,2022-01-30
54230,176,327.8,0.54,0.54,2022-01-30
54232,36,58.09,0.62,0.62,2022-01-30
54234,164,113.69,1.44,1.44,2022-01-30
54235,1381,1164.6,1.19,1.19,2022-01-30
54241,949,969.16,0.98,0.98,2022-01-30
54217,386,503.53,0.77,0.77,2022-01-30
54245,102,142.88,0.71,0.71,2022-01-30
54247,116,137.48,0.84,0.84,2022-01-30
54301,1853,1486.94,1.25,1.25,2022-01-30
54302,2149,2187.64,0.98,0.98,2022-01-30
54303,2161,1896.0,1.14,1.14,2022-01-30
54304,2164,1889.02,1.15,1.15,2022-01-30
54307,20,81.12,0.25,0.25,2022-01-30
54311,2642,2509.63,1.05,1.05,2022-01-30
54313,3331,2685.85,1.24,1.24,2022-01-30
54401,2534,2112.67,1.2,1.2,2022-01-30
54246,20,58.78,0.34,0.34,2022-01-30
54216,298,431.95,0.69,0.69,2022-01-30
54214,17,17.77,0.96,0.96,2022-01-30
54213,109,93.15,1.17,1.17,2022-01-30
54636,1641,1008.79,1.63,1.63,2022-01-30
54165,400,528.43,0.76,0.76,2022-01-30
54166,1111,1149.39,0.97,0.97,2022-01-30
54169,174,191.98,0.91,0.91,2022-01-30
54170,192,246.13,0.78,0.78,2022-01-30
54171,333,254.08,1.31,1.31,2022-01-30
54173,330,306.09,1.08,1.08,2022-01-30
54174,157,208.02,0.75,0.75,2022-01-30
54175,45,64.73,0.7,0.7,2022-01-30
54177,98,192.6,0.51,0.51,2022-01-30
54180,182,241.36,0.75,0.75,2022-01-30
54201,272,355.19,0.77,0.77,2022-01-30
54202,98,89.35,1.1,1.1,2022-01-30
54204,145,111.2,1.3,1.3,2022-01-30
54205,98,145.23,0.67,0.67,2022-01-30
54207,0,10.1,0.0,0.0,2022-01-30
54208,361,445.44,0.81,0.81,2022-01-30
54209,94,91.7,1.03,1.03,2022-01-30
54210,43,52.42,0.82,0.82,2022-01-30
54211,10,17.91,0.56,0.56,2022-01-30
54212,58,71.58,0.81,0.81,2022-01-30
54403,1871,1696.07,1.1,1.1,2022-01-30
54467,915,975.11,0.94,0.94,2022-01-30
54405,197,211.69,0.93,0.93,2022-01-30
54407,80,101.52,0.79,0.79,2022-01-30
54441,61,63.83,0.96,0.96,2022-01-30
54442,38,80.22,0.47,0.47,2022-01-30
54443,129,148.13,0.87,0.87,2022-01-30
54446,115,213.83,0.54,0.54,2022-01-30
54447,15,30.36,0.49,0.49,2022-01-30
54448,273,304.01,0.9,0.9,2022-01-30
54449,1909,1768.62,1.08,1.08,2022-01-30
54450,17,31.47,0.54,0.54,2022-01-30
54451,542,788.66,0.69,0.69,2022-01-30
54440,191,204.84,0.93,0.93,2022-01-30
54452,1048,1272.97,0.82,0.82,2022-01-30
54455,1296,1256.86,1.03,1.03,2022-01-30
54456,295,407.89,0.72,0.72,2022-01-30
54457,599,563.97,1.06,1.06,2022-01-30
54458,0,6.78,0.0,0.0,2022-01-30
54459,37,85.62,0.43,0.43,2022-01-30
54460,113,183.54,0.62,0.62,2022-01-30
54462,11,24.69,0.45,0.45,2022-01-30
54463,33,41.22,0.8,0.8,2022-01-30
54465,19,34.23,0.56,0.56,2022-01-30
54454,58,93.5,0.62,0.62,2022-01-30
54437,93,210.86,0.44,0.44,2022-01-30
54436,94,165.7,0.57,0.57,2022-01-30
54435,91,140.53,0.65,0.65,2022-01-30
54408,67,68.95,0.97,0.97,2022-01-30
54409,894,892.12,1.0,1.0,2022-01-30
54410,140,179.39,0.78,0.78,2022-01-30
54411,252,361.41,0.7,0.7,2022-01-30
54412,107,140.8,0.76,0.76,2022-01-30
54413,11,10.3,1.07,1.07,2022-01-30
54414,177,243.43,0.73,0.73,2022-01-30
54416,137,123.38,1.11,1.11,2022-01-30
54417,0,2.7,0.0,0.0,2022-01-30
54418,54,66.81,0.81,0.81,2022-01-30
54420,64,87.69,0.73,0.73,2022-01-30
54421,153,253.74,0.6,0.6,2022-01-30
54422,34,90.32,0.38,0.38,2022-01-30
54423,112,162.31,0.69,0.69,2022-01-30
54424,81,105.88,0.77,0.76,2022-01-30
54425,73,144.88,0.5,0.5,2022-01-30
54426,241,313.49,0.77,0.77,2022-01-30
54427,56,81.95,0.68,0.68,2022-01-30
54428,47,69.57,0.68,0.68,2022-01-30
54430,0,10.79,0.0,0.0,2022-01-30
54433,58,128.91,0.45,0.45,2022-01-30
54406,188,236.72,0.79,0.79,2022-01-30
54637,0,13.49,0.0,0.0,2022-01-30
54835,32,60.3,0.53,0.53,2022-01-30
54639,89,187.28,0.48,0.48,2022-01-30
54870,74,107.05,0.69,0.69,2022-01-30
54871,172,207.61,0.83,0.83,2022-01-30
54872,122,185.48,0.66,0.66,2022-01-30
54873,87,200.9,0.43,0.43,2022-01-30
54874,124,269.71,0.46,0.46,2022-01-30
54875,40,73.31,0.55,0.55,2022-01-30
54876,88,91.08,0.97,0.97,2022-01-30
54880,1156,2068.76,0.56,0.56,2022-01-30
54888,45,90.11,0.5,0.5,2022-01-30
54868,906,1054.43,0.86,0.86,2022-01-30
54889,165,183.13,0.9,0.9,2022-01-30
54893,162,256.3,0.63,0.63,2022-01-30
54895,42,67.08,0.63,0.63,2022-01-30
54896,51,98.69,0.52,0.52,2022-01-30
54901,3251,2613.58,1.24,1.25,2022-01-30
54902,2147,1550.15,1.39,1.39,2022-01-30
54904,1958,1488.05,1.32,1.32,2022-01-30
54909,88,147.93,0.59,0.59,2022-01-30
54911,1579,1822.15,0.87,0.87,2022-01-30
54913,1290,1487.56,0.87,0.87,2022-01-30
54891,124,235.13,0.53,0.53,2022-01-30
54914,1869,2136.26,0.87,0.87,2022-01-30
54867,12,29.88,0.4,0.4,2022-01-30
54864,32,86.38,0.37,0.37,2022-01-30
54840,286,303.67,0.94,0.94,2022-01-30
54841,5,19.57,0.26,0.26,2022-01-30
54842,7,11.2,0.62,0.62,2022-01-30
54843,614,815.36,0.75,0.75,2022-01-30
54844,0,18.4,0.0,0.0,2022-01-30
54845,6,8.58,0.7,0.7,2022-01-30
54846,24,34.3,0.7,0.7,2022-01-30
54847,46,144.05,0.32,0.32,2022-01-30
54848,285,398.62,0.71,0.71,2022-01-30
54865,9,30.5,0.3,0.3,2022-01-30
54849,67,119.78,0.56,0.56,2022-01-30
54853,218,284.37,0.77,0.77,2022-01-30
54854,8,67.64,0.12,0.12,2022-01-30
54855,24,60.58,0.4,0.4,2022-01-30
54856,54,113.21,0.48,0.48,2022-01-30
54857,0,4.08,0.0,0.0,2022-01-30
54858,102,115.63,0.88,0.88,2022-01-30
54859,50,122.41,0.41,0.41,2022-01-30
54861,0,14.18,0.0,0.0,2022-01-30
54862,2,15.15,0.13,0.13,2022-01-30
54850,0,16.39,0.0,0.0,2022-01-30
54915,2599,2998.23,0.87,0.87,2022-01-30
54921,55,75.87,0.72,0.72,2022-01-30
54922,66,93.15,0.71,0.71,2022-01-30
54961,772,940.67,0.82,0.82,2022-01-30
54962,48,79.12,0.61,0.61,2022-01-30
54963,691,488.45,1.41,1.42,2022-01-30
54964,76,67.29,1.13,1.13,2022-01-30
54965,69,93.5,0.74,0.74,2022-01-30
54966,77,136.86,0.56,0.56,2022-01-30
54967,25,24.41,1.02,1.02,2022-01-30
54968,150,189.35,0.79,0.79,2022-01-30
54970,310,264.46,1.17,1.17,2022-01-30
54960,111,172.41,0.64,0.64,2022-01-30
54971,765,739.77,1.03,1.03,2022-01-30
54977,61,103.87,0.59,0.59,2022-01-30
54979,131,90.73,1.44,1.44,2022-01-30
54980,5,7.54,0.66,0.66,2022-01-30
54981,858,1051.81,0.82,0.82,2022-01-30
54982,358,481.12,0.74,0.74,2022-01-30
54983,236,307.4,0.77,0.77,2022-01-30
54984,129,215.84,0.6,0.6,2022-01-30
54985,0,71.44,0.0,0.0,2022-01-30
54161,145,193.09,0.75,0.75,2022-01-30
54974,120,104.43,1.15,1.15,2022-01-30
54956,3174,3045.46,1.04,1.04,2022-01-30
54952,1609,1872.15,0.86,0.86,2022-01-30
54950,116,191.77,0.6,0.6,2022-01-30
54923,628,620.2,1.01,1.01,2022-01-30
54927,28,32.5,0.86,0.86,2022-01-30
54928,22,27.94,0.79,0.79,2022-01-30
54929,406,599.8,0.68,0.68,2022-01-30
54930,56,118.26,0.47,0.47,2022-01-30
54931,1,18.67,0.054,0.054,2022-01-30
54932,99,86.86,1.14,1.14,2022-01-30
54933,5,26.42,0.19,0.19,2022-01-30
54934,9,32.5,0.28,0.28,2022-01-30
54935,3997,2915.38,1.37,1.37,2022-01-30
54937,1775,1366.95,1.3,1.3,2022-01-30
54940,199,283.06,0.7,0.7,2022-01-30
54941,130,159.96,0.81,0.81,2022-01-30
54942,688,690.6,1.0,1.0,2022-01-30
54943,80,137.76,0.58,0.58,2022-01-30
54944,522,625.11,0.84,0.83,2022-01-30
54945,162,230.85,0.7,0.7,2022-01-30
54946,2,6.15,0.32,0.32,2022-01-30
54947,172,161.27,1.07,1.07,2022-01-30
54948,1,16.6,0.06,0.06,2022-01-30
54949,181,233.68,0.77,0.77,2022-01-30
54839,6,17.36,0.35,0.35,2022-01-30
54638,62,116.18,0.53,0.53,2022-01-30
54838,36,76.49,0.47,0.47,2022-01-30
54836,35,73.31,0.48,0.48,2022-01-30
54701,2944,2826.72,1.04,1.04,2022-01-30
54703,3379,3016.76,1.12,1.12,2022-01-30
54720,651,535.48,1.22,1.22,2022-01-30
54721,75,92.26,0.81,0.81,2022-01-30
54722,176,266.53,0.66,0.66,2022-01-30
54723,57,78.63,0.72,0.72,2022-01-30
54724,433,513.21,0.84,0.84,2022-01-30
54725,164,198.2,0.83,0.83,2022-01-30
54726,101,123.93,0.81,0.81,2022-01-30
54670,56,119.23,0.47,0.47,2022-01-30
54727,293,350.56,0.84,0.84,2022-01-30
54729,2473,2262.4,1.09,1.09,2022-01-30
54730,280,338.18,0.83,0.83,2022-01-30
54731,39,49.86,0.78,0.78,2022-01-30
54732,147,206.71,0.71,0.71,2022-01-30
54733,49,81.67,0.6,0.6,2022-01-30
54734,30,56.71,0.53,0.53,2022-01-30
54736,241,288.66,0.83,0.83,2022-01-30
54737,21,36.72,0.57,0.57,2022-01-30
54738,224,226.42,0.99,0.99,2022-01-30
54728,301,430.36,0.7,0.7,2022-01-30
54739,395,372.69,1.06,1.06,2022-01-30
54669,674,546.69,1.23,1.23,2022-01-30
54666,135,192.67,0.7,0.7,2022-01-30
54642,151,148.55,1.02,1.02,2022-01-30
54643,0,0.21,0.0,0.0,2022-01-30
54644,104,112.1,0.93,0.93,2022-01-30
54645,0,5.53,0.0,0.0,2022-01-30
54646,279,287.9,0.97,0.97,2022-01-30
54648,52,117.84,0.44,0.44,2022-01-30
54650,2224,1701.4,1.31,1.31,2022-01-30
54651,42,100.48,0.42,0.42,2022-01-30
54652,32,79.53,0.4,0.4,2022-01-30
54667,313,333.2,0.94,0.94,2022-01-30
54653,106,67.43,1.57,1.57,2022-01-30
54655,88,125.59,0.7,0.7,2022-01-30
54656,1529,1222.0,1.25,1.25,2022-01-30
54657,0,26.0,0.0,0.0,2022-01-30
54658,157,179.67,0.87,0.87,2022-01-30
54659,66,91.43,0.72,0.72,2022-01-30
54660,988,1098.7,0.9,0.9,2022-01-30
54661,295,257.13,1.15,1.15,2022-01-30
54664,80,115.15,0.69,0.69,2022-01-30
54665,431,562.73,0.77,0.77,2022-01-30
54654,5,6.85,0.73,0.73,2022-01-30
54740,97,137.55,0.71,0.71,2022-01-30
54741,77,134.93,0.57,0.57,2022-01-30
54742,324,348.07,0.93,0.93,2022-01-30
54773,203,237.83,0.85,0.85,2022-01-30
54801,300,455.95,0.66,0.66,2022-01-30
54805,91,101.04,0.9,0.9,2022-01-30
54806,307,791.15,0.39,0.39,2022-01-30
54810,128,159.2,0.8,0.8,2022-01-30
54812,378,386.66,0.98,0.98,2022-01-30
54813,18,43.64,0.41,0.41,2022-01-30
54814,96,187.97,0.51,0.51,2022-01-30
54817,101,142.74,0.71,0.71,2022-01-30
54772,79,73.86,1.07,1.07,2022-01-30
54819,122,157.75,0.77,0.77,2022-01-30
54821,50,81.47,0.61,0.61,2022-01-30
54822,224,315.36,0.71,0.71,2022-01-30
54824,114,152.7,0.75,0.75,2022-01-30
54826,52,50.69,1.03,1.03,2022-01-30
54827,0,19.99,0.0,0.0,2022-01-30
54828,29,48.48,0.6,0.6,2022-01-30
54829,318,352.84,0.9,0.9,2022-01-30
54830,112,194.12,0.58,0.58,2022-01-30
54832,17,23.93,0.71,0.71,2022-01-30
54820,15,60.72,0.25,0.25,2022-01-30
54771,171,302.7,0.56,0.56,2022-01-30
54770,135,148.83,0.91,0.91,2022-01-30
54769,0,44.54,0.0,0.0,2022-01-30
