ID,RR_C,RR_L,date
18129,2.56,1.2,2022-01-01
21159,2.56,1.17,2022-01-01
17081,2.56,1.13,2022-01-01
46039,2.56,1.08,2022-01-01
50023,2.56,1.15,2022-01-01
42077,2.56,2.25,2022-01-01
21091,2.56,1.67,2022-01-01
29113,2.56,1.67,2022-01-01
21093,2.56,1.17,2022-01-01
21021,2.56,0.77,2022-01-01
27133,2.56,0.59,2022-01-01
54059,2.56,1.18,2022-01-01
51091,2.56,1.01,2022-01-01
38017,2.56,1.57,2022-01-01
29510,2.56,0.93,2022-01-01
51187,2.56,1.69,2022-01-01
17065,2.56,1,2022-01-01
50019,2.56,1.05,2022-01-01
21129,2.56,0.97,2022-01-01
29121,2.56,1.51,2022-01-01
17189,2.56,1.07,2022-01-01
29137,2.56,1.83,2022-01-01
29211,2.56,0.71,2022-01-01
19001,2.56,1.7,2022-01-01
19053,2.56,1.03,2022-01-01
42071,2.56,1.77,2022-01-01
38097,2.56,0.67,2022-01-01
24013,2.56,1.14,2022-01-01
42095,2.56,2.57,2022-01-01
54045,2.56,1.2,2022-01-01
21065,2.56,1.15,2022-01-01
29151,2.56,0.76,2022-01-01
21139,2.56,1.37,2022-01-01
21057,2.56,1.48,2022-01-01
51133,2.56,0.67,2022-01-01
20013,2.56,1.41,2022-01-01
47093,2.56,0.84,2022-01-01
51041,2.56,1.36,2022-01-01
47171,2.56,0.77,2022-01-01
23001,2.56,1.83,2022-01-01
38051,2.56,0.49,2022-01-01
44007,2.56,2.21,2022-01-01
31119,2.56,0.95,2022-01-01
24045,2.56,1.22,2022-01-01
37171,2.56,1.47,2022-01-01
38047,2.56,0,2022-01-01
51097,2.56,0.7,2022-01-01
37189,2.56,0.79,2022-01-01
47083,2.56,0.83,2022-01-01
46059,2.56,0.24,2022-01-01
47089,2.56,0.97,2022-01-01
29015,2.56,1.17,2022-01-01
23005,2.56,1.05,2022-01-01
47037,2.56,1.62,2022-01-01
25009,2.56,2.45,2022-01-01
51135,2.56,0.83,2022-01-01
37011,2.56,1.1,2022-01-01
51083,2.56,0.94,2022-01-01
37169,2.56,1.42,2022-01-01
25025,2.56,2.36,2022-01-01
37193,2.56,0.95,2022-01-01
25021,2.56,1.79,2022-01-01
44003,2.56,2.48,2022-01-01
31023,2.56,0.83,2022-01-01
21075,2.56,0.24,2022-01-01
47185,2.56,0.6,2022-01-01
20209,2.56,1.3,2022-01-01
20005,2.56,1.85,2022-01-01
31109,2.56,1.13,2022-01-01
47043,2.56,0.89,2022-01-01
47041,2.56,0.76,2022-01-01
47079,2.56,0.65,2022-01-01
31097,2.56,0.36,2022-01-01
47035,2.56,0.66,2022-01-01
38103,2.56,1.66,2022-01-01
29207,2.56,0.35,2022-01-01
29029,2.56,0.68,2022-01-01
46049,2.56,0.63,2022-01-01
29223,2.56,0.6,2022-01-01
47141,2.56,0.87,2022-01-01
10005,2.56,1.98,2022-01-01
31037,2.56,0.85,2022-01-01
47001,2.56,0.93,2022-01-01
21105,2.56,0.11,2022-01-01
47019,2.56,1.05,2022-01-01
31139,2.56,0.48,2022-01-01
23031,2.56,1.55,2022-01-01
29101,2.56,1.21,2022-01-01
47129,2.56,0.64,2022-01-01
46073,2.56,0.48,2022-01-01
51159,2.56,0.88,2022-01-01
09011,2.56,1.89,2022-01-01
51147,2.56,0.62,2022-01-01
29179,2.56,0.83,2022-01-01
37005,2.56,1.95,2022-01-01
51141,2.56,1.07,2022-01-01
23025,2.56,1.85,2022-01-01
29165,2.56,0.56,2022-01-01
31107,2.56,0.82,2022-01-01
46089,2.56,0,2022-01-01
51037,2.56,0.97,2022-01-01
46045,2.56,0.77,2022-01-01
51087,2.56,1.45,2022-01-01
29095,2.56,0.92,2022-01-01
51690,2.56,0.94,2022-01-01
47189,2.56,1.42,2022-01-01
46003,2.56,0.53,2022-01-01
51143,2.56,0.82,2022-01-01
51089,2.56,0.98,2022-01-01
47021,2.56,1.03,2022-01-01
46043,2.56,0.43,2022-01-01
51760,2.56,1.49,2022-01-01
38005,2.56,0.52,2022-01-01
51101,2.56,1.6,2022-01-01
31147,2.56,1.96,2022-01-01
47059,2.56,1.06,2022-01-01
38095,2.56,0.7,2022-01-01
29169,2.56,0.39,2022-01-01
51007,2.56,0.88,2022-01-01
51127,2.56,1.15,2022-01-01
25017,2.56,1.85,2022-01-01
47029,2.56,1.49,2022-01-01
46023,2.56,1.49,2022-01-01
37067,2.56,0.97,2022-01-01
29059,2.56,1.27,2022-01-01
44005,2.56,2.02,2022-01-01
37033,2.56,0.71,2022-01-01
25005,2.56,2.46,2022-01-01
38069,2.56,0.12,2022-01-01
20087,2.56,1.69,2022-01-01
47175,2.56,0.96,2022-01-01
31015,2.56,0.45,2022-01-01
47095,2.56,0.34,2022-01-01
46069,2.56,0.51,2022-01-01
23023,2.56,1.29,2022-01-01
51149,2.56,0.86,2022-01-01
38079,2.56,1.1,2022-01-01
20131,2.56,1.86,2022-01-01
31159,2.56,0.81,2022-01-01
37027,2.56,0.87,2022-01-01
46015,2.56,1.61,2022-01-01
47009,2.56,0.83,2022-01-01
23021,2.56,1.96,2022-01-01
47177,2.56,0.56,2022-01-01
37003,2.56,0.93,2022-01-01
25023,2.56,2.25,2022-01-01
37023,2.56,0.66,2022-01-01
51025,2.56,0.27,2022-01-01
37145,2.56,0.96,2022-01-01
51115,2.56,0.64,2022-01-01
31011,2.56,0.24,2022-01-01
29181,2.56,0.52,2022-01-01
47017,2.56,0.74,2022-01-01
51117,2.56,0.48,2022-01-01
51830,2.56,0.53,2022-01-01
47081,2.56,0.81,2022-01-01
29185,2.56,0.96,2022-01-01
47007,2.56,0.44,2022-01-01
47143,2.56,0.67,2022-01-01
51073,2.56,0.87,2022-01-01
31143,2.56,0.71,2022-01-01
31067,2.56,0.55,2022-01-01
51095,2.56,1,2022-01-01
20085,2.56,1.74,2022-01-01
29085,2.56,0.74,2022-01-01
20091,2.56,1.29,2022-01-01
44001,2.56,1.74,2022-01-01
31133,2.56,0.22,2022-01-01
51119,2.56,0.91,2022-01-01
29105,2.56,1.09,2022-01-01
51670,2.56,1.27,2022-01-01
44009,2.56,2.07,2022-01-01
51570,2.56,1.55,2022-01-01
47183,2.56,0.85,2022-01-01
29203,2.56,0.48,2022-01-01
29035,2.56,0.85,2022-01-01
38043,2.56,0.079,2022-01-01
51103,2.56,0.62,2022-01-01
20103,2.56,1.01,2022-01-01
31141,2.56,1.2,2022-01-01
47145,2.56,0.61,2022-01-01
51590,2.56,0.94,2022-01-01
24039,2.56,0.77,2022-01-01
29083,2.56,1.61,2022-01-01
37121,2.56,0.91,2022-01-01
51111,2.56,0.58,2022-01-01
31003,2.56,0.63,2022-01-01
29037,2.56,1.55,2022-01-01
47131,2.56,1.3,2022-01-01
47005,2.56,0.85,2022-01-01
24047,2.56,1,2022-01-01
47105,2.56,0.72,2022-01-01
51053,2.56,0.67,2022-01-01
46017,2.56,0.19,2022-01-01
47187,2.56,1.43,2022-01-01
47015,2.56,0.68,2022-01-01
47149,2.56,1.23,2022-01-01
47155,2.56,1.09,2022-01-01
37197,2.56,1.79,2022-01-01
47085,2.56,0.75,2022-01-01
23011,2.56,1.79,2022-01-01
29215,2.56,0.77,2022-01-01
37115,2.56,0.83,2022-01-01
29023,2.56,0.61,2022-01-01
51730,2.56,1.27,2022-01-01
51036,2.56,0.68,2022-01-01
37199,2.56,1.98,2022-01-01
37157,2.56,0.99,2022-01-01
29143,2.56,0.33,2022-01-01
37009,2.56,1.3,2022-01-01
47063,2.56,0.91,2022-01-01
47179,2.56,1.37,2022-01-01
51173,2.56,1.12,2022-01-01
33003,2.56,1.97,2022-01-01
38019,2.56,0.26,2022-01-01
29055,2.56,1.1,2022-01-01
46135,2.56,1.49,2022-01-01
51099,2.56,1.29,2022-01-01
29031,2.56,0.53,2022-01-01
33001,2.56,1.97,2022-01-01
46061,2.56,0.71,2022-01-01
51169,2.56,1.04,2022-01-01
36059,2.56,3.77,2022-01-01
09009,2.56,2.19,2022-01-01
29135,2.56,0.96,2022-01-01
21213,2.56,1.3,2022-01-01
51155,2.56,0.88,2022-01-01
21219,2.56,0.7,2022-01-01
21047,2.56,0.67,2022-01-01
31177,2.56,1.04,2022-01-01
17153,2.56,1.37,2022-01-01
38021,2.56,0.73,2022-01-01
33011,2.56,2.08,2022-01-01
51197,2.56,0.9,2022-01-01
51029,2.56,0.61,2022-01-01
29177,2.56,1.77,2022-01-01
