ID,RR_C,RR_L,date
55101001202,1.2,1.32,2021-12-01
55101000500,1.2,1.26,2021-12-01
55101000300,1.2,1.04,2021-12-01
55101001602,1.2,1.26,2021-12-01
55059000602,1.2,0.79,2021-12-01
55101001802,1.2,0.8,2021-12-01
55101000200,1.2,0.79,2021-12-01
55059000500,1.2,1.2,2021-12-01
55101001201,1.2,1.11,2021-12-01
55101000400,1.2,0.73,2021-12-01
55101000100,1.2,0.8,2021-12-01
55101001301,1.2,1.9,2021-12-01
55101001302,1.2,0.93,2021-12-01
55059000400,1.2,1.57,2021-12-01
55101001100,1.2,0.79,2021-12-01
55059000700,1.2,1.79,2021-12-01
55101000903,1.2,1.43,2021-12-01
55101000901,1.2,1.32,2021-12-01
55133200803,1.38,1.44,2021-12-01
55131440106,1.38,1.04,2021-12-01
55131470202,1.38,1.23,2021-12-01
55133200400,1.38,1.71,2021-12-01
55055100500,1.99,2.46,2021-12-01
55055100601,1.99,0.93,2021-12-01
55055100400,1.99,1.77,2021-12-01
55133204002,1.54,1.51,2021-12-01
55133203802,1.54,1.72,2021-12-01
55133204004,1.54,1.25,2021-12-01
55133203803,1.54,2.28,2021-12-01
55127000101,1.54,1.35,2021-12-01
55133203901,1.54,1.51,2021-12-01
55133204003,1.54,1.07,2021-12-01
55133203902,1.54,1.59,2021-12-01
55101001702,1.2,0.96,2021-12-01
55101001701,1.2,0.84,2021-12-01
55101001703,1.2,1.14,2021-12-01
55101000904,1.2,0.98,2021-12-01
55101001706,1.2,1.06,2021-12-01
55101001001,1.2,1.88,2021-12-01
55101001002,1.2,2.79,2021-12-01
55133200102,1.38,0.94,2021-12-01
55101001400,1.2,1.24,2021-12-01
55101001601,1.2,1.28,2021-12-01
55105001600,1.25,1.62,2021-12-01
55105001800,1.25,0.82,2021-12-01
55105001700,1.25,0.94,2021-12-01
55105002000,1.25,1.42,2021-12-01
55105002300,1.25,1.94,2021-12-01
55105002500,1.25,2.09,2021-12-01
55105002100,1.25,1.19,2021-12-01
55105002601,1.25,1.24,2021-12-01
55105002400,1.25,1.18,2021-12-01
55105002200,1.25,1.25,2021-12-01
55105002602,1.25,0.89,2021-12-01
55105001400,1.25,1.36,2021-12-01
55105001201,1.25,1.6,2021-12-01
55105003300,1.25,1.13,2021-12-01
55105001302,1.25,1.04,2021-12-01
55105001100,1.25,1.6,2021-12-01
55105001000,1.25,0.92,2021-12-01
55105002700,1.25,1.25,2021-12-01
55105000300,1.25,1.35,2021-12-01
55105000400,1.25,1.35,2021-12-01
55105000200,1.25,1.19,2021-12-01
55105001900,1.25,1.14,2021-12-01
55059000300,1.2,1.56,2021-12-01
55105001500,1.25,0.91,2021-12-01
55059002500,1.2,1.24,2021-12-01
55059000800,1.2,0.35,2021-12-01
55101001801,1.2,1.19,2021-12-01
55101001502,1.2,1.22,2021-12-01
55059001300,1.2,1.15,2021-12-01
55059000900,1.2,1.38,2021-12-01
55059001200,1.2,0.66,2021-12-01
55101001504,1.2,1.59,2021-12-01
55059002601,1.2,1.04,2021-12-01
55059001400,1.2,1.56,2021-12-01
55059001100,1.2,1.0,2021-12-01
55059001000,1.2,1.03,2021-12-01
55101001505,1.2,1.02,2021-12-01
55059001500,1.2,1.39,2021-12-01
55059001600,1.2,1.09,2021-12-01
55101001900,1.2,1.13,2021-12-01
55059001700,1.2,0.7,2021-12-01
55101980000,1.2,0.55,2021-12-01
55059001800,1.2,1.16,2021-12-01
55101001501,1.2,1.42,2021-12-01
55059001900,1.2,1.21,2021-12-01
55059002200,1.2,1.69,2021-12-01
55059002400,1.2,1.22,2021-12-01
55139001801,1.74,1.61,2021-12-01
55133203305,1.38,1.75,2021-12-01
55133200201,1.38,1.93,2021-12-01
55109120202,1.74,1.74,2021-12-01
55123960300,1.74,1.93,2021-12-01
55063000800,1.74,0.54,2021-12-01
