ID,RR_C,RR_L,date
54758,2.14,0.0,2021-12-01
54635,2.14,0.0,2021-12-01
54466,2.14,0.0,2021-12-01
54451,2.14,1.97,2021-12-01
54742,2.14,0.0,2021-12-01
54433,2.14,6.02,2021-12-01
54727,2.14,0.0,2021-12-01
54441,2.14,0.0,2021-12-01
54410,2.14,0.0,2021-12-01
54467,2.14,1.59,2021-12-01
54448,2.14,0.0,2021-12-01
54613,2.14,0.0,2021-12-01
54759,2.14,0.0,2021-12-01
54734,2.14,0.0,2021-12-01
54977,2.14,0.0,2021-12-01
54409,2.14,4.36,2021-12-01
54524,2.14,0.0,2021-12-01
54867,2.14,25.98,2021-12-01
54945,2.14,3.36,2021-12-01
53948,2.14,5.59,2021-12-01
54740,2.14,0.0,2021-12-01
54623,2.14,5.24,2021-12-01
54761,2.14,0.0,2021-12-01
54812,2.14,10.07,2021-12-01
54868,2.14,0.0,2021-12-01
53910,2.14,3.35,2021-12-01
54762,2.14,0.0,2021-12-01
54857,2.14,0.0,2021-12-01
54862,2.14,0.0,2021-12-01
53929,2.14,8.49,2021-12-01
54896,2.14,0.0,2021-12-01
54651,2.14,0.0,2021-12-01
54414,2.14,3.19,2021-12-01
54749,2.14,0.0,2021-12-01
54930,2.14,0.0,2021-12-01
54909,2.14,5.25,2021-12-01
54027,2.14,0.0,2021-12-01
53936,2.14,4.81,2021-12-01
53964,2.14,3.11,2021-12-01
54004,2.14,0.0,2021-12-01
54028,2.14,0.0,2021-12-01
54485,2.14,0.0,2021-12-01
54984,2.14,10.8,2021-12-01
53968,2.14,4.93,2021-12-01
54639,2.14,4.14,2021-12-01
54981,2.14,2.96,2021-12-01
54013,2.14,6.71,2021-12-01
54769,2.14,0.0,2021-12-01
54667,2.14,2.33,2021-12-01
54805,2.14,0.0,2021-12-01
54621,2.14,0.0,2021-12-01
54828,2.14,0.0,2021-12-01
54841,2.14,0.0,2021-12-01
54450,2.14,24.67,2021-12-01
54767,2.14,0.0,2021-12-01
54946,2.14,0.0,2021-12-01
54424,2.14,7.33,2021-12-01
54531,2.14,0.0,2021-12-01
54529,2.14,0.0,2021-12-01
54486,2.14,0.0,2021-12-01
54658,2.14,0.0,2021-12-01
54499,2.14,0.0,2021-12-01
54817,2.14,0.0,2021-12-01
54473,2.14,0.0,2021-12-01
54555,2.14,4.7,2021-12-01
53950,2.14,0.0,2021-12-01
54610,2.14,0.0,2021-12-01
54648,2.14,0.0,2021-12-01
54637,2.14,0.0,2021-12-01
54772,2.14,0.0,2021-12-01
54661,2.14,0.0,2021-12-01
54669,2.14,5.69,2021-12-01
54751,2.14,1.29,2021-12-01
54736,2.14,0.0,2021-12-01
54622,2.14,0.0,2021-12-01
54442,2.14,0.0,2021-12-01
54625,2.14,0.0,2021-12-01
54921,2.14,0.0,2021-12-01
54440,2.14,0.0,2021-12-01
54423,2.14,0.0,2021-12-01
54728,2.14,0.0,2021-12-01
54895,2.14,0.0,2021-12-01
54471,2.14,0.0,2021-12-01
54636,2.14,0.0,2021-12-01
54601,2.14,1.34,2021-12-01
54513,2.14,0.0,2021-12-01
54614,2.14,0.0,2021-12-01
54737,2.14,0.0,2021-12-01
54670,2.14,6.51,2021-12-01
54638,2.14,0.0,2021-12-01
54721,2.14,0.0,2021-12-01
54435,2.14,11.05,2021-12-01
54619,2.14,0.0,2021-12-01
54725,2.14,3.92,2021-12-01
54603,2.14,1.59,2021-12-01
54406,2.14,0.0,2021-12-01
54835,2.14,0.0,2021-12-01
54733,2.14,0.0,2021-12-01
54629,2.14,0.0,2021-12-01
54943,2.14,5.63,2021-12-01
54407,2.14,0.0,2021-12-01
54458,2.14,0.0,2021-12-01
53934,2.14,0.0,2021-12-01
54966,2.14,0.0,2021-12-01
54756,2.14,0.0,2021-12-01
54427,2.14,0.0,2021-12-01
54653,2.14,0.0,2021-12-01
54408,2.14,0.0,2021-12-01
54822,2.14,0.0,2021-12-01
54763,2.14,9.95,2021-12-01
54564,2.14,0.0,2021-12-01
54650,2.14,1.83,2021-12-01
54487,2.14,2.37,2021-12-01
53961,2.16,0.0,2021-12-02
54022,2.16,1.35,2021-12-02
54875,2.16,0.0,2021-12-02
54810,2.16,0.0,2021-12-02
54166,2.16,1.92,2021-12-02
54026,2.16,0.0,2021-12-02
54491,2.16,0.0,2021-12-02
54968,2.16,0.0,2021-12-02
54558,2.16,5.31,2021-12-02
53581,2.16,2.13,2021-12-02
54655,2.16,0.0,2021-12-02
54025,2.16,1.46,2021-12-02
54517,2.16,0.0,2021-12-02
54961,2.16,1.56,2021-12-02
54933,2.16,0.0,2021-12-02
54014,2.16,0.0,2021-12-02
54017,2.16,2.37,2021-12-02
54465,2.16,0.0,2021-12-02
54023,2.16,2.54,2021-12-02
54871,2.16,3.54,2021-12-02
54922,2.16,0.0,2021-12-02
54923,2.16,2.37,2021-12-02
53930,2.16,0.0,2021-12-02
54940,2.16,0.0,2021-12-02
54801,2.16,0.0,2021-12-02
54631,2.16,0.0,2021-12-02
53937,2.16,0.0,2021-12-02
53949,2.16,0.0,2021-12-02
54821,2.16,0.0,2021-12-02
54170,2.16,0.0,2021-12-02
54845,2.16,0.0,2021-12-02
54888,2.16,0.0,2021-12-02
53951,2.16,0.0,2021-12-02
54009,2.16,0.0,2021-12-02
53947,2.16,0.0,2021-12-02
54858,2.16,0.0,2021-12-02
54512,2.16,0.0,2021-12-02
54628,2.16,0.0,2021-12-02
54931,2.16,0.0,2021-12-02
54021,2.16,0.0,2021-12-02
54016,2.16,1.0,2021-12-02
54645,2.16,0.0,2021-12-02
54547,2.16,0.0,2021-12-02
54545,2.16,0.0,2021-12-02
54560,2.16,0.0,2021-12-02
53943,2.16,0.0,2021-12-02
53913,2.16,4.62,2021-12-02
54520,2.16,2.48,2021-12-02
54135,2.16,0.0,2021-12-02
53901,2.16,3.61,2021-12-02
54001,2.16,1.34,2021-12-02
54876,2.16,0.0,2021-12-02
54624,2.16,0.0,2021-12-02
54539,2.16,0.0,2021-12-02
54664,2.16,6.38,2021-12-02
54514,2.16,0.0,2021-12-02
53965,2.16,0.0,2021-12-02
54829,2.16,4.17,2021-12-02
54501,2.16,2.67,2021-12-02
54632,2.16,0.0,2021-12-02
54665,2.16,2.61,2021-12-02
54949,2.16,3.14,2021-12-02
