ID,Observed,Expected,OE,RR_L,date
55127,5664,6200.46,0.91,0.91,2022-01-18
55125,927,1308.44,0.71,0.71,2022-01-18
55123,1241,1842.74,0.67,0.67,2022-01-18
55119,812,1222.66,0.66,0.66,2022-01-18
55117,6816,6928.58,0.98,0.98,2022-01-18
55115,2232,2460.6,0.91,0.91,2022-01-18
55113,842,986.49,0.85,0.85,2022-01-18
55111,3646,3845.26,0.95,0.95,2022-01-18
55107,580,850.12,0.68,0.68,2022-01-18
55141,4793,4398.08,1.09,1.09,2022-01-18
55071,4138,4763.41,0.87,0.87,2022-01-18
55067,842,1151.74,0.73,0.73,2022-01-18
55027,5064,5276.53,0.96,0.96,2022-01-18
55025,24665,32248.0,0.76,0.75,2022-01-18
55023,791,976.62,0.81,0.81,2022-01-18
55021,3455,3436.86,1.01,1.01,2022-01-18
55019,1199,2080.11,0.58,0.57,2022-01-18
55015,3086,3003.44,1.03,1.03,2022-01-18
55029,1742,1652.59,1.05,1.05,2022-01-18
55013,690,919.72,0.75,0.75,2022-01-18
55009,18595,15722.7,1.18,1.19,2022-01-18
55007,587,901.91,0.65,0.65,2022-01-18
55005,2154,2720.77,0.79,0.79,2022-01-18
55003,561,939.45,0.6,0.6,2022-01-18
55001,774,1208.76,0.64,0.64,2022-01-18
55069,1141,1668.95,0.68,0.68,2022-01-18
55011,585,789.6,0.74,0.74,2022-01-18
55031,1949,2604.43,0.75,0.75,2022-01-18
55017,3427,3843.45,0.89,0.89,2022-01-18
55035,6334,6226.93,1.02,1.02,2022-01-18
55033,2733,2692.5,1.02,1.02,2022-01-18
55063,8176,7091.96,1.15,1.16,2022-01-18
55061,1197,1226.39,0.98,0.98,2022-01-18
55059,10642,10137.63,1.05,1.05,2022-01-18
55057,1661,1592.8,1.04,1.04,2022-01-18
55055,4499,5095.22,0.88,0.88,2022-01-18
55053,1108,1234.51,0.9,0.9,2022-01-18
55051,204,342.1,0.6,0.6,2022-01-18
55065,667,1005.5,0.66,0.66,2022-01-18
55047,902,1128.22,0.8,0.8,2022-01-18
55045,1959,2219.49,0.88,0.88,2022-01-18
55043,2307,3112.02,0.74,0.74,2022-01-18
55041,481,541.1,0.89,0.89,2022-01-18
55039,6873,6171.77,1.11,1.12,2022-01-18
55037,151,259.51,0.58,0.58,2022-01-18
55049,1060,1420.75,0.75,0.75,2022-01-18
55103,638,1110.89,0.57,0.57,2022-01-19
55101,15966,12445.81,1.28,1.3,2022-01-19
55099,635,853.64,0.74,0.74,2022-01-19
55097,4726,4494.19,1.05,1.05,2022-01-19
55095,2304,2763.88,0.83,0.83,2022-01-19
55093,2383,2670.92,0.89,0.89,2022-01-19
55091,356,462.26,0.77,0.77,2022-01-19
55083,2263,2395.35,0.94,0.94,2022-01-19
55087,12920,11815.76,1.09,1.1,2022-01-19
55085,1516,2251.23,0.67,0.67,2022-01-19
55081,2411,2912.33,0.83,0.83,2022-01-19
55079,75902,60524.83,1.25,1.32,2022-01-19
55078,442,290.02,1.52,1.52,2022-01-19
55077,665,973.77,0.68,0.68,2022-01-19
55089,5409,5637.27,0.96,0.96,2022-01-19
55105,10729,10317.44,1.04,1.04,2022-01-19
55075,2069,2570.01,0.81,0.8,2022-01-19
55109,5176,5645.86,0.92,0.92,2022-01-19
55139,12539,10842.95,1.16,1.16,2022-01-19
55137,1243,1539.36,0.81,0.81,2022-01-19
55135,2668,3260.63,0.82,0.82,2022-01-19
55133,22958,25481.51,0.9,0.89,2022-01-19
55131,7880,8585.04,0.92,0.92,2022-01-19
55129,663,998.2,0.66,0.66,2022-01-19
55127,5945,6558.42,0.91,0.9,2022-01-19
55125,976,1383.98,0.71,0.7,2022-01-19
55123,1283,1949.12,0.66,0.66,2022-01-19
55121,1561,1876.97,0.83,0.83,2022-01-19
55119,840,1293.24,0.65,0.65,2022-01-19
55117,7134,7328.57,0.97,0.97,2022-01-19
55115,2353,2602.65,0.9,0.9,2022-01-19
55113,870,1043.44,0.83,0.83,2022-01-19
55111,3823,4067.24,0.94,0.94,2022-01-19
55107,596,899.19,0.66,0.66,2022-01-19
55073,8992,8615.01,1.04,1.04,2022-01-19
55141,4937,4651.99,1.06,1.06,2022-01-19
55069,1185,1765.3,0.67,0.67,2022-01-19
55029,1822,1747.99,1.04,1.04,2022-01-19
55027,5311,5581.15,0.95,0.95,2022-01-19
55025,28049,34109.69,0.82,0.81,2022-01-19
55023,818,1033.0,0.79,0.79,2022-01-19
55021,3603,3635.27,0.99,0.99,2022-01-19
55019,1237,2200.2,0.56,0.56,2022-01-19
55017,3604,4065.33,0.89,0.89,2022-01-19
55015,3200,3176.83,1.01,1.01,2022-01-19
55013,709,972.81,0.73,0.73,2022-01-19
55011,606,835.18,0.73,0.73,2022-01-19
55009,19761,16630.38,1.19,1.2,2022-01-19
55007,601,953.98,0.63,0.63,2022-01-19
55005,2218,2877.84,0.77,0.77,2022-01-19
55003,577,993.68,0.58,0.58,2022-01-19
55001,807,1278.55,0.63,0.63,2022-01-19
55031,2028,2754.78,0.74,0.73,2022-01-19
55033,2837,2847.94,1.0,1.0,2022-01-19
55071,4262,5038.4,0.85,0.84,2022-01-19
55037,158,274.49,0.58,0.58,2022-01-19
55067,889,1218.23,0.73,0.73,2022-01-19
55065,692,1063.55,0.65,0.65,2022-01-19
55063,8578,7501.39,1.14,1.15,2022-01-19
55061,1237,1297.19,0.95,0.95,2022-01-19
55059,11319,10722.88,1.06,1.06,2022-01-19
55057,1735,1684.75,1.03,1.03,2022-01-19
55055,4695,5389.37,0.87,0.87,2022-01-19
55035,6608,6586.41,1.0,1.0,2022-01-19
55051,228,361.85,0.63,0.63,2022-01-19
55049,1100,1502.77,0.73,0.73,2022-01-19
55047,935,1193.35,0.78,0.78,2022-01-19
55045,2036,2347.63,0.87,0.87,2022-01-19
55043,2377,3291.68,0.72,0.72,2022-01-19
55041,501,572.34,0.88,0.88,2022-01-19
55039,7208,6528.07,1.1,1.11,2022-01-19
55053,1151,1305.78,0.88,0.88,2022-01-19
55101,16430,13126.28,1.25,1.26,2022-01-20
55099,644,900.31,0.72,0.71,2022-01-20
55097,4815,4739.91,1.02,1.02,2022-01-20
55095,2366,2915.0,0.81,0.81,2022-01-20
55093,2458,2816.95,0.87,0.87,2022-01-20
55091,365,487.53,0.75,0.75,2022-01-20
55089,5710,5945.49,0.96,0.96,2022-01-20
55081,2525,3071.56,0.82,0.82,2022-01-20
55085,1584,2374.32,0.67,0.67,2022-01-20
55083,2340,2526.31,0.93,0.93,2022-01-20
55079,79950,63833.99,1.25,1.32,2022-01-20
55078,490,305.87,1.6,1.6,2022-01-20
55077,685,1027.01,0.67,0.67,2022-01-20
55103,674,1171.62,0.58,0.57,2022-01-20
55087,13351,12461.78,1.07,1.07,2022-01-20
55105,11261,10881.55,1.03,1.04,2022-01-20
55123,1327,2055.69,0.65,0.64,2022-01-20
55109,5317,5954.54,0.89,0.89,2022-01-20
55139,12972,11435.78,1.13,1.14,2022-01-20
55137,1298,1623.52,0.8,0.8,2022-01-20
55135,2737,3438.9,0.8,0.79,2022-01-20
55133,25606,26874.7,0.95,0.95,2022-01-20
55131,8362,9054.42,0.92,0.92,2022-01-20
55129,680,1052.78,0.65,0.65,2022-01-20
55127,6182,6916.99,0.89,0.89,2022-01-20
55125,1016,1459.65,0.7,0.7,2022-01-20
55075,2131,2710.52,0.79,0.79,2022-01-20
55121,1641,1979.59,0.83,0.83,2022-01-20
55119,868,1363.95,0.64,0.64,2022-01-20
55117,7419,7729.26,0.96,0.96,2022-01-20
55115,2469,2744.95,0.9,0.9,2022-01-20
55113,896,1100.49,0.81,0.81,2022-01-20
55111,3959,4289.62,0.92,0.92,2022-01-20
55107,608,948.36,0.64,0.64,2022-01-20
55073,9262,9086.03,1.02,1.02,2022-01-20
55141,5071,4906.33,1.03,1.03,2022-01-20
55069,1228,1861.82,0.66,0.66,2022-01-20
55029,1899,1843.57,1.03,1.03,2022-01-20
55027,5547,5886.3,0.94,0.94,2022-01-20
55025,31711,35974.63,0.88,0.87,2022-01-20
55023,844,1089.48,0.77,0.77,2022-01-20
55021,3751,3834.03,0.98,0.98,2022-01-20
55019,1274,2320.5,0.55,0.55,2022-01-20
55017,3740,4287.61,0.87,0.87,2022-01-20
55015,3307,3350.52,0.99,0.99,2022-01-20
55013,725,1026.0,0.71,0.71,2022-01-20
55011,625,880.85,0.71,0.71,2022-01-20
55009,20912,17539.64,1.19,1.2,2022-01-20
55007,615,1006.14,0.61,0.61,2022-01-20
55005,2282,3035.19,0.75,0.75,2022-01-20
55003,596,1048.01,0.57,0.57,2022-01-20
55001,842,1348.45,0.62,0.62,2022-01-20
55031,2110,2905.4,0.73,0.72,2022-01-20
55033,2917,3003.65,0.97,0.97,2022-01-20
55071,4396,5313.87,0.83,0.83,2022-01-20
55037,166,289.5,0.57,0.57,2022-01-20
55035,6874,6946.52,0.99,0.99,2022-01-20
55067,936,1284.83,0.73,0.73,2022-01-20
55065,720,1121.69,0.64,0.64,2022-01-20
55063,8965,7911.52,1.13,1.14,2022-01-20
55061,1267,1368.11,0.93,0.93,2022-01-20
55057,1811,1776.86,1.02,1.02,2022-01-20
55055,4913,5684.04,0.86,0.86,2022-01-20
55059,12020,11309.15,1.06,1.06,2022-01-20
55051,252,381.64,0.66,0.66,2022-01-20
55049,1144,1584.93,0.72,0.72,2022-01-20
55047,968,1258.59,0.77,0.77,2022-01-20
55045,2116,2475.98,0.85,0.85,2022-01-20
55043,2445,3471.65,0.7,0.7,2022-01-20
55041,519,603.63,0.86,0.86,2022-01-20
55039,7501,6884.98,1.09,1.09,2022-01-20
55053,1191,1377.17,0.86,0.86,2022-01-20
55091,373,510.04,0.73,0.73,2022-01-21
55101,16753,13732.33,1.22,1.23,2022-01-21
55099,651,941.88,0.69,0.69,2022-01-21
55097,4888,4958.75,0.99,0.99,2022-01-21
55095,2416,3049.59,0.79,0.79,2022-01-21
55093,2525,2947.02,0.86,0.86,2022-01-21
55089,5947,6219.99,0.96,0.96,2022-01-21
55075,2187,2835.67,0.77,0.77,2022-01-21
55085,1644,2483.94,0.66,0.66,2022-01-21
55083,2396,2642.96,0.91,0.91,2022-01-21
55081,2629,3213.38,0.82,0.82,2022-01-21
55079,83385,66781.28,1.25,1.31,2022-01-21
55078,533,320.0,1.67,1.67,2022-01-21
55077,704,1074.42,0.66,0.65,2022-01-21
55103,706,1225.72,0.58,0.58,2022-01-21
55087,13681,13037.16,1.05,1.05,2022-01-21
55105,11710,11383.96,1.03,1.03,2022-01-21
55121,1717,2070.99,0.83,0.83,2022-01-21
55109,5444,6229.47,0.87,0.87,2022-01-21
55073,9480,9505.54,1.0,1.0,2022-01-21
55139,13366,11963.79,1.12,1.12,2022-01-21
55137,1344,1698.48,0.79,0.79,2022-01-21
55135,2795,3597.68,0.78,0.78,2022-01-21
55133,28140,28115.54,1.0,1.0,2022-01-21
55131,8747,9472.47,0.92,0.92,2022-01-21
55129,697,1101.38,0.63,0.63,2022-01-21
55127,6386,7236.36,0.88,0.88,2022-01-21
55125,1054,1527.04,0.69,0.69,2022-01-21
55123,1371,2150.6,0.64,0.64,2022-01-21
55119,891,1426.93,0.62,0.62,2022-01-21
55117,7684,8086.13,0.95,0.95,2022-01-21
55115,2566,2871.68,0.89,0.89,2022-01-21
55113,918,1151.3,0.8,0.8,2022-01-21
55111,4085,4487.67,0.91,0.91,2022-01-21
55107,620,992.14,0.62,0.62,2022-01-21
55141,5192,5132.86,1.01,1.01,2022-01-21
55071,4517,5559.22,0.81,0.81,2022-01-21
55067,980,1344.15,0.73,0.73,2022-01-21
55027,5783,6158.07,0.94,0.94,2022-01-21
55025,35253,37635.61,0.94,0.93,2022-01-21
55023,868,1139.79,0.76,0.76,2022-01-21
55021,3892,4011.05,0.97,0.97,2022-01-21
55017,3860,4485.57,0.86,0.86,2022-01-21
55015,3388,3505.22,0.97,0.97,2022-01-21
55029,1960,1928.68,1.02,1.02,2022-01-21
55013,741,1073.37,0.69,0.69,2022-01-21
55009,21897,18349.47,1.19,1.2,2022-01-21
55007,633,1052.59,0.6,0.6,2022-01-21
55005,2337,3175.32,0.74,0.73,2022-01-21
55003,612,1096.4,0.56,0.56,2022-01-21
55001,874,1410.71,0.62,0.62,2022-01-21
55069,1267,1947.78,0.65,0.65,2022-01-21
55011,646,921.52,0.7,0.7,2022-01-21
55031,2192,3039.55,0.72,0.72,2022-01-21
55019,1311,2427.64,0.54,0.54,2022-01-21
55035,7100,7267.25,0.98,0.98,2022-01-21
55033,3005,3142.33,0.96,0.96,2022-01-21
55065,743,1173.48,0.63,0.63,2022-01-21
55063,9305,8276.8,1.12,1.13,2022-01-21
55061,1289,1431.28,0.9,0.9,2022-01-21
55059,12617,11831.31,1.07,1.07,2022-01-21
55057,1860,1858.9,1.0,1.0,2022-01-21
55053,1228,1440.76,0.85,0.85,2022-01-21
55051,273,399.26,0.68,0.68,2022-01-21
55055,5123,5946.47,0.86,0.86,2022-01-21
55047,997,1316.7,0.76,0.76,2022-01-21
55045,2189,2590.3,0.85,0.84,2022-01-21
55043,2513,3631.94,0.69,0.69,2022-01-21
55041,541,631.5,0.86,0.86,2022-01-21
55039,7762,7202.87,1.08,1.08,2022-01-21
55037,173,302.87,0.57,0.57,2022-01-21
55049,1186,1658.11,0.72,0.71,2022-01-21
55091,380,532.22,0.71,0.71,2022-01-22
55101,17074,14329.47,1.19,1.2,2022-01-22
55099,657,982.83,0.67,0.67,2022-01-22
55097,4959,5174.38,0.96,0.96,2022-01-22
55095,2464,3182.19,0.77,0.77,2022-01-22
55093,2588,3075.16,0.84,0.84,2022-01-22
55089,6179,6490.47,0.95,0.95,2022-01-22
55077,723,1121.14,0.64,0.64,2022-01-22
55085,1703,2591.95,0.66,0.66,2022-01-22
55083,2451,2757.88,0.89,0.89,2022-01-22
55081,2724,3353.11,0.81,0.81,2022-01-22
55079,86793,69685.2,1.25,1.31,2022-01-22
55078,575,333.91,1.72,1.72,2022-01-22
55103,737,1279.02,0.58,0.58,2022-01-22
55075,2238,2958.98,0.76,0.76,2022-01-22
55087,14005,13604.07,1.03,1.03,2022-01-22
55105,12145,11878.98,1.02,1.02,2022-01-22
55121,1794,2161.05,0.83,0.83,2022-01-22
55109,5565,6500.36,0.86,0.85,2022-01-22
55141,5300,5356.06,0.99,0.99,2022-01-22
55073,9689,9918.88,0.98,0.98,2022-01-22
55137,1391,1772.34,0.78,0.78,2022-01-22
55135,2847,3754.12,0.76,0.76,2022-01-22
55133,30665,29338.12,1.05,1.05,2022-01-22
55131,9132,9884.38,0.92,0.92,2022-01-22
55129,712,1149.28,0.62,0.62,2022-01-22
55127,6591,7551.03,0.87,0.87,2022-01-22
55125,1091,1593.44,0.68,0.68,2022-01-22
55123,1414,2244.12,0.63,0.63,2022-01-22
55119,915,1488.97,0.61,0.61,2022-01-22
55117,7949,8437.74,0.94,0.94,2022-01-22
55115,2662,2996.56,0.89,0.89,2022-01-22
55113,939,1201.36,0.78,0.78,2022-01-22
55111,4200,4682.82,0.9,0.9,2022-01-22
55107,632,1035.29,0.61,0.61,2022-01-22
55139,13742,12484.02,1.1,1.1,2022-01-22
55071,4639,5800.96,0.8,0.8,2022-01-22
55067,1025,1402.6,0.73,0.73,2022-01-22
55027,6018,6425.85,0.94,0.94,2022-01-22
55025,38780,39272.16,0.99,0.99,2022-01-22
55023,892,1189.35,0.75,0.75,2022-01-22
55021,4031,4185.47,0.96,0.96,2022-01-22
55019,1349,2533.2,0.53,0.53,2022-01-22
55017,3974,4680.62,0.85,0.85,2022-01-22
55029,2018,2012.55,1.0,1.0,2022-01-22
55015,3466,3657.64,0.95,0.95,2022-01-22
55011,666,961.59,0.69,0.69,2022-01-22
55009,22874,19147.37,1.19,1.21,2022-01-22
55007,651,1098.36,0.59,0.59,2022-01-22
55005,2388,3313.4,0.72,0.72,2022-01-22
55003,627,1144.07,0.55,0.55,2022-01-22
55001,906,1472.05,0.62,0.61,2022-01-22
55013,755,1120.05,0.67,0.67,2022-01-22
55031,2275,3171.72,0.72,0.72,2022-01-22
55069,1304,2032.48,0.64,0.64,2022-01-22
55035,7324,7583.26,0.97,0.97,2022-01-22
55065,765,1224.51,0.62,0.62,2022-01-22
55063,9636,8636.71,1.12,1.12,2022-01-22
55061,1309,1493.52,0.88,0.88,2022-01-22
55059,13201,12345.78,1.07,1.07,2022-01-22
55033,3083,3278.97,0.94,0.94,2022-01-22
55055,5324,6205.05,0.86,0.86,2022-01-22
55053,1265,1503.41,0.84,0.84,2022-01-22
55057,1909,1939.73,0.98,0.98,2022-01-22
55049,1227,1730.21,0.71,0.71,2022-01-22
55047,1026,1373.96,0.75,0.75,2022-01-22
55045,2261,2702.94,0.84,0.84,2022-01-22
55043,2581,3789.87,0.68,0.68,2022-01-22
55041,559,658.96,0.85,0.85,2022-01-22
55039,8012,7516.08,1.07,1.07,2022-01-22
55037,179,316.04,0.57,0.57,2022-01-22
55051,294,416.62,0.71,0.71,2022-01-22
55101,17370,14904.52,1.17,1.17,2022-01-23
55099,661,1022.27,0.65,0.65,2022-01-23
55097,5026,5382.03,0.93,0.93,2022-01-23
55095,2502,3309.9,0.76,0.75,2022-01-23
55093,2646,3198.57,0.83,0.83,2022-01-23
55091,386,553.58,0.7,0.7,2022-01-23
55077,740,1166.14,0.63,0.63,2022-01-23
55087,14307,14150.0,1.01,1.01,2022-01-23
55085,1758,2695.97,0.65,0.65,2022-01-23
55083,2500,2868.56,0.87,0.87,2022-01-23
55081,2818,3487.67,0.81,0.81,2022-01-23
55079,90140,72481.69,1.24,1.31,2022-01-23
55078,617,347.31,1.78,1.78,2022-01-23
55103,769,1330.34,0.58,0.58,2022-01-23
55089,6402,6750.93,0.95,0.95,2022-01-23
55105,12575,12355.69,1.02,1.02,2022-01-23
55123,1457,2334.18,0.62,0.62,2022-01-23
55109,5671,6761.22,0.84,0.84,2022-01-23
55075,2287,3077.72,0.74,0.74,2022-01-23
55139,14089,12985.01,1.09,1.09,2022-01-23
55137,1435,1843.46,0.78,0.78,2022-01-23
55135,2894,3904.78,0.74,0.74,2022-01-23
55133,33142,30515.46,1.09,1.09,2022-01-23
55131,9504,10281.04,0.92,0.92,2022-01-23
55129,724,1195.4,0.61,0.61,2022-01-23
55127,6781,7854.05,0.86,0.86,2022-01-23
55125,1129,1657.39,0.68,0.68,2022-01-23
55121,1871,2247.77,0.83,0.83,2022-01-23
55119,936,1548.73,0.6,0.6,2022-01-23
55117,8193,8776.35,0.93,0.93,2022-01-23
55115,2751,3116.81,0.88,0.88,2022-01-23
55113,958,1249.57,0.77,0.77,2022-01-23
55111,4314,4870.74,0.89,0.88,2022-01-23
55107,641,1076.83,0.6,0.59,2022-01-23
55073,9879,10316.93,0.96,0.96,2022-01-23
55141,5394,5571.0,0.97,0.97,2022-01-23
55069,1337,2114.04,0.63,0.63,2022-01-23
55029,2072,2093.32,0.99,0.99,2022-01-23
55027,6240,6683.72,0.93,0.93,2022-01-23
55025,42252,40848.17,1.03,1.04,2022-01-23
55023,913,1237.08,0.74,0.74,2022-01-23
55021,4170,4353.43,0.96,0.96,2022-01-23
55019,1384,2634.86,0.53,0.52,2022-01-23
55017,4080,4868.45,0.84,0.84,2022-01-23
55015,3537,3804.42,0.93,0.93,2022-01-23
55013,768,1164.99,0.66,0.66,2022-01-23
55011,685,1000.18,0.68,0.68,2022-01-23
55009,23798,19915.77,1.19,1.21,2022-01-23
55007,668,1142.44,0.58,0.58,2022-01-23
55005,2431,3446.37,0.71,0.7,2022-01-23
55003,634,1189.99,0.53,0.53,2022-01-23
55001,936,1531.13,0.61,0.61,2022-01-23
55031,2352,3299.0,0.71,0.71,2022-01-23
55033,3155,3410.55,0.93,0.92,2022-01-23
55071,4748,6033.75,0.79,0.78,2022-01-23
55037,185,328.72,0.56,0.56,2022-01-23
55035,7533,7887.58,0.96,0.95,2022-01-23
55067,1067,1458.89,0.73,0.73,2022-01-23
55065,785,1273.65,0.62,0.62,2022-01-23
55063,9951,8983.31,1.11,1.11,2022-01-23
55061,1327,1553.45,0.85,0.85,2022-01-23
55057,1953,2017.58,0.97,0.97,2022-01-23
55055,5516,6454.06,0.85,0.85,2022-01-23
55059,13764,12841.22,1.07,1.07,2022-01-23
55051,315,433.34,0.73,0.73,2022-01-23
55049,1264,1799.65,0.7,0.7,2022-01-23
55047,1053,1429.1,0.74,0.74,2022-01-23
55045,2333,2811.41,0.83,0.83,2022-01-23
55043,2644,3941.96,0.67,0.67,2022-01-23
55041,575,685.4,0.84,0.84,2022-01-23
55039,8254,7817.7,1.06,1.06,2022-01-23
55053,1296,1563.74,0.83,0.83,2022-01-23
55091,394,564.37,0.7,0.7,2022-01-24
55101,17492,15194.98,1.15,1.16,2022-01-24
55099,669,1042.2,0.64,0.64,2022-01-24
55097,5081,5486.92,0.93,0.93,2022-01-24
55095,2531,3374.4,0.75,0.75,2022-01-24
55093,2693,3260.91,0.83,0.82,2022-01-24
55089,6587,6882.49,0.96,0.96,2022-01-24
55075,2331,3137.7,0.74,0.74,2022-01-24
55085,1806,2748.51,0.66,0.66,2022-01-24
55083,2541,2924.46,0.87,0.87,2022-01-24
55081,2904,3555.63,0.82,0.82,2022-01-24
55079,91122,73894.22,1.23,1.29,2022-01-24
55078,652,354.08,1.84,1.84,2022-01-24
55077,760,1188.86,0.64,0.64,2022-01-24
55103,796,1356.27,0.59,0.59,2022-01-24
55087,14563,14425.76,1.01,1.01,2022-01-24
55105,12804,12596.48,1.02,1.02,2022-01-24
55121,1927,2291.57,0.84,0.84,2022-01-24
55109,5755,6892.98,0.83,0.83,2022-01-24
55073,10023,10517.99,0.95,0.95,2022-01-24
55139,14380,13238.06,1.09,1.09,2022-01-24
55137,1488,1879.39,0.79,0.79,2022-01-24
55135,2937,3980.87,0.74,0.74,2022-01-24
55133,33681,31110.16,1.08,1.09,2022-01-24
55131,9822,10481.4,0.94,0.94,2022-01-24
55129,733,1218.69,0.6,0.6,2022-01-24
55127,6898,8007.11,0.86,0.86,2022-01-24
55125,1160,1689.69,0.69,0.69,2022-01-24
55123,1492,2379.67,0.63,0.63,2022-01-24
55119,952,1578.91,0.6,0.6,2022-01-24
55117,8326,8947.39,0.93,0.93,2022-01-24
55115,2808,3177.55,0.88,0.88,2022-01-24
55113,973,1273.93,0.76,0.76,2022-01-24
55111,4408,4965.66,0.89,0.89,2022-01-24
55107,653,1097.82,0.59,0.59,2022-01-24
55141,5478,5679.57,0.96,0.96,2022-01-24
55071,4839,6151.34,0.79,0.78,2022-01-24
55067,1103,1487.32,0.74,0.74,2022-01-24
55027,6396,6813.98,0.94,0.94,2022-01-24
55025,43645,41644.22,1.05,1.05,2022-01-24
55023,935,1261.19,0.74,0.74,2022-01-24
55021,4299,4438.27,0.97,0.97,2022-01-24
55019,1413,2686.21,0.53,0.52,2022-01-24
55015,3603,3878.56,0.93,0.93,2022-01-24
55029,2115,2134.11,0.99,0.99,2022-01-24
55013,780,1187.7,0.66,0.66,2022-01-24
55009,24270,20303.89,1.2,1.21,2022-01-24
55007,684,1164.7,0.59,0.59,2022-01-24
55005,2473,3513.53,0.7,0.7,2022-01-24
55003,643,1213.18,0.53,0.53,2022-01-24
55001,966,1560.97,0.62,0.62,2022-01-24
55069,1364,2155.24,0.63,0.63,2022-01-24
55011,705,1019.67,0.69,0.69,2022-01-24
55031,2440,3363.29,0.73,0.72,2022-01-24
55017,4189,4963.33,0.84,0.84,2022-01-24
55035,7724,8041.29,0.96,0.96,2022-01-24
55033,3215,3477.02,0.92,0.92,2022-01-24
55063,10219,9158.38,1.12,1.12,2022-01-24
55061,1340,1583.73,0.85,0.85,2022-01-24
55059,14065,13091.47,1.07,1.08,2022-01-24
55057,1970,2056.89,0.96,0.96,2022-01-24
55055,5657,6579.84,0.86,0.86,2022-01-24
55053,1322,1594.21,0.83,0.83,2022-01-24
55051,330,441.78,0.75,0.75,2022-01-24
55065,803,1298.47,0.62,0.62,2022-01-24
55047,1077,1456.95,0.74,0.74,2022-01-24
55045,2393,2866.2,0.83,0.83,2022-01-24
55043,2712,4018.78,0.67,0.67,2022-01-24
55041,593,698.76,0.85,0.85,2022-01-24
55039,8444,7970.06,1.06,1.06,2022-01-24
55037,192,335.13,0.57,0.57,2022-01-24
55049,1303,1834.72,0.71,0.71,2022-01-24
55103,821,1376.75,0.6,0.6,2022-01-25
55101,17585,15424.47,1.14,1.15,2022-01-25
55099,677,1057.94,0.64,0.64,2022-01-25
55097,5141,5569.79,0.92,0.92,2022-01-25
55095,2556,3425.36,0.75,0.74,2022-01-25
55093,2741,3310.15,0.83,0.83,2022-01-25
55091,402,572.89,0.7,0.7,2022-01-25
55083,2579,2968.63,0.87,0.87,2022-01-25
55087,14804,14643.63,1.01,1.01,2022-01-25
55085,1853,2790.02,0.66,0.66,2022-01-25
55081,2974,3609.34,0.82,0.82,2022-01-25
55079,91767,75010.26,1.22,1.28,2022-01-25
55078,666,359.43,1.85,1.85,2022-01-25
55077,777,1206.82,0.64,0.64,2022-01-25
55089,6646,6986.44,0.95,0.95,2022-01-25
55105,13005,12786.72,1.02,1.02,2022-01-25
55075,2371,3185.09,0.74,0.74,2022-01-25
55109,5823,6997.09,0.83,0.83,2022-01-25
55139,14661,13438.0,1.09,1.09,2022-01-25
55137,1538,1907.77,0.81,0.81,2022-01-25
55135,2982,4041.0,0.74,0.74,2022-01-25
55133,34069,31580.02,1.08,1.09,2022-01-25
55131,9904,10639.7,0.93,0.93,2022-01-25
55129,741,1237.1,0.6,0.6,2022-01-25
55127,6993,8128.04,0.86,0.86,2022-01-25
55125,1191,1715.21,0.69,0.69,2022-01-25
55123,1524,2415.61,0.63,0.63,2022-01-25
55121,1982,2326.18,0.85,0.85,2022-01-25
55119,965,1602.76,0.6,0.6,2022-01-25
55117,8436,9082.52,0.93,0.93,2022-01-25
55115,2853,3225.54,0.88,0.88,2022-01-25
55113,987,1293.17,0.76,0.76,2022-01-25
55111,4481,5040.66,0.89,0.89,2022-01-25
55107,664,1114.4,0.6,0.6,2022-01-25
55073,10163,10676.84,0.95,0.95,2022-01-25
55141,5565,5765.35,0.97,0.96,2022-01-25
55069,1390,2187.79,0.64,0.63,2022-01-25
55029,2154,2166.34,0.99,0.99,2022-01-25
55027,6494,6916.89,0.94,0.94,2022-01-25
55025,44702,42273.18,1.06,1.06,2022-01-25
55023,967,1280.23,0.76,0.75,2022-01-25
55021,4413,4505.3,0.98,0.98,2022-01-25
55019,1441,2726.78,0.53,0.53,2022-01-25
55017,4310,5038.29,0.86,0.85,2022-01-25
55015,3665,3937.14,0.93,0.93,2022-01-25
55013,793,1205.64,0.66,0.66,2022-01-25
55011,723,1035.07,0.7,0.7,2022-01-25
55009,24630,20610.54,1.2,1.21,2022-01-25
55007,702,1182.29,0.59,0.59,2022-01-25
55005,2514,3566.6,0.7,0.7,2022-01-25
55003,652,1231.5,0.53,0.53,2022-01-25
55001,995,1584.54,0.63,0.63,2022-01-25
55031,2535,3414.09,0.74,0.74,2022-01-25
55033,3279,3529.53,0.93,0.93,2022-01-25
55071,4929,6244.24,0.79,0.79,2022-01-25
55037,198,340.19,0.58,0.58,2022-01-25
55067,1135,1509.78,0.75,0.75,2022-01-25
55065,820,1318.08,0.62,0.62,2022-01-25
55063,10500,9296.7,1.13,1.13,2022-01-25
55061,1352,1607.65,0.84,0.84,2022-01-25
55059,14226,13289.2,1.07,1.07,2022-01-25
55057,1984,2087.96,0.95,0.95,2022-01-25
55055,5759,6679.22,0.86,0.86,2022-01-25
55035,7917,8162.74,0.97,0.97,2022-01-25
55051,339,448.46,0.76,0.76,2022-01-25
55049,1340,1862.43,0.72,0.72,2022-01-25
55047,1099,1478.95,0.74,0.74,2022-01-25
