ID,RR_C,RR_L,date
37131,1.4,1.08,44206
37065,1.4,0.8,44206
37147,1.4,1.41,44206
37083,1.4,1.38,44206
37013,1.4,2.01,44206
37187,1.4,1.41,44206
37167,1.35,1.66,44206
37171,1.35,1.56,44206
37057,1.35,1.43,44206
37005,1.35,1.29,44206
37097,1.35,1.33,44206
37159,1.35,1.71,44206
37059,1.35,1.26,44206
37197,1.35,1.58,44206
37025,1.35,1.34,44206
37179,1.35,1.5,44206
37171,1.36,1.62,44207
37059,1.36,1.25,44207
37025,1.36,1.37,44207
37159,1.36,1.68,44207
37197,1.36,1.61,44207
37179,1.36,1.51,44207
37167,1.36,1.67,44207
37057,1.36,1.45,44207
37139,1.4,1.21,44207
37013,1.4,2.04,44207
37147,1.4,1.39,44207
37083,1.4,1.43,44207
37065,1.4,0.85,44207
37131,1.4,1.09,44207
37143,1.4,1.02,44207
37073,1.4,0.82,44207
37187,1.4,1.39,44207
37041,1.4,1.25,44207
37091,1.4,1.14,44207
37015,1.4,1.07,44207
37117,1.4,1.94,44207
37023,1.36,1.22,44207
37045,1.36,1.83,44207
37161,1.36,1.83,44207
37121,1.36,0.66,44207
37111,1.36,1.8,44207
37011,1.36,1.37,44207
37003,1.36,1.3,44207
37193,1.36,1.36,44207
37097,1.36,1.36,44207
37005,1.36,1.26,44207
37119,1.36,1.21,44207
37027,1.36,1.65,44207
37189,1.36,0.94,44207
37035,1.36,1.51,44207
37071,1.36,1.68,44207
37009,1.36,1.3,44207
37109,1.36,1.69,44207
37113,1.36,1.63,44207
37173,1.36,1.53,44207
37099,1.36,1.13,44207
37087,1.36,1.29,44207
37043,1.36,1.57,44207
37075,1.36,1.22,44207
37039,1.36,1.29,44207
37021,1.36,0.91,44207
37089,1.36,1.16,44207
37175,1.36,0.99,44207
37115,1.36,1.06,44207
37199,1.36,0.92,44207
37149,1.36,1.42,44207
37021,1.37,0.91,44208
37089,1.37,1.21,44208
37115,1.37,1.1,44208
37173,1.37,1.62,44208
37113,1.37,1.66,44208
37043,1.37,1.56,44208
37099,1.37,1.1,44208
37075,1.37,1.21,44208
37175,1.37,1.09,44208
37087,1.37,1.28,44208
37039,1.37,1.36,44208
37197,1.37,1.63,44208
37179,1.37,1.52,44208
37025,1.37,1.4,44208
37071,1.37,1.69,44208
37035,1.37,1.54,44208
37003,1.37,1.27,44208
37009,1.37,1.31,44208
37109,1.37,1.73,44208
37097,1.37,1.39,44208
37005,1.37,1.26,44208
37193,1.37,1.33,44208
37119,1.37,1.24,44208
37027,1.37,1.62,44208
37111,1.37,1.79,44208
37121,1.37,0.67,44208
37161,1.37,1.82,44208
37149,1.37,1.45,44208
37199,1.37,0.95,44208
37045,1.37,1.85,44208
37189,1.37,0.94,44208
37011,1.37,1.57,44208
37023,1.37,1.23,44208
37167,1.37,1.66,44208
37171,1.37,1.62,44208
37059,1.37,1.25,44208
37159,1.37,1.64,44208
37057,1.37,1.47,44208
37015,1.4,1.06,44208
37117,1.4,1.82,44208
37091,1.4,1.11,44208
37041,1.4,1.29,44208
37187,1.4,1.38,44208
37073,1.4,0.82,44208
37143,1.4,0.98,44208
37131,1.4,1.12,44208
37065,1.4,0.89,44208
37147,1.4,1.37,44208
37013,1.4,2.04,44208
37139,1.4,1.23,44208
37083,1.4,1.49,44208
37189,1.38,0.93,44209
37045,1.38,1.85,44209
37027,1.38,1.6,44209
37011,1.38,1.73,44209
37023,1.38,1.29,44209
37003,1.38,1.33,44209
37193,1.38,1.3,44209
37109,1.38,1.78,44209
37071,1.38,1.7,44209
37009,1.38,1.33,44209
37035,1.38,1.57,44209
37115,1.38,1.14,44209
37089,1.38,1.24,44209
37021,1.38,0.91,44209
37087,1.38,1.25,44209
37175,1.38,1.21,44209
37111,1.38,1.77,44209
37121,1.38,0.7,44209
37161,1.38,1.79,44209
37149,1.38,1.48,44209
37199,1.38,0.92,44209
37171,1.38,1.61,44209
37057,1.38,1.49,44209
37167,1.38,1.68,44209
37025,1.38,1.42,44209
37119,1.38,1.26,44209
37005,1.38,1.23,44209
37097,1.38,1.42,44209
37179,1.38,1.54,44209
37197,1.38,1.64,44209
37059,1.38,1.25,44209
37159,1.38,1.62,44209
37147,1.4,1.36,44209
37065,1.4,0.94,44209
37131,1.4,1.16,44209
37143,1.4,0.94,44209
37073,1.4,0.83,44209
37187,1.4,1.39,44209
37041,1.4,1.36,44209
37091,1.4,1.06,44209
37117,1.4,1.7,44209
37015,1.4,1.05,44209
37083,1.4,1.55,44209
37013,1.4,2.02,44209
37139,1.4,1.29,44209
37039,1.38,1.44,44209
37099,1.38,1.05,44209
37113,1.38,1.68,44209
37075,1.38,1.21,44209
37043,1.38,1.5,44209
37173,1.38,1.68,44209
37159,1.38,1.61,44210
37171,1.38,1.57,44210
37059,1.38,1.27,44210
37005,1.38,1.13,44210
37025,1.38,1.42,44210
37179,1.38,1.55,44210
37197,1.38,1.61,44210
37097,1.38,1.44,44210
37057,1.38,1.5,44210
37167,1.38,1.68,44210
37111,1.38,1.74,44210
37121,1.38,0.7,44210
37161,1.38,1.77,44210
37149,1.38,1.48,44210
37199,1.38,0.87,44210
37011,1.38,1.89,44210
37023,1.38,1.34,44210
37175,1.38,1.29,44210
37021,1.38,0.91,44210
37089,1.38,1.25,44210
37115,1.38,1.15,44210
37045,1.38,1.85,44210
37027,1.38,1.58,44210
37189,1.38,0.88,44210
37075,1.38,1.2,44210
37043,1.38,1.43,44210
37039,1.38,1.49,44210
37003,1.38,1.43,44210
37119,1.38,1.28,44210
37193,1.38,1.27,44210
37035,1.38,1.61,44210
37009,1.38,1.29,44210
37109,1.38,1.83,44210
37071,1.38,1.72,44210
37087,1.38,1.21,44210
37099,1.38,1.03,44210
37173,1.38,1.77,44210
37113,1.38,1.68,44210
37015,1.2,1.04,44210
37029,1.2,1.05,44210
37177,1.2,1.01,44210
37139,1.2,1.37,44210
37013,1.2,1.94,44210
37083,1.2,1.62,44210
37147,1.2,1.33,44210
37065,1.2,0.96,44210
37131,1.2,1.22,44210
37143,1.2,0.92,44210
37073,1.2,0.87,44210
37187,1.2,1.37,44210
37041,1.2,1.41,44210
37091,1.2,1.04,44210
37117,1.2,1.56,44210
37049,1.2,1.23,44210
37079,1.2,1.08,44210
37127,1.2,1.07,44210
37195,1.2,1.55,44210
37053,1.2,0.97,44210
37095,1.2,4.13,44210
37137,1.2,1.01,44210
37185,1.2,0.95,44210
37107,1.2,1.6,44210
37087,1.35,1.14,44211
37175,1.35,1.34,44211
37099,1.35,0.97,44211
37173,1.35,1.77,44211
37043,1.35,1.29,44211
37113,1.35,1.55,44211
37115,1.35,1.13,44211
37045,1.35,1.76,44211
37023,1.35,1.36,44211
37027,1.35,1.49,44211
37189,1.35,0.8,44211
37161,1.35,1.73,44211
37121,1.35,0.67,44211
37111,1.35,1.63,44211
37011,1.35,1.91,44211
37149,1.35,1.45,44211
37199,1.35,0.86,44211
37021,1.35,0.88,44211
37089,1.35,1.24,44211
37039,1.35,1.44,44211
37075,1.35,1.1,44211
37041,1.23,1.34,44211
37183,1.23,1.22,44211
37077,1.23,1.15,44211
37073,1.23,0.85,44211
37079,1.23,1.06,44211
37065,1.23,0.94,44211
37185,1.23,1,44211
37069,1.23,1.36,44211
37091,1.23,0.99,44211
37015,1.23,1,44211
37195,1.23,1.52,44211
37117,1.23,1.34,44211
37181,1.23,1.45,44211
37147,1.23,1.25,44211
37131,1.23,1.24,44211
37083,1.23,1.63,44211
37139,1.25,1.35,44211
37029,1.25,1.01,44211
37053,1.25,0.97,44211
37127,1.23,1.03,44211
37119,1.35,1.26,44211
37005,1.35,0.97,44211
37097,1.35,1.42,44211
37179,1.35,1.5,44211
37197,1.35,1.52,44211
37159,1.35,1.56,44211
37025,1.35,1.39,44211
37071,1.35,1.67,44211
37035,1.35,1.61,44211
37009,1.35,1.15,44211
37109,1.35,1.81,44211
37193,1.35,1.21,44211
37003,1.35,1.49,44211
37059,1.35,1.22,44211
37057,1.35,1.48,44211
37167,1.35,1.63,44211
37171,1.35,1.53,44211
37057,1.32,1.47,44212
37159,1.32,1.56,44212
37059,1.32,1.21,44212
37025,1.32,1.39,44212
37179,1.32,1.49,44212
37197,1.32,1.45,44212
37171,1.32,1.49,44212
37167,1.32,1.61,44212
37139,1.23,1.35,44212
37029,1.23,1.03,44212
37053,1.23,0.98,44212
37041,1.21,1.34,44212
37127,1.21,1.02,44212
37185,1.21,1,44212
37065,1.21,0.92,44212
37131,1.21,1.28,44212
37083,1.21,1.68,44212
37183,1.21,1.22,44212
37069,1.21,1.32,44212
37077,1.21,1.04,44212
37073,1.21,0.85,44212
37079,1.21,1.05,44212
37147,1.21,1.21,44212
37181,1.21,1.44,44212
37117,1.21,1.21,44212
37195,1.21,1.51,44212
37015,1.21,0.97,44212
37091,1.21,0.98,44212
37075,1.32,1.02,44212
37039,1.32,1.4,44212
37043,1.32,1.19,44212
37173,1.32,1.75,44212
37087,1.32,1.08,44212
37175,1.32,1.4,44212
37113,1.32,1.5,44212
37099,1.32,0.92,44212
37035,1.32,1.64,44212
37071,1.32,1.66,44212
37009,1.32,1.07,44212
37109,1.32,1.81,44212
37003,1.32,1.61,44212
37027,1.32,1.47,44212
37189,1.32,0.75,44212
37097,1.32,1.44,44212
37005,1.32,0.87,44212
37193,1.32,1.16,44212
37119,1.32,1.27,44212
37199,1.32,0.86,44212
37149,1.32,1.47,44212
37115,1.32,1.12,44212
37021,1.32,0.9,44212
37089,1.32,1.25,44212
37111,1.32,1.6,44212
37023,1.32,1.43,44212
37011,1.32,1.8,44212
37045,1.32,1.71,44212
37161,1.32,1.75,44212
37121,1.32,0.68,44212
37159,1.29,1.56,44213
37153,1.29,1.35,44213
37007,1.29,1.25,44213
37167,1.29,1.55,44213
37003,1.29,1.57,44213
37189,1.29,0.72,44213
37097,1.29,1.42,44213
37193,1.29,1.13,44213
37057,1.29,1.45,44213
37197,1.29,1.37,44213
37165,1.29,1.11,44213
37123,1.29,1.78,44213
37009,1.29,1,44213
37059,1.29,1.18,44213
37119,1.29,1.25,44213
37179,1.29,1.45,44213
37121,1.29,0.67,44213
37027,1.29,1.43,44213
37011,1.29,1.57,44213
37025,1.29,1.37,44213
37035,1.29,1.61,44213
37075,1.29,0.92,44213
37099,1.29,0.88,44213
37087,1.29,1.04,44213
37149,1.29,1.46,44213
37089,1.29,1.23,44213
37173,1.29,1.74,44213
37175,1.29,1.39,44213
37043,1.29,1.09,44213
37039,1.29,1.37,44213
37113,1.29,1.44,44213
37111,1.29,1.57,44213
37115,1.29,1.09,44213
37071,1.29,1.62,44213
37109,1.29,1.79,44213
37023,1.29,1.46,44213
37199,1.29,0.83,44213
37021,1.29,0.9,44213
37045,1.29,1.63,44213
37161,1.29,1.69,44213
37077,1.38,0.98,44213
37181,1.38,1.42,44213
37145,1.38,1.24,44213
37055,1.19,1.04,44213
37139,1.19,1.36,44213
37143,1.19,0.91,44213
37187,1.19,1.4,44213
37177,1.19,0.95,44213
37041,1.19,1.32,44213
37095,1.19,4,44213
37029,1.19,1.03,44213
37137,1.19,0.94,44213
37091,1.19,0.96,44213
37117,1.19,1.1,44213
37073,1.19,0.85,44213
37015,1.19,0.94,44213
37013,1.19,1.51,44213
37053,1.19,1,44213
37155,1.29,1.54,44213
37005,1.29,0.79,44213
37131,1.38,1.28,44214
37083,1.38,1.66,44214
37155,1.31,1.5,44214
37123,1.31,1.67,44214
37011,1.31,1.35,44214
37045,1.31,1.54,44214
37161,1.31,1.64,44214
37099,1.31,0.82,44214
37021,1.31,0.89,44214
37119,1.31,1.2,44214
37087,1.31,0.97,44214
37179,1.31,1.39,44214
37039,1.31,1.28,44214
37071,1.31,1.55,44214
37043,1.31,0.97,44214
37089,1.31,1.2,44214
37075,1.31,0.79,44214
37113,1.31,1.34,44214
37149,1.31,1.36,44214
37175,1.31,1.37,44214
37173,1.31,1.71,44214
37167,1.31,1.48,44214
37199,1.31,0.81,44214
37115,1.31,1.06,44214
37003,1.31,1.54,44214
37097,1.31,1.39,44214
37165,1.31,1.07,44214
37159,1.31,1.54,44214
37027,1.31,1.35,44214
37121,1.31,0.62,44214
37153,1.31,1.29,44214
37025,1.31,1.31,44214
37035,1.31,1.56,44214
37007,1.31,1.24,44214
37111,1.31,1.5,44214
37109,1.31,1.73,44214
37023,1.31,1.48,44214
37109,1.32,1.69,44215
37099,1.32,0.77,44215
37119,1.32,1.15,44215
37179,1.32,1.33,44215
37113,1.32,1.26,44215
37023,1.32,1.47,44215
37035,1.32,1.52,44215
37087,1.32,0.92,44215
37043,1.32,0.9,44215
37007,1.32,1.26,44215
37111,1.32,1.44,44215
37021,1.32,0.88,44215
37025,1.32,1.25,44215
37071,1.32,1.48,44215
37161,1.32,1.6,44215
37089,1.32,1.16,44215
37045,1.32,1.45,44215
37175,1.32,1.3,44215
37149,1.32,1.29,44215
37057,1.32,1.39,44215
37189,1.32,0.62,44215
37059,1.32,1.11,44215
37155,1.32,1.45,44215
37115,1.32,1.04,44215
37199,1.32,0.81,44215
37173,1.32,1.64,44215
37167,1.32,1.42,44215
37039,1.32,1.17,44215
37153,1.32,1.24,44215
37075,1.32,0.69,44215
37027,1.32,1.28,44215
37165,1.32,1.03,44215
37011,1.32,1.13,44215
37123,1.32,1.58,44215
37003,1.32,1.5,44215
37121,1.32,0.58,44215
37097,1.32,1.37,44215
37159,1.32,1.52,44215
37057,1.31,1.39,44216
37189,1.31,0.58,44216
37059,1.31,1.08,44216
37165,1.31,1.02,44216
37011,1.31,0.95,44216
37123,1.31,1.53,44216
37155,1.31,1.43,44216
37003,1.31,1.45,44216
37023,1.31,1.45,44216
37035,1.31,1.51,44216
37087,1.31,0.9,44216
37043,1.31,0.84,44216
37007,1.31,1.27,44216
37111,1.31,1.41,44216
37021,1.31,0.88,44216
37113,1.31,1.21,44216
