ID,RR_C,RR_L,date
55115100700,1.31,1.34,2022-01-01
55087013300,1.31,0.78,2022-01-01
55141010200,1.31,1.28,2022-01-01
55073001202,1.31,1.22,2022-01-01
55027961800,1.31,1.19,2022-01-01
55025013302,1.31,0.87,2022-01-01
55111000600,1.31,1.34,2022-01-01
55025013301,1.31,1.32,2022-01-01
55025013200,1.31,1.82,2022-01-01
55081950100,1.31,0.44,2022-01-01
55141010700,1.31,1.08,2022-01-01
55141010400,1.31,0.87,2022-01-01
55087013100,1.31,1.57,2022-01-01
55073001000,1.31,2.19,2022-01-01
55073001104,1.31,2.02,2022-01-01
55025010400,1.31,1.0,2022-01-01
55009000401,1.31,1.42,2022-01-01
55025001000,1.31,1.12,2022-01-01
55117000900,1.31,0.73,2022-01-01
55025012400,1.31,0.68,2022-01-01
55019950100,1.31,0.86,2022-01-01
55133203405,1.31,1.53,2022-01-01
55133203703,1.31,1.88,2022-01-01
55117000202,1.31,0.59,2022-01-01
55055101500,1.31,0.82,2022-01-01
55133203406,1.31,1.24,2022-01-01
55083101100,1.31,0.74,2022-01-01
55133203601,1.31,2.46,2022-01-01
55131470100,1.31,2.31,2022-01-01
55117000500,1.31,0.51,2022-01-01
55123960300,1.31,0.54,2022-01-01
55117010800,1.31,1.14,2022-01-01
55117000201,1.31,1.0,2022-01-01
55071000400,1.31,2.09,2022-01-01
55089650300,1.31,1.43,2022-01-01
55025012100,1.31,1.42,2022-01-01
55089610102,1.31,1.75,2022-01-01
55055100900,1.31,0.34,2022-01-01
55117000100,1.31,0.93,2022-01-01
55117001000,1.31,1.06,2022-01-01
55117000800,1.31,1.06,2022-01-01
55025012600,1.31,1.08,2022-01-01
55117011400,1.31,0.33,2022-01-01
55071000100,1.31,0.87,2022-01-01
55071000800,1.31,2.27,2022-01-01
55071000700,1.31,1.77,2022-01-01
55071000500,1.31,1.93,2022-01-01
55133204100,1.31,1.46,2022-01-01
55025012202,1.31,1.22,2022-01-01
55025012201,1.31,0.83,2022-01-01
55067960300,1.31,0.66,2022-01-01
55019950800,1.31,0.67,2022-01-01
55025012501,1.31,1.01,2022-01-01
55133203500,1.31,1.71,2022-01-01
55133204302,1.31,1.15,2022-01-01
55055100800,1.31,1.89,2022-01-01
55069960600,1.31,0.68,2022-01-01
55131450104,1.31,1.81,2022-01-01
55117010700,1.31,1.24,2022-01-01
55069960900,1.31,1.56,2022-01-01
55071000300,1.31,1.4,2022-01-01
55071000600,1.31,1.1,2022-01-01
55083101200,1.31,0.81,2022-01-01
55069960800,1.31,1.49,2022-01-01
55103970500,1.31,0.62,2022-01-01
55117011300,1.31,0.81,2022-01-01
55053960200,1.31,0.85,2022-01-01
55131460102,1.31,2.08,2022-01-01
55089620100,1.31,1.68,2022-01-01
55117000300,1.31,0.82,2022-01-01
55009020100,1.31,0.83,2022-01-01
55025012300,1.31,1.53,2022-01-01
55117000400,1.31,0.96,2022-01-01
55055101300,1.31,0.91,2022-01-01
55071000200,1.31,0.93,2022-01-01
55049950200,1.31,0.52,2022-01-01
55055101400,1.31,1.55,2022-01-01
55133203602,1.31,2.04,2022-01-01
55055101201,1.31,0.8,2022-01-01
55133200300,1.31,1.84,2022-01-01
55055101202,1.31,0.28,2022-01-01
55089660201,1.31,2.92,2022-01-01
55105003001,1.31,1.08,2022-01-01
55133203304,1.31,1.28,2022-01-01
55071010100,1.31,1.45,2022-01-01
55089640200,1.31,2.84,2022-01-01
55063010800,1.31,1.04,2022-01-01
55083100800,1.31,0.69,2022-01-01
55133200201,1.31,1.65,2022-01-01
55071005300,1.31,1.61,2022-01-01
55133200103,1.31,0.94,2022-01-01
55133203305,1.31,2.06,2022-01-01
55049950400,1.31,1.49,2022-01-01
55133204004,1.31,1.18,2022-01-01
55119960600,1.31,0.99,2022-01-01
55019950400,1.31,0.33,2022-01-01
55071005100,1.31,1.03,2022-01-01
55123960500,1.31,0.51,2022-01-01
55133200202,1.31,1.17,2022-01-01
55133203101,1.31,1.43,2022-01-01
55089660202,1.31,2.94,2022-01-01
55133203306,1.31,1.49,2022-01-01
55089660100,1.31,1.86,2022-01-01
55105003002,1.31,1.43,2022-01-01
55079000201,1.31,2.74,2022-01-01
55063010102,1.31,1.59,2022-01-01
55061960500,1.31,0.7,2022-01-01
55133204502,1.31,1.67,2022-01-01
55133200102,1.31,1.93,2022-01-01
55089630100,1.31,1.51,2022-01-01
55133203704,1.31,1.54,2022-01-01
55117001100,1.31,0.85,2022-01-01
55131470203,1.31,2.09,2022-01-01
55133203403,1.31,2.01,2022-01-01
55133204003,1.31,1.8,2022-01-01
55133203303,1.31,1.81,2022-01-01
55089630201,1.31,1.66,2022-01-01
55089650102,1.31,1.92,2022-01-01
55131470202,1.31,2.03,2022-01-01
55089650101,1.31,1.67,2022-01-01
55089630202,1.31,1.6,2022-01-01
55089640100,1.31,1.34,2022-01-01
55133203402,1.31,3.07,2022-01-01
55071005400,1.31,1.84,2022-01-01
55063010101,1.31,0.68,2022-01-01
55133200101,1.31,1.66,2022-01-01
55133203200,1.31,2.31,2022-01-01
55071005200,1.31,1.73,2022-01-01
55049950500,1.31,1.68,2022-01-01
55019950200,1.31,0.84,2022-01-01
55067960500,1.31,0.96,2022-01-01
55069960700,1.31,0.45,2022-01-01
55053960400,1.31,1.08,2022-01-01
55131470204,1.31,1.9,2022-01-01
55133203404,1.31,1.58,2022-01-01
55133203702,1.31,1.29,2022-01-01
55089650200,1.31,1.42,2022-01-01
55123960400,1.31,0.79,2022-01-01
55087011101,1.31,1.25,2022-01-01
55055101100,1.31,0.73,2022-01-01
55071010200,1.31,1.36,2022-01-01
55009020204,1.31,1.8,2022-01-01
55009000100,1.31,1.16,2022-01-01
55025000406,1.31,0.99,2022-01-01
55025000407,1.31,0.88,2022-01-01
55081950200,1.31,2.0,2022-01-01
55055100601,1.31,0.53,2022-01-01
55078940102,1.31,1.96,2022-01-01
55009001200,1.31,1.94,2022-01-01
55117011000,1.31,0.6,2022-01-01
55131420401,1.31,1.46,2022-01-01
55025000501,1.31,1.53,2022-01-01
55055101701,1.31,1.15,2022-01-01
55009001400,1.31,1.02,2022-01-01
55009001600,1.31,0.85,2022-01-01
55055101702,1.31,2.59,2022-01-01
55009001100,1.31,0.19,2022-01-01
55131400103,1.31,0.75,2022-01-01
55055100500,1.31,0.79,2022-01-01
55009000900,1.31,0.49,2022-01-01
55025000600,1.31,1.9,2022-01-01
55071010600,1.31,1.15,2022-01-01
55025010903,1.31,1.11,2022-01-01
55025001403,1.31,2.12,2022-01-01
55025000503,1.31,0.99,2022-01-01
55131420300,1.31,1.9,2022-01-01
55131400102,1.31,1.33,2022-01-01
55131420200,1.31,1.27,2022-01-01
55131420103,1.31,1.47,2022-01-01
55025000405,1.31,0.51,2022-01-01
55025001502,1.31,2.55,2022-01-01
55071010400,1.31,0.84,2022-01-01
55131420106,1.31,1.35,2022-01-01
55025001300,1.31,1.85,2022-01-01
55025010901,1.31,1.28,2022-01-01
55073001500,1.31,1.21,2022-01-01
55131440104,1.31,1.51,2022-01-01
55025000401,1.31,1.55,2022-01-01
55009020800,1.31,1.42,2022-01-01
55009000800,1.31,0.94,2022-01-01
55025001501,1.31,1.9,2022-01-01
55009000500,1.31,1.03,2022-01-01
55025000408,1.31,0.9,2022-01-01
55025000402,1.31,0.67,2022-01-01
55009000200,1.31,1.71,2022-01-01
55009020502,1.31,1.73,2022-01-01
55025001401,1.31,1.15,2022-01-01
55131420402,1.31,1.17,2022-01-01
55009020704,1.31,1.2,2022-01-01
55009001300,1.31,1.23,2022-01-01
55117010502,1.31,0.75,2022-01-01
55131440105,1.31,1.11,2022-01-01
55009001000,1.31,1.29,2022-01-01
55009020702,1.31,1.42,2022-01-01
55025000700,1.31,1.54,2022-01-01
55025001402,1.31,2.14,2022-01-01
55025010501,1.31,1.45,2022-01-01
55131420105,1.31,1.44,2022-01-01
55025000504,1.31,0.98,2022-01-01
