ID,Observed,Expected,OE,RR_L,date
54867,17,32.97,0.52,0.52,2022-01-31
54888,67,99.43,0.67,0.67,2022-01-31
54891,148,259.45,0.57,0.57,2022-01-31
54893,193,282.8,0.68,0.68,2022-01-31
54895,52,74.02,0.7,0.7,2022-01-31
54896,61,108.89,0.56,0.56,2022-01-31
54901,3618,2883.86,1.25,1.26,2022-01-31
54902,2378,1710.46,1.39,1.39,2022-01-31
54904,2148,1641.94,1.31,1.31,2022-01-31
54909,96,163.22,0.59,0.59,2022-01-31
54911,1753,2010.58,0.87,0.87,2022-01-31
54889,200,202.07,0.99,0.99,2022-01-31
54913,1430,1641.4,0.87,0.87,2022-01-31
54865,14,33.65,0.42,0.42,2022-01-31
54862,2,16.71,0.12,0.12,2022-01-31
54839,7,19.15,0.37,0.37,2022-01-31
54840,361,335.07,1.08,1.08,2022-01-31
54841,6,21.6,0.28,0.28,2022-01-31
54842,7,12.36,0.57,0.57,2022-01-31
54843,715,899.68,0.79,0.79,2022-01-31
54844,0,20.3,0.0,0.0,2022-01-31
54845,6,9.46,0.63,0.63,2022-01-31
54846,24,37.85,0.63,0.63,2022-01-31
54847,59,158.95,0.37,0.37,2022-01-31
54864,38,95.31,0.4,0.4,2022-01-31
54848,329,439.84,0.75,0.75,2022-01-31
54850,0,18.09,0.0,0.0,2022-01-31
54853,266,313.78,0.85,0.85,2022-01-31
54854,8,74.63,0.11,0.11,2022-01-31
54855,32,66.85,0.48,0.48,2022-01-31
54856,64,124.92,0.51,0.51,2022-01-31
54857,0,4.5,0.0,0.0,2022-01-31
54858,116,127.59,0.91,0.91,2022-01-31
54859,76,135.07,0.56,0.56,2022-01-31
54861,0,15.64,0.0,0.0,2022-01-31
54849,71,132.17,0.54,0.54,2022-01-31
54914,2089,2357.18,0.89,0.89,2022-01-31
54915,2873,3308.29,0.87,0.87,2022-01-31
54921,66,83.71,0.79,0.79,2022-01-31
54960,131,190.24,0.69,0.69,2022-01-31
54961,878,1037.95,0.85,0.85,2022-01-31
54962,53,87.3,0.61,0.61,2022-01-31
54963,776,538.97,1.44,1.44,2022-01-31
54964,86,74.25,1.16,1.16,2022-01-31
54965,79,103.17,0.77,0.77,2022-01-31
54966,85,151.02,0.56,0.56,2022-01-31
54967,30,26.94,1.11,1.11,2022-01-31
54968,165,208.93,0.79,0.79,2022-01-31
54956,3595,3360.41,1.07,1.07,2022-01-31
54970,338,291.8,1.16,1.16,2022-01-31
54974,136,115.23,1.18,1.18,2022-01-31
54977,63,114.62,0.55,0.55,2022-01-31
54979,145,100.12,1.45,1.45,2022-01-31
54980,5,8.32,0.6,0.6,2022-01-31
54981,981,1160.58,0.85,0.84,2022-01-31
54982,389,530.88,0.73,0.73,2022-01-31
54983,274,339.19,0.81,0.81,2022-01-31
54984,149,238.16,0.63,0.63,2022-01-31
54985,0,78.83,0.0,0.0,2022-01-31
54971,834,816.28,1.02,1.02,2022-01-31
54952,1805,2065.76,0.87,0.87,2022-01-31
54950,148,211.6,0.7,0.7,2022-01-31
54949,206,257.85,0.8,0.8,2022-01-31
54922,76,102.79,0.74,0.74,2022-01-31
54923,694,684.34,1.01,1.01,2022-01-31
54927,30,35.87,0.84,0.84,2022-01-31
54928,23,30.83,0.75,0.75,2022-01-31
54929,468,661.83,0.71,0.71,2022-01-31
54930,57,130.49,0.44,0.44,2022-01-31
54931,1,20.6,0.049,0.049,2022-01-31
54932,115,95.84,1.2,1.2,2022-01-31
54933,5,29.15,0.17,0.17,2022-01-31
54934,9,35.87,0.25,0.25,2022-01-31
54935,4427,3216.87,1.38,1.38,2022-01-31
54937,1937,1508.32,1.28,1.29,2022-01-31
54940,220,312.33,0.7,0.7,2022-01-31
54941,146,176.5,0.83,0.83,2022-01-31
54942,767,762.02,1.01,1.01,2022-01-31
54943,87,152.01,0.57,0.57,2022-01-31
54944,580,689.76,0.84,0.84,2022-01-31
54945,185,254.72,0.73,0.73,2022-01-31
54946,2,6.79,0.29,0.29,2022-01-31
54947,197,177.95,1.11,1.11,2022-01-31
54948,1,18.31,0.055,0.055,2022-01-31
54838,53,84.4,0.63,0.63,2022-01-31
54638,78,128.2,0.61,0.61,2022-01-31
54837,215,286.31,0.75,0.75,2022-01-31
54835,39,66.54,0.59,0.59,2022-01-31
54701,3272,3119.05,1.05,1.05,2022-01-31
54703,3789,3328.74,1.14,1.14,2022-01-31
54720,711,590.86,1.2,1.2,2022-01-31
54721,85,101.8,0.84,0.83,2022-01-31
54722,226,294.09,0.77,0.77,2022-01-31
54723,76,86.76,0.88,0.88,2022-01-31
54724,497,566.29,0.88,0.88,2022-01-31
54725,186,218.7,0.85,0.85,2022-01-31
54726,117,136.75,0.86,0.86,2022-01-31
54670,81,131.56,0.62,0.62,2022-01-31
54727,339,386.81,0.88,0.88,2022-01-31
54729,2777,2496.37,1.11,1.11,2022-01-31
54730,337,373.15,0.9,0.9,2022-01-31
54731,48,55.02,0.87,0.87,2022-01-31
54732,170,228.09,0.75,0.75,2022-01-31
54733,63,90.12,0.7,0.7,2022-01-31
54734,39,62.57,0.62,0.62,2022-01-31
54736,272,318.51,0.85,0.85,2022-01-31
54737,24,40.52,0.59,0.59,2022-01-31
54738,244,249.84,0.98,0.98,2022-01-31
54728,343,474.87,0.72,0.72,2022-01-31
54739,433,411.23,1.05,1.05,2022-01-31
54669,739,603.22,1.23,1.23,2022-01-31
54666,172,212.6,0.81,0.81,2022-01-31
54642,164,163.91,1.0,1.0,2022-01-31
54643,0,0.23,0.0,0.0,2022-01-31
54644,116,123.7,0.94,0.94,2022-01-31
54645,0,6.1,0.0,0.0,2022-01-31
54646,327,317.67,1.03,1.03,2022-01-31
54648,67,130.03,0.52,0.52,2022-01-31
54650,2448,1877.35,1.3,1.31,2022-01-31
54651,56,110.88,0.51,0.51,2022-01-31
54652,46,87.76,0.52,0.52,2022-01-31
54667,366,367.66,1.0,1.0,2022-01-31
54653,119,74.4,1.6,1.6,2022-01-31
54655,104,138.58,0.75,0.75,2022-01-31
54656,1682,1348.38,1.25,1.25,2022-01-31
54657,0,28.69,0.0,0.0,2022-01-31
54658,177,198.25,0.89,0.89,2022-01-31
54659,68,100.88,0.67,0.67,2022-01-31
54660,1189,1212.32,0.98,0.98,2022-01-31
54661,327,283.72,1.15,1.15,2022-01-31
54664,98,127.05,0.77,0.77,2022-01-31
54665,511,620.92,0.82,0.82,2022-01-31
54654,5,7.55,0.66,0.66,2022-01-31
54740,119,151.78,0.78,0.78,2022-01-31
54741,86,148.88,0.58,0.58,2022-01-31
54742,344,384.06,0.9,0.9,2022-01-31
54773,221,262.43,0.84,0.84,2022-01-31
54801,375,503.1,0.75,0.75,2022-01-31
54805,109,111.49,0.98,0.98,2022-01-31
54806,374,872.97,0.43,0.43,2022-01-31
54810,151,175.66,0.86,0.86,2022-01-31
54812,428,426.64,1.0,1.0,2022-01-31
54813,29,48.15,0.6,0.6,2022-01-31
54814,101,207.41,0.49,0.49,2022-01-31
54817,111,157.5,0.7,0.7,2022-01-31
54772,91,81.5,1.12,1.12,2022-01-31
54819,143,174.06,0.82,0.82,2022-01-31
54821,56,89.89,0.62,0.62,2022-01-31
54822,270,347.97,0.78,0.78,2022-01-31
54824,144,168.49,0.85,0.85,2022-01-31
54826,56,55.93,1.0,1.0,2022-01-31
54827,0,22.05,0.0,0.0,2022-01-31
54828,33,53.49,0.62,0.62,2022-01-31
54829,370,389.33,0.95,0.95,2022-01-31
54830,135,214.2,0.63,0.63,2022-01-31
54832,22,26.4,0.83,0.83,2022-01-31
54820,17,67.0,0.25,0.25,2022-01-31
54771,197,334.0,0.59,0.59,2022-01-31
54770,148,164.22,0.9,0.9,2022-01-31
54769,0,49.14,0.0,0.0,2022-01-31
54745,116,150.18,0.77,0.77,2022-01-31
54746,53,55.4,0.96,0.96,2022-01-31
54747,187,191.76,0.98,0.98,2022-01-31
54748,90,77.91,1.16,1.16,2022-01-31
54749,99,105.31,0.94,0.94,2022-01-31
54750,61,76.54,0.8,0.8,2022-01-31
54751,1817,1984.87,0.92,0.92,2022-01-31
54754,83,142.54,0.58,0.58,2022-01-31
54755,524,540.42,0.97,0.97,2022-01-31
54756,43,69.52,0.62,0.62,2022-01-31
54757,191,270.29,0.71,0.71,2022-01-31
54758,293,343.77,0.85,0.85,2022-01-31
54759,72,110.95,0.65,0.65,2022-01-31
54760,0,17.86,0.0,0.0,2022-01-31
54761,66,87.45,0.75,0.75,2022-01-31
54762,68,96.84,0.7,0.7,2022-01-31
54763,58,86.08,0.67,0.67,2022-01-31
54765,0,0.69,0.0,0.0,2022-01-31
54766,59,137.43,0.43,0.43,2022-01-31
54767,197,275.02,0.72,0.72,2022-01-31
54768,347,469.3,0.74,0.74,2022-01-31
54836,37,80.89,0.46,0.46,2022-01-31
54161,169,213.05,0.79,0.79,2022-01-31
54160,9,24.95,0.36,0.36,2022-01-31
54157,401,445.87,0.9,0.9,2022-01-31
53189,1520,2042.18,0.74,0.74,2022-01-31
53190,795,1468.26,0.54,0.54,2022-01-31
53191,172,217.48,0.79,0.79,2022-01-31
53192,3,0.69,4.37,4.37,2022-01-31
53195,0,11.75,0.0,0.0,2022-01-31
53202,1975,1901.69,1.04,1.04,2022-01-31
53203,183,131.71,1.39,1.39,2022-01-31
53204,3799,2951.47,1.29,1.29,2022-01-31
53205,893,679.76,1.31,1.31,2022-01-31
53188,2299,2726.51,0.84,0.84,2022-01-31
53206,1806,1718.47,1.05,1.05,2022-01-31
53208,2703,2301.55,1.17,1.18,2022-01-31
53209,4180,3557.21,1.18,1.18,2022-01-31
53210,2480,2044.54,1.21,1.21,2022-01-31
53211,2237,2705.68,0.83,0.83,2022-01-31
53212,2304,2330.93,0.99,0.99,2022-01-31
53213,2351,2111.24,1.11,1.11,2022-01-31
53214,3208,2712.24,1.18,1.18,2022-01-31
53215,5956,4579.29,1.3,1.3,2022-01-31
53216,3019,2562.68,1.18,1.18,2022-01-31
53207,3150,2814.96,1.12,1.12,2022-01-31
53217,2679,2187.09,1.22,1.23,2022-01-31
53186,2024,2523.15,0.8,0.8,2022-01-31
53184,246,319.12,0.77,0.77,2022-01-31
53144,2005,2019.05,0.99,0.99,2022-01-31
53146,625,616.73,1.01,1.01,2022-01-31
53147,833,1286.41,0.65,0.65,2022-01-31
53149,1418,1545.41,0.92,0.92,2022-01-31
53150,2052,1970.6,1.04,1.04,2022-01-31
53151,2963,2404.87,1.23,1.23,2022-01-31
53153,134,188.1,0.71,0.71,2022-01-31
53154,3258,2752.15,1.18,1.19,2022-01-31
53156,177,226.87,0.78,0.78,2022-01-31
53185,1153,1458.49,0.79,0.79,2022-01-31
53158,1158,1278.17,0.91,0.91,2022-01-31
53168,590,672.59,0.88,0.88,2022-01-31
53170,153,168.72,0.91,0.91,2022-01-31
53172,1785,1599.2,1.12,1.12,2022-01-31
53177,473,616.5,0.77,0.77,2022-01-31
53178,174,210.23,0.83,0.83,2022-01-31
53179,365,545.07,0.67,0.67,2022-01-31
53181,360,569.26,0.63,0.63,2022-01-31
53182,580,754.54,0.77,0.77,2022-01-31
53183,259,224.73,1.15,1.15,2022-01-31
53167,6,53.42,0.11,0.11,2022-01-31
53218,3833,3202.99,1.2,1.2,2022-01-31
53219,3183,2661.5,1.2,1.2,2022-01-31
53220,2382,2011.5,1.18,1.19,2022-01-31
53511,4072,3758.67,1.08,1.08,2022-01-31
53515,156,174.06,0.9,0.9,2022-01-31
53516,145,173.07,0.84,0.84,2022-01-31
53517,166,146.89,1.13,1.13,2022-01-31
53518,58,106.3,0.55,0.55,2022-01-31
53520,470,496.77,0.95,0.95,2022-01-31
53521,280,285.32,0.98,0.98,2022-01-31
53522,65,76.0,0.86,0.86,2022-01-31
53523,390,395.43,0.99,0.99,2022-01-31
53510,52,113.09,0.46,0.46,2022-01-31
53525,213,307.68,0.69,0.69,2022-01-31
53527,1152,835.58,1.38,1.38,2022-01-31
53528,422,477.54,0.88,0.88,2022-01-31
53529,210,157.81,1.33,1.33,2022-01-31
53530,246,340.11,0.72,0.72,2022-01-31
53531,477,352.85,1.35,1.35,2022-01-31
53532,1474,1197.74,1.23,1.23,2022-01-31
53533,556,539.2,1.03,1.03,2022-01-31
53534,1084,918.76,1.18,1.18,2022-01-31
53536,691,664.88,1.04,1.04,2022-01-31
53526,36,47.31,0.76,0.76,2022-01-31
53508,369,437.48,0.84,0.84,2022-01-31
53507,158,163.99,0.96,0.96,2022-01-31
53506,50,79.59,0.63,0.63,2022-01-31
53221,3935,3060.67,1.29,1.29,2022-01-31
53222,2503,2012.03,1.24,1.25,2022-01-31
53223,2970,2231.57,1.33,1.33,2022-01-31
53224,1907,1702.3,1.12,1.12,2022-01-31
53225,2298,2026.08,1.13,1.13,2022-01-31
53226,1739,1445.29,1.2,1.2,2022-01-31
53227,2009,1801.57,1.12,1.12,2022-01-31
53228,1256,1121.97,1.12,1.12,2022-01-31
53233,1522,1155.54,1.32,1.32,2022-01-31
53235,807,726.38,1.11,1.11,2022-01-31
53295,104,13.2,7.88,7.88,2022-01-31
53402,2281,2560.47,0.89,0.89,2022-01-31
53403,2084,2009.9,1.04,1.04,2022-01-31
53404,1248,1144.33,1.09,1.09,2022-01-31
53405,1889,1941.37,0.97,0.97,2022-01-31
53406,1687,1996.24,0.85,0.84,2022-01-31
53501,0,14.57,0.0,0.0,2022-01-31
53502,175,191.92,0.91,0.91,2022-01-31
53503,130,149.79,0.87,0.87,2022-01-31
53504,124,155.59,0.8,0.8,2022-01-31
53505,20,27.24,0.73,0.73,2022-01-31
53143,1696,1763.88,0.96,0.96,2022-01-31
53537,12,64.33,0.19,0.19,2022-01-31
53142,2006,2552.3,0.79,0.78,2022-01-31
53139,160,177.34,0.9,0.9,2022-01-31
53032,335,369.26,0.91,0.91,2022-01-31
53033,392,360.1,1.09,1.09,2022-01-31
53034,112,132.4,0.85,0.85,2022-01-31
53035,136,183.37,0.74,0.74,2022-01-31
53036,230,228.47,1.01,1.01,2022-01-31
53037,708,761.71,0.93,0.93,2022-01-31
53038,293,326.6,0.9,0.9,2022-01-31
53039,263,350.56,0.75,0.75,2022-01-31
53029,1830,1641.71,1.11,1.12,2022-01-31
53040,554,621.54,0.89,0.89,2022-01-31
53044,205,178.1,1.15,1.15,2022-01-31
53045,1652,1638.2,1.01,1.01,2022-01-31
53046,116,92.56,1.25,1.25,2022-01-31
53047,0,9.69,0.0,0.0,2022-01-31
53048,242,252.89,0.96,0.96,2022-01-31
53049,210,225.87,0.93,0.93,2022-01-31
53050,579,514.63,1.13,1.13,2022-01-31
53051,3114,2840.14,1.1,1.1,2022-01-31
53057,171,115.61,1.48,1.48,2022-01-31
53042,409,502.65,0.81,0.81,2022-01-31
53058,224,252.81,0.89,0.89,2022-01-31
53027,1759,1776.39,0.99,0.99,2022-01-31
53023,162,189.7,0.85,0.85,2022-01-31
53001,102,143.61,0.71,0.71,2022-01-31
53002,166,175.89,0.94,0.94,2022-01-31
53003,0,12.29,0.0,0.0,2022-01-31
53004,217,254.41,0.85,0.85,2022-01-31
53005,1553,1535.64,1.01,1.01,2022-01-31
53006,147,130.03,1.13,1.13,2022-01-31
53007,144,138.96,1.04,1.04,2022-01-31
53010,488,582.62,0.84,0.84,2022-01-31
53011,128,163.99,0.78,0.78,2022-01-31
53024,1324,1317.85,1.0,1.0,2022-01-31
53012,1272,1399.12,0.91,0.91,2022-01-31
53014,448,591.01,0.76,0.76,2022-01-31
53015,163,203.06,0.8,0.8,2022-01-31
53016,3,30.14,0.1,0.1,2022-01-31
53017,430,426.72,1.01,1.01,2022-01-31
53018,580,580.1,1.0,1.0,2022-01-31
53019,169,140.94,1.2,1.2,2022-01-31
53020,166,290.51,0.57,0.57,2022-01-31
53021,337,369.56,0.91,0.91,2022-01-31
53022,1659,1480.16,1.12,1.12,2022-01-31
53013,238,253.8,0.94,0.94,2022-01-31
53059,103,139.8,0.74,0.74,2022-01-31
53061,300,377.27,0.8,0.8,2022-01-31
53063,85,127.97,0.66,0.66,2022-01-31
53098,750,891.67,0.84,0.84,2022-01-31
53103,273,276.7,0.99,0.99,2022-01-31
53104,299,414.89,0.72,0.72,2022-01-31
53105,1536,2272.55,0.68,0.67,2022-01-31
53108,189,260.75,0.72,0.72,2022-01-31
53110,1763,1394.24,1.26,1.27,2022-01-31
53114,93,221.37,0.42,0.42,2022-01-31
53115,671,1220.79,0.55,0.55,2022-01-31
53118,506,542.71,0.93,0.93,2022-01-31
53097,446,482.12,0.93,0.93,2022-01-31
53119,374,449.84,0.83,0.83,2022-01-31
53121,1013,1445.98,0.7,0.7,2022-01-31
53122,499,469.53,1.06,1.06,2022-01-31
53125,89,132.85,0.67,0.67,2022-01-31
53126,387,529.05,0.73,0.73,2022-01-31
53128,400,690.75,0.58,0.58,2022-01-31
53129,1344,1079.62,1.24,1.25,2022-01-31
53130,585,577.2,1.01,1.01,2022-01-31
53132,3240,2730.48,1.19,1.19,2022-01-31
53137,74,128.96,0.57,0.57,2022-01-31
53120,549,723.79,0.76,0.76,2022-01-31
53095,2055,2087.12,0.98,0.98,2022-01-31
53094,1261,1472.84,0.86,0.86,2022-01-31
53093,100,155.36,0.64,0.64,2022-01-31
53065,179,168.49,1.06,1.06,2022-01-31
53066,2810,2698.05,1.04,1.04,2022-01-31
53069,42,52.27,0.8,0.8,2022-01-31
53070,260,376.97,0.69,0.69,2022-01-31
53072,1940,1982.81,0.98,0.98,2022-01-31
53073,1013,1127.62,0.9,0.9,2022-01-31
53074,1027,982.25,1.05,1.05,2022-01-31
53075,193,248.08,0.78,0.78,2022-01-31
53076,272,338.89,0.8,0.8,2022-01-31
53078,82,130.87,0.63,0.63,2022-01-31
53079,92,115.07,0.8,0.8,2022-01-31
53080,372,436.33,0.85,0.85,2022-01-31
53081,3582,3220.16,1.11,1.11,2022-01-31
53083,1801,1562.73,1.15,1.15,2022-01-31
53085,938,880.37,1.07,1.07,2022-01-31
53086,727,631.76,1.15,1.15,2022-01-31
53088,10,30.98,0.32,0.32,2022-01-31
53089,1639,1459.63,1.12,1.12,2022-01-31
53090,1637,1654.91,0.99,0.99,2022-01-31
53091,137,147.66,0.93,0.93,2022-01-31
53092,1692,1601.19,1.06,1.06,2022-01-31
53140,2251,2264.16,0.99,0.99,2022-01-31
53538,1136,1413.85,0.8,0.8,2022-01-31
54159,77,87.76,0.88,0.88,2022-01-31
53541,31,71.04,0.44,0.44,2022-01-31
53961,55,60.89,0.9,0.9,2022-01-31
53963,1332,1059.7,1.26,1.26,2022-01-31
53964,160,275.17,0.58,0.58,2022-01-31
53965,673,797.43,0.84,0.84,2022-01-31
53968,143,173.83,0.82,0.82,2022-01-31
53969,33,33.42,0.99,0.99,2022-01-31
54001,619,604.98,1.02,1.02,2022-01-31
54002,449,485.4,0.93,0.92,2022-01-31
54003,45,80.73,0.56,0.56,2022-01-31
53960,249,262.96,0.95,0.95,2022-01-31
54004,143,168.41,0.85,0.85,2022-01-31
54006,38,45.63,0.83,0.83,2022-01-31
54007,103,77.83,1.32,1.32,2022-01-31
54009,195,199.55,0.98,0.98,2022-01-31
54011,466,527.68,0.88,0.88,2022-01-31
54013,187,255.56,0.73,0.73,2022-01-31
54014,167,162.84,1.03,1.03,2022-01-31
54015,219,281.35,0.78,0.78,2022-01-31
54016,2007,2439.75,0.82,0.82,2022-01-31
54005,199,237.09,0.84,0.84,2022-01-31
54017,1591,1373.18,1.16,1.16,2022-01-31
53959,975,1068.25,0.91,0.91,2022-01-31
53955,506,433.13,1.17,1.17,2022-01-31
53931,17,16.79,1.01,1.01,2022-01-31
53932,329,202.75,1.62,1.62,2022-01-31
53933,224,339.96,0.66,0.66,2022-01-31
53934,244,334.92,0.73,0.73,2022-01-31
53935,25,19.38,1.29,1.29,2022-01-31
53936,53,178.03,0.3,0.3,2022-01-31
53937,22,88.9,0.25,0.25,2022-01-31
53939,6,19.54,0.31,0.31,2022-01-31
53941,167,239.23,0.7,0.7,2022-01-31
53956,208,246.32,0.84,0.84,2022-01-31
53943,54,79.9,0.68,0.68,2022-01-31
53946,176,311.26,0.57,0.57,2022-01-31
53947,0,13.51,0.0,0.0,2022-01-31
53948,577,614.21,0.94,0.94,2022-01-31
53949,374,465.33,0.8,0.8,2022-01-31
53950,847,425.8,1.99,1.99,2022-01-31
53951,205,170.4,1.2,1.2,2022-01-31
53952,181,245.64,0.74,0.74,2022-01-31
53953,7,19.0,0.37,0.37,2022-01-31
53954,508,508.52,1.0,1.0,2022-01-31
53944,143,160.02,0.89,0.89,2022-01-31
54020,490,534.31,0.92,0.92,2022-01-31
54021,503,508.14,0.99,0.99,2022-01-31
54022,1348,1796.08,0.75,0.75,2022-01-31
54126,235,295.32,0.8,0.8,2022-01-31
54127,0,5.88,0.0,0.0,2022-01-31
54128,111,133.46,0.83,0.83,2022-01-31
54129,170,232.51,0.73,0.73,2022-01-31
54130,1555,1971.59,0.79,0.79,2022-01-31
54135,449,254.26,1.77,1.77,2022-01-31
54136,410,480.59,0.85,0.85,2022-01-31
54137,57,87.3,0.65,0.65,2022-01-31
54138,46,68.3,0.67,0.67,2022-01-31
54125,8,38.61,0.21,0.21,2022-01-31
54139,153,245.79,0.62,0.62,2022-01-31
54141,195,172.23,1.13,1.13,2022-01-31
54143,1007,1135.86,0.89,0.89,2022-01-31
54149,61,90.2,0.68,0.68,2022-01-31
54150,93,82.95,1.12,1.12,2022-01-31
54151,128,247.09,0.52,0.52,2022-01-31
54153,399,538.28,0.74,0.74,2022-01-31
54154,357,431.6,0.83,0.83,2022-01-31
54155,727,562.32,1.29,1.29,2022-01-31
54156,50,123.32,0.41,0.41,2022-01-31
54140,496,731.73,0.68,0.68,2022-01-31
54124,200,262.5,0.76,0.76,2022-01-31
54123,16,20.07,0.8,0.8,2022-01-31
54121,139,230.53,0.6,0.6,2022-01-31
54023,223,319.81,0.7,0.7,2022-01-31
54024,295,362.31,0.81,0.81,2022-01-31
54025,501,555.07,0.9,0.9,2022-01-31
54026,165,153.99,1.07,1.07,2022-01-31
54027,56,79.74,0.7,0.7,2022-01-31
54028,179,186.8,0.96,0.96,2022-01-31
54082,100,126.29,0.79,0.79,2022-01-31
54101,209,207.79,1.01,1.01,2022-01-31
54102,30,59.06,0.51,0.51,2022-01-31
54103,16,35.94,0.45,0.45,2022-01-31
54104,36,89.97,0.4,0.4,2022-01-31
54106,265,399.25,0.66,0.66,2022-01-31
54107,162,276.24,0.59,0.59,2022-01-31
54110,258,411.69,0.63,0.63,2022-01-31
54111,97,175.74,0.55,0.55,2022-01-31
54112,144,179.25,0.8,0.8,2022-01-31
54113,230,272.96,0.84,0.84,2022-01-31
54114,308,401.77,0.77,0.77,2022-01-31
54115,4119,3484.03,1.18,1.18,2022-01-31
54119,14,53.19,0.26,0.26,2022-01-31
54120,0,19.0,0.0,0.0,2022-01-31
53930,105,104.77,1.0,1.0,2022-01-31
53929,160,201.99,0.79,0.79,2022-01-31
53540,0,15.49,0.0,0.0,2022-01-31
53926,41,127.05,0.32,0.32,2022-01-31
53572,972,813.38,1.2,1.2,2022-01-31
53573,179,238.01,0.75,0.75,2022-01-31
53574,224,292.8,0.77,0.76,2022-01-31
53575,1441,1248.18,1.15,1.15,2022-01-31
53576,153,175.51,0.87,0.87,2022-01-31
53577,85,105.84,0.8,0.8,2022-01-31
53578,570,486.32,1.17,1.17,2022-01-31
53579,111,134.69,0.82,0.82,2022-01-31
53580,17,45.48,0.37,0.37,2022-01-31
53570,203,186.65,1.09,1.09,2022-01-31
53581,576,761.71,0.76,0.76,2022-01-31
53583,465,459.0,1.01,1.01,2022-01-31
53585,104,163.15,0.64,0.64,2022-01-31
53586,98,174.06,0.56,0.56,2022-01-31
53587,59,90.5,0.65,0.65,2022-01-31
53588,215,305.08,0.7,0.7,2022-01-31
53589,2090,1539.61,1.36,1.36,2022-01-31
53590,3890,3084.17,1.26,1.26,2022-01-31
53593,1969,1806.69,1.09,1.09,2022-01-31
53594,468,389.02,1.2,1.2,2022-01-31
53582,72,88.82,0.81,0.81,2022-01-31
53597,1853,1483.82,1.25,1.25,2022-01-31
53569,54,96.68,0.56,0.56,2022-01-31
53565,254,356.51,0.71,0.71,2022-01-31
53928,7,8.47,0.83,0.83,2022-01-31
53543,96,132.62,0.72,0.72,2022-01-31
53544,47,63.18,0.74,0.74,2022-01-31
53545,1635,1770.97,0.92,0.92,2022-01-31
53546,2285,2303.38,0.99,0.99,2022-01-31
53548,1284,1468.41,0.87,0.87,2022-01-31
53549,708,787.2,0.9,0.9,2022-01-31
53550,80,93.1,0.86,0.86,2022-01-31
53551,608,660.53,0.92,0.92,2022-01-31
53566,1197,1156.99,1.03,1.03,2022-01-31
53553,28,45.94,0.61,0.61,2022-01-31
53555,774,666.02,1.16,1.16,2022-01-31
53556,196,201.61,0.97,0.97,2022-01-31
53557,25,26.56,0.94,0.94,2022-01-31
53558,1242,938.98,1.32,1.32,2022-01-31
53559,459,480.9,0.95,0.95,2022-01-31
53560,244,281.73,0.87,0.87,2022-01-31
53561,162,150.33,1.08,1.08,2022-01-31
53562,1973,2009.59,0.98,0.98,2022-01-31
53563,884,866.03,1.02,1.02,2022-01-31
53554,62,87.91,0.71,0.71,2022-01-31
53598,423,207.03,2.04,2.04,2022-01-31
53571,23,8.55,2.69,2.69,2022-01-31
53702,9,12.97,0.69,0.69,2022-01-31
53811,152,251.59,0.6,0.6,2022-01-31
53813,420,449.23,0.93,0.93,2022-01-31
53816,55,64.18,0.86,0.86,2022-01-31
53817,3,12.67,0.24,0.24,2022-01-31
53818,804,1234.6,0.65,0.65,2022-01-31
53820,128,170.55,0.75,0.75,2022-01-31
53821,708,614.9,1.15,1.15,2022-01-31
53826,63,99.81,0.63,0.63,2022-01-31
53827,3,19.92,0.15,0.15,2022-01-31
53810,21,28.46,0.74,0.74,2022-01-31
53901,1248,1125.63,1.11,1.11,2022-01-31
53911,145,94.39,1.54,1.54,2022-01-31
53913,1772,1587.15,1.12,1.12,2022-01-31
53916,1930,1720.92,1.12,1.12,2022-01-31
53919,210,210.69,1.0,1.0,2022-01-31
53920,24,29.99,0.8,0.8,2022-01-31
53922,82,65.85,1.25,1.25,2022-01-31
53923,103,163.22,0.63,0.63,2022-01-31
53924,65,109.66,0.59,0.59,2022-01-31
53599,0,3.82,0.0,0.0,2022-01-31
53910,214,255.25,0.84,0.84,2022-01-31
53809,240,324.01,0.74,0.74,2022-01-31
53825,21,43.57,0.48,0.48,2022-01-31
53925,925,599.63,1.54,1.54,2022-01-31
53703,2694,2652.95,1.02,1.02,2022-01-31
53808,56,93.55,0.6,0.6,2022-01-31
53705,1378,1956.79,0.7,0.7,2022-01-31
53706,130,465.25,0.28,0.28,2022-01-31
53711,3893,3820.17,1.02,1.02,2022-01-31
53713,2627,1698.25,1.55,1.55,2022-01-31
53714,1580,1232.16,1.28,1.28,2022-01-31
53715,863,1030.78,0.84,0.84,2022-01-31
53716,1543,1410.19,1.09,1.09,2022-01-31
53717,778,972.78,0.8,0.8,2022-01-31
53718,1667,1126.93,1.48,1.48,2022-01-31
53704,4528,3517.07,1.29,1.29,2022-01-31
53726,316,428.25,0.74,0.74,2022-01-31
53719,2326,2402.74,0.97,0.97,2022-01-31
53806,99,130.49,0.76,0.76,2022-01-31
53805,410,390.55,1.05,1.05,2022-01-31
53804,77,101.8,0.76,0.76,2022-01-31
53807,242,387.42,0.62,0.62,2022-01-31
53802,0,3.36,0.0,0.0,2022-01-31
53801,53,65.7,0.81,0.81,2022-01-31
53803,84,92.41,0.91,0.91,2022-01-31
54521,573,610.32,0.94,0.94,2022-02-01
54513,24,30.41,0.79,0.79,2022-02-01
54514,75,138.22,0.54,0.54,2022-02-01
54515,10,34.58,0.29,0.29,2022-02-01
54517,0,8.1,0.0,0.0,2022-02-01
