FPIS,Observed,Expected,OE,RR,date
55113940000,0,0.2,0.0,0.0,2021-06-11
55115100100,0,0.19,0.0,0.0,2021-06-11
55117000900,0,0.34,0.0,0.0,2021-06-11
55117000800,0,0.37,0.0,0.0,2021-06-11
55117000500,0,0.22,0.0,0.0,2021-06-11
55117000400,0,0.29,0.0,0.0,2021-06-11
55117000300,0,0.47,0.0,0.0,2021-06-11
55117000202,0,0.28,0.0,0.0,2021-06-11
55117000201,0,0.19,0.0,0.0,2021-06-11
55117000100,1,0.24,4.21,4.22,2021-06-11
55109120904,4,0.27,14.67,14.82,2021-06-11
55115101100,0,0.26,0.0,0.0,2021-06-11
55115100900,0,0.25,0.0,0.0,2021-06-11
55115100800,0,0.32,0.0,0.0,2021-06-11
55115100700,0,0.21,0.0,0.0,2021-06-11
55115100600,0,0.27,0.0,0.0,2021-06-11
55115100500,0,0.32,0.0,0.0,2021-06-11
55115100400,0,0.29,0.0,0.0,2021-06-11
55115100300,0,0.24,0.0,0.0,2021-06-11
55115100200,0,0.11,0.0,0.0,2021-06-11
55115101000,0,0.24,0.0,0.0,2021-06-11
55109120903,2,0.66,3.04,3.05,2021-06-11
55109120901,0,0.29,0.0,0.0,2021-06-11
55109120800,3,0.54,5.57,5.6,2021-06-11
55105002602,0,0.28,0.0,0.0,2021-06-11
55105002601,2,0.33,5.99,6.02,2021-06-11
55105002500,0,0.16,0.0,0.0,2021-06-11
55105002400,0,0.26,0.0,0.0,2021-06-11
55105002300,0,0.12,0.0,0.0,2021-06-11
55105002200,0,0.15,0.0,0.0,2021-06-11
55105002100,0,0.26,0.0,0.0,2021-06-11
55105002000,0,0.24,0.0,0.0,2021-06-11
55105002700,0,0.16,0.0,0.0,2021-06-11
55105001900,0,0.18,0.0,0.0,2021-06-11
55105001700,0,0.34,0.0,0.0,2021-06-11
55105001600,2,0.3,6.76,6.79,2021-06-11
55105001500,0,0.15,0.0,0.0,2021-06-11
55105001400,0,0.41,0.0,0.0,2021-06-11
55105001304,0,0.57,0.0,0.0,2021-06-11
55105001303,0,0.32,0.0,0.0,2021-06-11
55105001302,0,0.42,0.0,0.0,2021-06-11
55105001202,0,0.39,0.0,0.0,2021-06-11
55105001800,1,0.33,3.07,3.07,2021-06-11
55117001000,0,0.45,0.0,0.0,2021-06-11
55105002800,0,0.34,0.0,0.0,2021-06-11
55105003001,0,0.33,0.0,0.0,2021-06-11
55109120700,0,0.3,0.0,0.0,2021-06-11
55109120600,1,0.54,1.84,1.84,2021-06-11
55109120502,0,0.37,0.0,0.0,2021-06-11
55109120501,0,0.35,0.0,0.0,2021-06-11
55109120400,0,0.72,0.0,0.0,2021-06-11
55109120300,0,0.38,0.0,0.0,2021-06-11
55109120202,0,0.36,0.0,0.0,2021-06-11
55109120201,1,0.38,2.65,2.65,2021-06-11
55105002900,0,0.54,0.0,0.0,2021-06-11
55109120100,0,0.13,0.0,0.0,2021-06-11
55107960400,0,0.19,0.0,0.0,2021-06-11
55107960300,0,0.15,0.0,0.0,2021-06-11
55107960200,0,0.13,0.0,0.0,2021-06-11
55107960100,5,0.23,21.56,21.83,2021-06-11
55105003300,0,0.24,0.0,0.0,2021-06-11
55105003200,0,0.17,0.0,0.0,2021-06-11
55105003100,0,0.5,0.0,0.0,2021-06-11
55105003002,0,0.35,0.0,0.0,2021-06-11
55107960500,1,0.23,4.38,4.39,2021-06-11
55117001100,0,0.23,0.0,0.0,2021-06-11
55117010100,0,0.096,0.0,0.0,2021-06-11
55117010200,0,0.31,0.0,0.0,2021-06-11
55127001702,0,0.34,0.0,0.0,2021-06-11
55127001701,0,0.39,0.0,0.0,2021-06-11
55127001604,0,0.33,0.0,0.0,2021-06-11
55127001603,0,0.17,0.0,0.0,2021-06-11
55127001602,0,0.41,0.0,0.0,2021-06-11
55127001502,0,0.34,0.0,0.0,2021-06-11
55127001501,0,0.21,0.0,0.0,2021-06-11
55127001000,0,0.33,0.0,0.0,2021-06-11
55129950100,0,0.12,0.0,0.0,2021-06-11
55127000902,0,0.22,0.0,0.0,2021-06-11
55127000800,0,0.33,0.0,0.0,2021-06-11
55127000702,0,0.3,0.0,0.0,2021-06-11
55127000701,0,0.26,0.0,0.0,2021-06-11
55127000600,0,0.39,0.0,0.0,2021-06-11
55127000502,0,0.26,0.0,0.0,2021-06-11
55127000501,1,0.28,3.54,3.55,2021-06-11
55127000400,0,0.24,0.0,0.0,2021-06-11
55127000302,0,0.42,0.0,0.0,2021-06-11
55127000901,1,0.38,2.66,2.66,2021-06-11
55127000301,0,0.2,0.0,0.0,2021-06-11
55129950200,0,0.11,0.0,0.0,2021-06-11
55129950500,3,0.33,9.08,9.15,2021-06-11
55131440106,0,0.25,0.0,0.0,2021-06-11
55131440105,0,0.22,0.0,0.0,2021-06-11
55131440104,0,0.4,0.0,0.0,2021-06-11
55131440103,0,0.32,0.0,0.0,2021-06-11
55131430100,0,0.38,0.0,0.0,2021-06-11
55131420402,0,0.14,0.0,0.0,2021-06-11
55131420401,0,0.15,0.0,0.0,2021-06-11
55131420300,0,0.38,0.0,0.0,2021-06-11
55129950300,0,0.18,0.0,0.0,2021-06-11
55131420200,0,0.37,0.0,0.0,2021-06-11
55131420105,0,0.31,0.0,0.0,2021-06-11
55131420104,1,0.31,3.27,3.28,2021-06-11
55131420103,0,0.42,0.0,0.0,2021-06-11
55131410100,0,0.34,0.0,0.0,2021-06-11
55131400104,0,0.38,0.0,0.0,2021-06-11
55131400103,0,0.26,0.0,0.0,2021-06-11
55131400102,0,0.25,0.0,0.0,2021-06-11
55129950600,5,0.28,17.57,17.79,2021-06-11
55131420106,0,0.23,0.0,0.0,2021-06-11
55105001100,0,0.3,0.0,0.0,2021-06-11
55127000200,0,0.39,0.0,0.0,2021-06-11
55127000101,0,0.38,0.0,0.0,2021-06-11
55119960400,0,0.32,0.0,0.0,2021-06-11
55119960300,0,0.19,0.0,0.0,2021-06-11
55119960200,0,0.15,0.0,0.0,2021-06-11
55119960100,0,0.27,0.0,0.0,2021-06-11
55117011400,0,0.17,0.0,0.0,2021-06-11
55117011300,0,0.48,0.0,0.0,2021-06-11
55117011200,0,0.23,0.0,0.0,2021-06-11
55117011100,0,0.19,0.0,0.0,2021-06-11
55119960500,0,0.18,0.0,0.0,2021-06-11
55117011000,0,0.18,0.0,0.0,2021-06-11
55117010800,0,0.22,0.0,0.0,2021-06-11
55117010700,0,0.56,0.0,0.0,2021-06-11
55117010602,0,0.26,0.0,0.0,2021-06-11
55117010601,0,0.37,0.0,0.0,2021-06-11
55117010502,0,0.26,0.0,0.0,2021-06-11
55117010501,0,0.5,0.0,0.0,2021-06-11
55117010400,0,0.24,0.0,0.0,2021-06-11
55117010300,0,0.21,0.0,0.0,2021-06-11
55117010900,0,0.21,0.0,0.0,2021-06-11
55127000102,0,0.18,0.0,0.0,2021-06-11
55119960600,0,0.23,0.0,0.0,2021-06-11
55121100200,0,0.22,0.0,0.0,2021-06-11
55125950700,0,0.29,0.0,0.0,2021-06-11
55125950600,0,0.25,0.0,0.0,2021-06-11
55125950500,0,0.39,0.0,0.0,2021-06-11
55125950200,0,0.26,0.0,0.0,2021-06-11
55125940000,0,0.23,0.0,0.0,2021-06-11
55123960700,0,0.27,0.0,0.0,2021-06-11
55123960600,0,0.31,0.0,0.0,2021-06-11
55123960500,0,0.22,0.0,0.0,2021-06-11
55121100100,0,0.2,0.0,0.0,2021-06-11
55123960400,0,0.32,0.0,0.0,2021-06-11
55123960200,0,0.29,0.0,0.0,2021-06-11
55123960100,0,0.28,0.0,0.0,2021-06-11
55121100800,0,0.25,0.0,0.0,2021-06-11
55121100700,0,0.35,0.0,0.0,2021-06-11
55121100600,0,0.27,0.0,0.0,2021-06-11
55121100500,0,0.2,0.0,0.0,2021-06-11
55121100400,0,0.27,0.0,0.0,2021-06-11
55121100300,0,0.17,0.0,0.0,2021-06-11
55123960300,0,0.31,0.0,0.0,2021-06-11
55079016200,0,0.22,0.0,0.0,2021-06-11
55079016100,0,0.23,0.0,0.0,2021-06-11
55079016000,0,0.19,0.0,0.0,2021-06-11
55025012501,0,0.44,0.0,0.0,2021-06-11
55025012400,0,0.33,0.0,0.0,2021-06-11
55025012300,2,0.36,5.51,5.53,2021-06-11
55025012202,0,0.46,0.0,0.0,2021-06-11
55025012201,0,0.13,0.0,0.0,2021-06-11
55025012100,0,0.18,0.0,0.0,2021-06-11
55025012002,0,0.34,0.0,0.0,2021-06-11
55025012001,0,0.58,0.0,0.0,2021-06-11
55025011900,0,0.46,0.0,0.0,2021-06-11
55025011800,0,0.39,0.0,0.0,2021-06-11
55025011700,0,0.29,0.0,0.0,2021-06-11
55025011600,0,0.45,0.0,0.0,2021-06-11
55025011506,0,0.37,0.0,0.0,2021-06-11
55025011505,0,0.32,0.0,0.0,2021-06-11
55025011504,0,0.26,0.0,0.0,2021-06-11
55025011503,0,0.57,0.0,0.0,2021-06-11
55025011402,0,0.65,0.0,0.0,2021-06-11
55025012502,1,0.39,2.58,2.58,2021-06-11
55025012600,0,0.31,0.0,0.0,2021-06-11
55025012700,0,0.27,0.0,0.0,2021-06-11
55025012800,0,0.53,0.0,0.0,2021-06-11
55027961100,0,0.29,0.0,0.0,2021-06-11
55027961000,0,0.28,0.0,0.0,2021-06-11
55027960900,0,0.29,0.0,0.0,2021-06-11
55027960800,0,0.23,0.0,0.0,2021-06-11
55027960700,0,0.32,0.0,0.0,2021-06-11
55027960600,0,0.25,0.0,0.0,2021-06-11
55027960500,0,0.28,0.0,0.0,2021-06-11
55027960400,0,0.29,0.0,0.0,2021-06-11
55025011401,0,0.57,0.0,0.0,2021-06-11
55027960300,5,0.52,9.62,9.73,2021-06-11
55027960100,0,0.39,0.0,0.0,2021-06-11
55025013700,0,0.43,0.0,0.0,2021-06-11
55025013302,0,0.38,0.0,0.0,2021-06-11
55025013301,0,0.34,0.0,0.0,2021-06-11
55025013200,0,0.61,0.0,0.0,2021-06-11
55025013100,0,0.32,0.0,0.0,2021-06-11
55025013000,0,0.31,0.0,0.0,2021-06-11
55025012900,0,0.27,0.0,0.0,2021-06-11
55027960200,0,0.19,0.0,0.0,2021-06-11
55025011302,0,0.22,0.0,0.0,2021-06-11
55025011301,0,0.44,0.0,0.0,2021-06-11
55025011200,0,0.62,0.0,0.0,2021-06-11
55025002700,0,0.22,0.0,0.0,2021-06-11
55025002603,0,0.36,0.0,0.0,2021-06-11
55025002602,0,0.38,0.0,0.0,2021-06-11
55025002601,0,0.14,0.0,0.0,2021-06-11
55025002500,0,0.14,0.0,0.0,2021-06-11
55025002402,0,0.26,0.0,0.0,2021-06-11
55025002401,0,0.23,0.0,0.0,2021-06-11
55025002302,0,0.11,0.0,0.0,2021-06-11
55025002800,0,0.14,0.0,0.0,2021-06-11
55025002301,0,0.21,0.0,0.0,2021-06-11
55025002100,0,0.3,0.0,0.0,2021-06-11
55025002000,0,0.39,0.0,0.0,2021-06-11
55025001900,0,0.43,0.0,0.0,2021-06-11
55025001804,0,0.25,0.0,0.0,2021-06-11
55025001802,0,0.2,0.0,0.0,2021-06-11
55025001705,0,0.27,0.0,0.0,2021-06-11
55025001704,0,0.24,0.0,0.0,2021-06-11
55025001606,0,0.48,0.0,0.0,2021-06-11
55025002200,0,0.28,0.0,0.0,2021-06-11
55027961200,0,0.22,0.0,0.0,2021-06-11
55025002900,0,0.21,0.0,0.0,2021-06-11
55025003002,0,0.26,0.0,0.0,2021-06-11
55025011102,0,0.58,0.0,0.0,2021-06-11
55025011101,0,0.31,0.0,0.0,2021-06-11
55025011000,0,0.28,0.0,0.0,2021-06-11
55025010904,0,0.61,0.0,0.0,2021-06-11
55025010903,0,0.23,0.0,0.0,2021-06-11
55025010901,0,0.45,0.0,0.0,2021-06-11
55025010800,0,0.73,0.0,0.0,2021-06-11
55025010702,0,0.5,0.0,0.0,2021-06-11
55025003001,0,0.32,0.0,0.0,2021-06-11
55025010701,0,0.44,0.0,0.0,2021-06-11
55025010502,0,0.54,0.0,0.0,2021-06-11
55025010501,0,0.23,0.0,0.0,2021-06-11
55025010400,0,0.22,0.0,0.0,2021-06-11
55025010300,0,0.24,0.0,0.0,2021-06-11
55025010200,0,0.089,0.0,0.0,2021-06-11
55025010100,0,0.14,0.0,0.0,2021-06-11
55025003200,0,0.19,0.0,0.0,2021-06-11
55025003100,0,0.39,0.0,0.0,2021-06-11
55025010600,0,0.35,0.0,0.0,2021-06-11
55025001604,0,0.41,0.0,0.0,2021-06-11
55027961300,0,0.34,0.0,0.0,2021-06-11
55027961500,0,0.33,0.0,0.0,2021-06-11
55039040500,0,0.26,0.0,0.0,2021-06-11
55039040400,7,0.18,38.98,39.69,2021-06-11
55039040300,0,0.34,0.0,0.0,2021-06-11
55039040200,5,0.21,23.88,24.19,2021-06-11
55039040100,0,0.28,0.0,0.0,2021-06-11
55037190200,0,0.12,0.0,0.0,2021-06-11
55037190100,0,0.17,0.0,0.0,2021-06-11
55035001700,0,0.35,0.0,0.0,2021-06-11
55035001600,0,0.37,0.0,0.0,2021-06-11
55035001500,0,0.23,0.0,0.0,2021-06-11
55035001400,0,0.48,0.0,0.0,2021-06-11
55035001300,1,0.35,2.82,2.83,2021-06-11
55035001200,0,0.41,0.0,0.0,2021-06-11
55035001101,0,0.12,0.0,0.0,2021-06-11
55035000900,0,0.34,0.0,0.0,2021-06-11
55035000803,0,0.38,0.0,0.0,2021-06-11
55035000802,0,0.26,0.0,0.0,2021-06-11
55039040700,0,0.35,0.0,0.0,2021-06-11
55039040800,0,0.29,0.0,0.0,2021-06-11
55039040900,0,0.22,0.0,0.0,2021-06-11
55039041000,0,0.2,0.0,0.0,2021-06-11
55043960300,0,0.28,0.0,0.0,2021-06-11
55043960200,4,0.28,14.28,14.42,2021-06-11
55043960100,0,0.26,0.0,0.0,2021-06-11
55041950400,0,0.17,0.0,0.0,2021-06-11
55041950300,0,0.17,0.0,0.0,2021-06-11
55041950200,0,0.16,0.0,0.0,2021-06-11
55041950100,0,0.088,0.0,0.0,2021-06-11
55039042200,0,0.4,0.0,0.0,2021-06-11
55035000801,0,0.24,0.0,0.0,2021-06-11
55039042100,0,0.31,0.0,0.0,2021-06-11
55039041900,0,0.46,0.0,0.0,2021-06-11
55039041800,0,0.32,0.0,0.0,2021-06-11
55039041700,0,0.26,0.0,0.0,2021-06-11
55039041600,0,0.38,0.0,0.0,2021-06-11
55039041500,0,0.21,0.0,0.0,2021-06-11
55039041400,8,0.38,21.07,21.5,2021-06-11
55039041300,8,0.44,18.14,18.51,2021-06-11
55039041100,0,0.64,0.0,0.0,2021-06-11
55039042000,0,0.58,0.0,0.0,2021-06-11
55035000700,0,0.34,0.0,0.0,2021-06-11
55035000600,0,0.31,0.0,0.0,2021-06-11
55035000502,0,0.32,0.0,0.0,2021-06-11
55031020600,0,0.29,0.0,0.0,2021-06-11
55031020500,0,0.18,0.0,0.0,2021-06-11
55031020400,0,0.22,0.0,0.0,2021-06-11
55031020300,1,0.18,5.42,5.43,2021-06-11
55029101000,0,0.15,0.0,0.0,2021-06-11
55029100900,0,0.1,0.0,0.0,2021-06-11
55029100800,0,0.33,0.0,0.0,2021-06-11
55029100700,0,0.31,0.0,0.0,2021-06-11
55031020700,2,0.27,7.5,7.53,2021-06-11
55029100600,0,0.2,0.0,0.0,2021-06-11
55029100400,0,0.18,0.0,0.0,2021-06-11
55029100300,0,0.16,0.0,0.0,2021-06-11
55029100100,0,0.15,0.0,0.0,2021-06-11
55027962000,0,0.17,0.0,0.0,2021-06-11
55027961900,0,0.36,0.0,0.0,2021-06-11
55027961800,0,0.28,0.0,0.0,2021-06-11
55027961700,0,0.19,0.0,0.0,2021-06-11
55027961600,0,0.28,0.0,0.0,2021-06-11
55029100500,2,0.22,9.15,9.19,2021-06-11
55027961400,0,0.26,0.0,0.0,2021-06-11
55031020800,0,0.21,0.0,0.0,2021-06-11
55031021000,0,0.12,0.0,0.0,2021-06-11
55035000501,0,0.3,0.0,0.0,2021-06-11
55035000400,0,0.52,0.0,0.0,2021-06-11
55035000302,0,0.51,0.0,0.0,2021-06-11
55035000301,0,0.24,0.0,0.0,2021-06-11
55035000200,0,0.34,0.0,0.0,2021-06-11
55035000100,0,0.32,0.0,0.0,2021-06-11
55033970800,0,0.44,0.0,0.0,2021-06-11
55033970700,0,0.44,0.0,0.0,2021-06-11
55031020900,0,0.15,0.0,0.0,2021-06-11
55033970600,0,0.27,0.0,0.0,2021-06-11
55033970400,0,0.41,0.0,0.0,2021-06-11
55033970300,0,0.4,0.0,0.0,2021-06-11
55033970200,0,0.31,0.0,0.0,2021-06-11
55033970100,0,0.25,0.0,0.0,2021-06-11
55031030300,0,0.33,0.0,0.0,2021-06-11
55031030200,1,0.34,2.95,2.96,2021-06-11
55031030100,0,0.4,0.0,0.0,2021-06-11
55031021100,0,0.15,0.0,0.0,2021-06-11
55033970500,0,0.4,0.0,0.0,2021-06-11
55043960400,0,0.22,0.0,0.0,2021-06-11
55025001603,0,0.3,0.0,0.0,2021-06-11
55025001501,0,0.12,0.0,0.0,2021-06-11
55009020502,0,0.37,0.0,0.0,2021-06-11
55009020204,0,0.37,0.0,0.0,2021-06-11
55009020203,0,0.45,0.0,0.0,2021-06-11
55009020100,7,0.4,17.54,17.85,2021-06-11
55009010300,0,0.47,0.0,0.0,2021-06-11
55009010202,0,0.34,0.0,0.0,2021-06-11
55009010201,0,0.3,0.0,0.0,2021-06-11
55009010100,0,0.38,0.0,0.0,2021-06-11
55009002003,0,0.23,0.0,0.0,2021-06-11
55009002002,0,0.33,0.0,0.0,2021-06-11
55009002001,0,0.57,0.0,0.0,2021-06-11
55009001802,0,0.41,0.0,0.0,2021-06-11
55009001801,0,0.36,0.0,0.0,2021-06-11
55009001702,0,0.23,0.0,0.0,2021-06-11
55009001701,0,0.24,0.0,0.0,2021-06-11
55009001600,0,0.39,0.0,0.0,2021-06-11
55009001400,0,0.22,0.0,0.0,2021-06-11
55009020503,0,0.54,0.0,0.0,2021-06-11
55009020504,0,0.37,0.0,0.0,2021-06-11
55009020600,6,0.35,17.24,17.5,2021-06-11
55009020702,1,0.47,2.13,2.14,2021-06-11
55009940004,0,0.17,0.0,0.0,2021-06-11
55009940003,0,0.22,0.0,0.0,2021-06-11
55009940002,3,0.3,10.05,10.12,2021-06-11
55009940001,11,1.22,9.01,9.25,2021-06-11
55009021600,0,0.4,0.0,0.0,2021-06-11
55009021500,0,0.2,0.0,0.0,2021-06-11
55009021400,0,0.55,0.0,0.0,2021-06-11
55009021304,0,0.14,0.0,0.0,2021-06-11
55009001300,0,0.18,0.0,0.0,2021-06-11
55009021303,0,0.27,0.0,0.0,2021-06-11
55009021301,0,0.21,0.0,0.0,2021-06-11
55009021200,0,0.32,0.0,0.0,2021-06-11
55009021100,0,0.072,0.0,0.0,2021-06-11
55009021000,0,0.18,0.0,0.0,2021-06-11
55009020900,0,0.17,0.0,0.0,2021-06-11
55009020800,0,0.16,0.0,0.0,2021-06-11
55009020704,0,0.56,0.0,0.0,2021-06-11
55009020703,0,0.46,0.0,0.0,2021-06-11
55009021302,0,0.39,0.0,0.0,2021-06-11
55009001200,0,0.16,0.0,0.0,2021-06-11
55009001100,0,0.14,0.0,0.0,2021-06-11
55009001000,0,0.086,0.0,0.0,2021-06-11
55005000400,0,0.35,0.0,0.0,2021-06-11
55005000300,2,0.25,7.87,7.9,2021-06-11
55005000200,0,0.26,0.0,0.0,2021-06-11
55005000100,0,0.26,0.0,0.0,2021-06-11
55003950800,0,0.21,0.0,0.0,2021-06-11
55003950700,0,0.13,0.0,0.0,2021-06-11
55003950600,0,0.088,0.0,0.0,2021-06-11
55003950500,0,0.14,0.0,0.0,2021-06-11
55005000500,0,0.29,0.0,0.0,2021-06-11
55003950400,0,0.15,0.0,0.0,2021-06-11
55003940000,0,0.13,0.0,0.0,2021-06-11
55001950700,0,0.23,0.0,0.0,2021-06-11
55001950502,0,0.24,0.0,0.0,2021-06-11
55001950501,0,0.11,0.0,0.0,2021-06-11
55001950400,5,0.3,16.82,17.03,2021-06-11
55001950202,0,0.17,0.0,0.0,2021-06-11
55001950201,0,0.082,0.0,0.0,2021-06-11
55001950100,0,0.19,0.0,0.0,2021-06-11
55003950300,0,0.18,0.0,0.0,2021-06-11
55011960100,0,0.16,0.0,0.0,2021-06-11
55005000600,0,0.38,0.0,0.0,2021-06-11
55005000900,7,0.33,21.46,21.85,2021-06-11
55009000900,0,0.28,0.0,0.0,2021-06-11
55009000800,0,0.12,0.0,0.0,2021-06-11
55009000700,0,0.3,0.0,0.0,2021-06-11
55009000600,0,0.26,0.0,0.0,2021-06-11
55009000500,0,0.22,0.0,0.0,2021-06-11
55009000402,0,0.14,0.0,0.0,2021-06-11
55009000401,0,0.31,0.0,0.0,2021-06-11
55009000303,0,0.19,0.0,0.0,2021-06-11
55005000800,0,0.36,0.0,0.0,2021-06-11
55009000302,0,0.29,0.0,0.0,2021-06-11
55009000100,0,0.19,0.0,0.0,2021-06-11
55007960600,0,0.13,0.0,0.0,2021-06-11
55007960400,0,0.31,0.0,0.0,2021-06-11
55007960300,0,0.23,0.0,0.0,2021-06-11
55007960200,0,0.11,0.0,0.0,2021-06-11
55007960100,0,0.19,0.0,0.0,2021-06-11
55005001002,0,0.37,0.0,0.0,2021-06-11
55005001001,0,0.11,0.0,0.0,2021-06-11
55009000200,0,0.39,0.0,0.0,2021-06-11
55025001502,3,0.3,9.84,9.91,2021-06-11
55011960200,0,0.18,0.0,0.0,2021-06-11
55011960400,8,0.16,50.44,51.51,2021-06-11
55025000300,0,0.39,0.0,0.0,2021-06-11
55025000205,0,0.33,0.0,0.0,2021-06-11
55025000204,0,0.36,0.0,0.0,2021-06-11
55025000202,0,0.21,0.0,0.0,2021-06-11
55025000201,0,0.14,0.0,0.0,2021-06-11
55025000100,0,0.16,0.0,0.0,2021-06-11
55023960600,0,0.24,0.0,0.0,2021-06-11
55023960500,0,0.13,0.0,0.0,2021-06-11
55023960400,0,0.21,0.0,0.0,2021-06-11
55023960300,0,0.16,0.0,0.0,2021-06-11
55023960200,0,0.14,0.0,0.0,2021-06-11
55023960100,0,0.19,0.0,0.0,2021-06-11
55021971200,0,0.34,0.0,0.0,2021-06-11
55021971100,0,0.24,0.0,0.0,2021-06-11
55021971000,0,0.25,0.0,0.0,2021-06-11
55021970900,0,0.3,0.0,0.0,2021-06-11
55021970800,0,0.38,0.0,0.0,2021-06-11
55025000401,0,0.22,0.0,0.0,2021-06-11
55025000402,0,0.17,0.0,0.0,2021-06-11
55025000405,0,0.43,0.0,0.0,2021-06-11
55025000406,1,0.22,4.45,4.46,2021-06-11
55025001403,7,0.58,12.15,12.36,2021-06-11
55025001402,0,0.36,0.0,0.0,2021-06-11
55025001401,0,0.46,0.0,0.0,2021-06-11
55025001300,0,0.16,0.0,0.0,2021-06-11
55025001200,0,0.45,0.0,0.0,2021-06-11
55025001102,0,0.24,0.0,0.0,2021-06-11
55025001101,0,0.34,0.0,0.0,2021-06-11
55025001000,0,0.17,0.0,0.0,2021-06-11
55021970700,1,0.28,3.62,3.63,2021-06-11
55025000902,0,0.37,0.0,0.0,2021-06-11
55025000800,0,0.25,0.0,0.0,2021-06-11
55025000700,0,0.22,0.0,0.0,2021-06-11
55025000600,0,0.41,0.0,0.0,2021-06-11
55025000504,0,0.45,0.0,0.0,2021-06-11
55025000503,0,0.47,0.0,0.0,2021-06-11
55025000501,0,0.29,0.0,0.0,2021-06-11
55025000408,0,0.12,0.0,0.0,2021-06-11
55025000407,0,0.38,0.0,0.0,2021-06-11
55025000901,0,0.14,0.0,0.0,2021-06-11
55021970600,0,0.3,0.0,0.0,2021-06-11
55021970500,0,0.29,0.0,0.0,2021-06-11
55021970400,0,0.44,0.0,0.0,2021-06-11
55015020800,0,0.36,0.0,0.0,2021-06-11
55015020700,0,0.3,0.0,0.0,2021-06-11
55015020600,0,0.31,0.0,0.0,2021-06-11
55015020500,0,0.32,0.0,0.0,2021-06-11
55015020400,0,0.21,0.0,0.0,2021-06-11
55015020308,0,0.27,0.0,0.0,2021-06-11
55015020306,0,0.43,0.0,0.0,2021-06-11
55015020304,0,0.24,0.0,0.0,2021-06-11
55017010100,1,0.2,5.1,5.11,2021-06-11
55015020303,0,0.25,0.0,0.0,2021-06-11
55015020100,0,0.31,0.0,0.0,2021-06-11
55013971000,0,0.12,0.0,0.0,2021-06-11
55013970900,0,0.19,0.0,0.0,2021-06-11
55013970800,0,0.16,0.0,0.0,2021-06-11
55013970700,0,0.15,0.0,0.0,2021-06-11
55013970600,0,0.13,0.0,0.0,2021-06-11
55013970400,5,0.25,19.86,20.11,2021-06-11
55011960500,0,0.21,0.0,0.0,2021-06-11
55015020200,0,0.24,0.0,0.0,2021-06-11
55011960300,0,0.15,0.0,0.0,2021-06-11
55017010200,0,0.46,0.0,0.0,2021-06-11
55017010400,0,0.33,0.0,0.0,2021-06-11
55021970300,0,0.28,0.0,0.0,2021-06-11
55021970200,0,0.37,0.0,0.0,2021-06-11
55021970100,0,0.27,0.0,0.0,2021-06-11
55019950800,0,0.21,0.0,0.0,2021-06-11
55019950700,0,0.24,0.0,0.0,2021-06-11
55019950600,0,0.31,0.0,0.0,2021-06-11
55019950500,0,0.34,0.0,0.0,2021-06-11
55019950400,0,0.25,0.0,0.0,2021-06-11
55017010300,0,0.37,0.0,0.0,2021-06-11
55019950300,0,0.29,0.0,0.0,2021-06-11
55019950100,0,0.32,0.0,0.0,2021-06-11
55017011200,2,0.44,4.5,4.51,2021-06-11
55017011100,0,0.27,0.0,0.0,2021-06-11
55017011000,6,0.48,12.45,12.64,2021-06-11
55017010900,0,0.32,0.0,0.0,2021-06-11
55017010800,0,0.46,0.0,0.0,2021-06-11
55017010700,1,0.5,2.0,2.0,2021-06-11
55017010500,0,0.35,0.0,0.0,2021-06-11
55019950200,0,0.3,0.0,0.0,2021-06-11
55043960500,0,0.23,0.0,0.0,2021-06-11
55025001605,0,0.22,0.0,0.0,2021-06-11
55043960700,4,0.26,15.42,15.58,2021-06-11
55079001900,0,0.2,0.0,0.0,2021-06-11
55079001800,0,0.2,0.0,0.0,2021-06-11
55079001700,0,0.32,0.0,0.0,2021-06-11
55079001600,0,0.2,0.0,0.0,2021-06-11
55079001500,0,0.24,0.0,0.0,2021-06-11
55079001400,0,0.16,0.0,0.0,2021-06-11
55079001300,0,0.28,0.0,0.0,2021-06-11
55079001200,0,0.2,0.0,0.0,2021-06-11
55079001100,0,0.15,0.0,0.0,2021-06-11
55079001000,0,0.25,0.0,0.0,2021-06-11
55079000900,0,0.22,0.0,0.0,2021-06-11
55079000800,1,0.33,3.05,3.06,2021-06-11
55079000700,3,0.24,12.52,12.61,2021-06-11
55079000600,3,0.46,6.53,6.57,2021-06-11
55079000502,0,0.33,0.0,0.0,2021-06-11
55079000501,0,0.25,0.0,0.0,2021-06-11
55079000400,0,0.18,0.0,0.0,2021-06-11
55079002000,0,0.16,0.0,0.0,2021-06-11
55079002100,0,0.13,0.0,0.0,2021-06-11
55079002200,0,0.13,0.0,0.0,2021-06-11
55079002300,0,0.26,0.0,0.0,2021-06-11
55079004100,0,0.18,0.0,0.0,2021-06-11
55079004000,3,0.18,17.13,17.26,2021-06-11
55079003900,0,0.19,0.0,0.0,2021-06-11
55079003800,0,0.15,0.0,0.0,2021-06-11
55079003700,1,0.16,6.29,6.3,2021-06-11
55079003600,0,0.14,0.0,0.0,2021-06-11
55079003500,0,0.23,0.0,0.0,2021-06-11
55079003400,0,0.4,0.0,0.0,2021-06-11
55079000304,0,0.23,0.0,0.0,2021-06-11
55079003300,0,0.35,0.0,0.0,2021-06-11
55079003100,0,0.27,0.0,0.0,2021-06-11
55079003000,0,0.3,0.0,0.0,2021-06-11
