ID,date,clusterN,p,RR_C,RR_L
48207,2021-02-27,1.0,2.0,,
37165,2021-02-27,4.0,1.0,,
37149,2021-02-27,4.0,1.0,,
36105,2021-02-27,4.0,1.0,,
17149,2021-02-27,1.0,3.0,,
16001,2021-02-27,2.0,1.0,,
35041,2021-02-27,1.0,1.0,,
23011,2021-02-27,1.0,1.0,,
16059,2021-02-27,1.0,2.0,,
32019,2021-02-27,1.0,1.0,,
5081,2021-02-27,4.0,1.0,,
48079,2021-02-27,1.0,1.0,,
32007,2021-02-27,1.0,2.0,,
45083,2021-02-27,4.0,1.0,1.67,1.7
21235,2021-02-27,4.0,2.0,1.36,1.52
29161,2021-02-27,1.0,3.0,,
45075,2021-02-27,4.0,1.0,,
48097,2021-02-27,3.0,1.0,,
45085,2021-02-27,4.0,1.0,,
19169,2021-02-27,4.0,1.0,,
56025,2021-02-27,3.0,2.0,,
31161,2021-02-27,2.0,2.0,,
31113,2021-02-27,1.0,1.0,,
46063,2021-02-27,1.0,1.0,,
46021,2021-02-27,1.0,2.0,,
31163,2021-02-27,1.0,1.0,,
13219,2021-02-27,4.0,1.0,,
13245,2021-02-27,4.0,1.0,,
34035,2021-02-27,4.0,1.0,,
16031,2021-02-27,1.0,1.0,,
49031,2021-02-27,1.0,2.0,,
21225,2021-02-27,1.0,1.0,,
28129,2021-02-27,4.0,1.0,,
47093,2021-02-27,4.0,1.0,,
28045,2021-02-27,4.0,1.0,,
18035,2021-02-27,1.0,1.0,,
55081,2021-02-27,2.0,1.0,,
16015,2021-02-27,1.0,1.0,,
54063,2021-02-27,3.0,1.0,,
46121,2021-02-27,1.0,3.0,,
29219,2021-02-27,1.0,1.0,,
48243,2021-02-27,1.0,1.0,,
21121,2021-02-27,4.0,1.0,1.36,1.05
48075,2021-02-27,1.0,3.0,,
37035,2021-02-27,4.0,1.0,,
26107,2021-02-27,1.0,1.0,,
29111,2021-02-27,1.0,2.0,,
29025,2021-02-27,1.0,2.0,,
30017,2021-02-27,1.0,3.0,,
48253,2021-02-27,2.0,1.0,,
34029,2021-02-27,4.0,1.0,,
41021,2021-02-27,1.0,1.0,,
37097,2021-02-27,4.0,1.0,,
55037,2021-02-27,1.0,2.0,,
48129,2021-02-27,1.0,3.0,,
21025,2021-02-27,3.0,1.0,,
21109,2021-02-27,3.0,1.0,,
29227,2021-02-27,1.0,3.0,,
45073,2021-02-27,4.0,1.0,,
29135,2021-02-27,1.0,2.0,,
48297,2021-02-27,4.0,1.0,,
40007,2021-02-27,2.0,2.0,,
13295,2021-02-27,4.0,2.0,1.6,1.71
20081,2021-02-27,1.0,2.0,,
48321,2021-02-27,4.0,2.0,,
45021,2021-02-27,4.0,1.0,1.67,1.31
46095,2021-02-27,1.0,2.0,,
48447,2021-02-27,1.0,2.0,,
31029,2021-02-27,1.0,2.0,,
20135,2021-02-27,1.0,3.0,,
29211,2021-02-27,1.0,2.0,,
34027,2021-02-27,4.0,1.0,,
16061,2021-02-27,1.0,1.0,,
45051,2021-02-27,4.0,1.0,,
55077,2021-02-27,1.0,1.0,,
45001,2021-02-27,4.0,1.0,1.67,1.12
51023,2021-02-27,4.0,1.0,1.68,1.68
9005,2021-02-27,4.0,1.0,,
48199,2021-02-27,4.0,1.0,,
48071,2021-02-27,4.0,1.0,1.33,1.23
48195,2021-02-27,1.0,2.0,,
46017,2021-02-27,1.0,1.0,,
40043,2021-02-27,2.0,1.0,,
41055,2021-02-27,1.0,1.0,,
37023,2021-02-27,4.0,1.0,,
8125,2021-02-27,1.0,1.0,,
27031,2021-02-27,1.0,1.0,,
32017,2021-02-27,1.0,2.0,,
34003,2021-02-27,4.0,2.0,1.46,1.22
37183,2021-02-27,4.0,1.0,,
38095,2021-02-27,1.0,1.0,,
51163,2021-02-27,4.0,1.0,,
16005,2021-02-27,2.0,1.0,,
29215,2021-02-27,1.0,2.0,,
13241,2021-02-27,4.0,1.0,,
20095,2021-02-27,1.0,1.0,,
48013,2021-02-27,4.0,3.0,1.62,2.71
46107,2021-02-27,1.0,1.0,,
30025,2021-02-27,1.0,2.0,,
29113,2021-02-27,1.0,2.0,,
17003,2021-02-27,1.0,1.0,,
21123,2021-02-27,4.0,1.0,,
45057,2021-02-27,4.0,2.0,1.67,2.05
36081,2021-02-27,4.0,2.0,1.46,1.58
29027,2021-02-27,1.0,1.0,,
48017,2021-02-27,1.0,2.0,,
20169,2021-02-27,1.0,2.0,,
48463,2021-02-27,4.0,2.0,,
48421,2021-02-27,3.0,2.0,5.29,2.66
37191,2021-02-27,3.0,1.0,,
29115,2021-02-27,1.0,1.0,,
37197,2021-02-27,4.0,1.0,,
37119,2021-02-27,4.0,2.0,,
54025,2021-02-27,4.0,1.0,,
46105,2021-02-27,1.0,2.0,,
41065,2021-02-27,1.0,2.0,,
41053,2021-02-27,1.0,1.0,,
30045,2021-02-27,1.0,2.0,,
34015,2021-02-27,4.0,1.0,,
17013,2021-02-27,1.0,1.0,,
30005,2021-02-27,1.0,1.0,,
21099,2021-02-27,4.0,1.0,,
17079,2021-02-27,1.0,1.0,,
51053,2021-02-27,4.0,1.0,,
45049,2021-02-27,4.0,1.0,,
46103,2021-02-27,2.0,2.0,,
21221,2021-02-27,3.0,2.0,,
31183,2021-02-27,1.0,2.0,,
9001,2021-02-27,4.0,1.0,,
21007,2021-02-27,1.0,1.0,,
32031,2021-02-27,1.0,2.0,,
46117,2021-02-27,1.0,2.0,,
37141,2021-02-27,4.0,1.0,,
48191,2021-02-27,1.0,3.0,,
34013,2021-02-27,4.0,1.0,,
29007,2021-02-27,1.0,2.0,,
56045,2021-02-27,1.0,1.0,,
19145,2021-02-27,2.0,2.0,2.78,2.78
45029,2021-02-27,4.0,2.0,,
38053,2021-02-27,1.0,1.0,,
37179,2021-02-27,4.0,1.0,,
21125,2021-02-27,4.0,1.0,1.36,1.49
20141,2021-02-27,1.0,1.0,,
19111,2021-02-27,2.0,1.0,,
53039,2021-02-27,1.0,1.0,,
38073,2021-02-27,1.0,2.0,,
21057,2021-02-27,4.0,1.0,,
20159,2021-02-27,1.0,1.0,,
12021,2021-02-27,4.0,1.0,,
18075,2021-02-27,1.0,1.0,,
13213,2021-02-27,4.0,1.0,,
29213,2021-02-27,1.0,1.0,,
37065,2021-02-27,4.0,1.0,,
21199,2021-02-27,4.0,1.0,,
34011,2021-02-27,4.0,1.0,1.12,0.96
48291,2021-02-27,4.0,1.0,,
20143,2021-02-27,1.0,3.0,,
48117,2021-02-27,1.0,2.0,,
26043,2021-02-27,1.0,3.0,,
29053,2021-02-27,1.0,2.0,,
20193,2021-02-27,2.0,3.0,,
42087,2021-02-27,4.0,1.0,,
48415,2021-02-27,1.0,2.0,,
49001,2021-02-27,1.0,3.0,,
38103,2021-02-28,1.0,2.0,,
37045,2021-02-28,4.0,1.0,,
5059,2021-02-28,4.0,1.0,,
46061,2021-02-28,2.0,2.0,,
38039,2021-02-28,1.0,1.0,,
20009,2021-02-28,1.0,2.0,,
38087,2021-02-28,1.0,1.0,,
31071,2021-02-28,1.0,1.0,,
5027,2021-02-28,4.0,2.0,2.39,3.01
16003,2021-02-28,1.0,1.0,,
29041,2021-02-28,1.0,2.0,,
46055,2021-02-28,1.0,1.0,,
20167,2021-02-28,1.0,2.0,,
34023,2021-02-28,4.0,2.0,,
41045,2021-02-28,1.0,1.0,,
40151,2021-02-28,1.0,2.0,,
45063,2021-02-28,4.0,1.0,1.66,2.06
29071,2021-02-28,1.0,1.0,,
38091,2021-02-28,1.0,2.0,,
36059,2021-02-28,4.0,2.0,1.51,1.45
48445,2021-02-28,1.0,2.0,,
32033,2021-02-28,1.0,1.0,,
5023,2021-02-28,3.0,1.0,,
1121,2021-02-28,4.0,1.0,,
16085,2021-02-28,1.0,3.0,,
48155,2021-02-28,1.0,2.0,,
17193,2021-02-28,1.0,2.0,,
31141,2021-02-28,1.0,2.0,,
38051,2021-02-28,1.0,3.0,,
17181,2021-02-28,1.0,2.0,,
13023,2021-02-28,4.0,1.0,,
9009,2021-02-28,4.0,1.0,,
37077,2021-02-28,4.0,1.0,,
29017,2021-02-28,1.0,2.0,,
36119,2021-02-28,4.0,1.0,1.51,1.46
13077,2021-02-28,4.0,1.0,1.18,1.34
46041,2021-02-28,2.0,2.0,,
39037,2021-02-28,1.0,1.0,,
5103,2021-02-28,4.0,2.0,2.39,1.64
48275,2021-02-28,1.0,3.0,,
13059,2021-02-28,4.0,1.0,,
29039,2021-02-28,2.0,1.0,,
38023,2021-02-28,1.0,1.0,,
22027,2021-02-28,3.0,1.0,,
45007,2021-02-28,4.0,1.0,1.66,1.64
29223,2021-02-28,1.0,1.0,,
48065,2021-02-28,1.0,2.0,,
48385,2021-02-28,4.0,2.0,,
19021,2021-02-28,2.0,1.0,,
55067,2021-02-28,1.0,1.0,,
29195,2021-02-28,1.0,1.0,,
29021,2021-02-28,1.0,2.0,,
29105,2021-02-28,1.0,2.0,,
13139,2021-02-28,4.0,1.0,,
42035,2021-02-28,4.0,1.0,,
21051,2021-02-28,4.0,2.0,1.37,1.09
29139,2021-02-28,1.0,2.0,,
29003,2021-02-28,1.0,2.0,,
27169,2021-02-28,1.0,1.0,,
53031,2021-02-28,1.0,1.0,,
38083,2021-02-28,1.0,1.0,,
13015,2021-02-28,4.0,2.0,1.65,1.92
29173,2021-02-28,1.0,1.0,,
48131,2021-02-28,4.0,2.0,,
30051,2021-02-28,1.0,1.0,,
17159,2021-02-28,1.0,1.0,,
26129,2021-02-28,1.0,1.0,,
49027,2021-02-28,1.0,3.0,,
48255,2021-02-28,4.0,2.0,1.55,2.76
34009,2021-02-28,4.0,1.0,,
26135,2021-02-28,1.0,2.0,,
29051,2021-02-28,1.0,1.0,,
21189,2021-02-28,4.0,1.0,,
21159,2021-02-28,4.0,1.0,,
18065,2021-02-28,1.0,1.0,,
29131,2021-02-28,1.0,3.0,,
48323,2021-02-28,4.0,1.0,,
5031,2021-02-28,4.0,1.0,,
34005,2021-02-28,4.0,1.0,,
31179,2021-02-28,2.0,3.0,,
18055,2021-02-28,1.0,1.0,,
32005,2021-02-28,1.0,1.0,,
51750,2021-02-28,3.0,1.0,,
45071,2021-02-28,4.0,1.0,1.66,1.95
27083,2021-02-28,1.0,2.0,,
21095,2021-02-28,4.0,1.0,,
20029,2021-02-28,1.0,2.0,,
48055,2021-02-28,4.0,2.0,,
56011,2021-02-28,1.0,3.0,,
45059,2021-02-28,4.0,2.0,1.66,0.86
48169,2021-02-28,1.0,3.0,,
45003,2021-02-28,4.0,1.0,1.66,1.87
48375,2021-02-28,1.0,1.0,,
20005,2021-02-28,1.0,1.0,,
29177,2021-02-28,1.0,2.0,,
38063,2021-02-28,1.0,3.0,,
29127,2021-02-28,1.0,2.0,,
48037,2021-02-28,3.0,1.0,,
48317,2021-02-28,1.0,2.0,,
48165,2021-02-28,1.0,2.0,,
20023,2021-02-28,2.0,1.0,,
38043,2021-02-28,1.0,2.0,,
38045,2021-02-28,1.0,2.0,,
38049,2021-02-28,2.0,1.0,,
13159,2021-02-28,4.0,1.0,,
38031,2021-02-28,2.0,3.0,,
48325,2021-02-28,4.0,2.0,,
49017,2021-02-28,1.0,2.0,,
48163,2021-02-28,4.0,3.0,,
31005,2021-02-28,1.0,2.0,,
17069,2021-02-28,1.0,1.0,,
38105,2021-02-28,1.0,2.0,,
20057,2021-02-28,1.0,2.0,,
18083,2021-02-28,1.0,2.0,,
49041,2021-02-28,1.0,3.0,,
46071,2021-02-28,1.0,2.0,,
46007,2021-02-28,1.0,2.0,,
27075,2021-02-28,2.0,1.0,,
5045,2021-02-28,4.0,1.0,,
5021,2021-02-28,4.0,1.0,,
34025,2021-02-28,4.0,1.0,,
47079,2021-02-28,1.0,1.0,,
48067,2021-02-28,3.0,1.0,,
31111,2021-02-28,2.0,2.0,,
35009,2021-02-28,1.0,1.0,,
48431,2021-02-28,1.0,1.0,,
46085,2021-02-28,1.0,1.0,,
45045,2021-02-28,4.0,1.0,1.66,1.35
36085,2021-02-28,4.0,2.0,1.51,1.69
45055,2021-02-28,4.0,1.0,1.66,1.96
31085,2021-02-28,1.0,2.0,,
29151,2021-02-28,1.0,2.0,,
8095,2021-02-28,1.0,2.0,,
30027,2021-02-28,1.0,3.0,,
48087,2021-02-28,1.0,1.0,,
35017,2021-02-28,2.0,1.0,,
30003,2021-02-28,1.0,2.0,,
38061,2021-02-28,1.0,1.0,,
48295,2021-02-28,1.0,2.0,,
21071,2021-02-28,4.0,1.0,,
13211,2021-02-28,4.0,1.0,,
56005,2021-02-28,3.0,1.0,,
29073,2021-02-28,1.0,2.0,,
31003,2021-02-28,2.0,2.0,,
38007,2021-02-28,1.0,2.0,,
37007,2021-02-28,4.0,1.0,,
46075,2021-02-28,1.0,3.0,,
13097,2021-02-28,4.0,1.0,,
37161,2021-02-28,3.0,1.0,,
51017,2021-02-28,3.0,1.0,,
29055,2021-02-28,1.0,3.0,,
41027,2021-02-28,1.0,2.0,,
38055,2021-02-28,1.0,2.0,,
40065,2021-02-28,2.0,1.0,,
8011,2021-02-28,2.0,1.0,,
36079,2021-02-28,4.0,1.0,,
22119,2021-02-28,4.0,2.0,,
5013,2021-02-28,4.0,1.0,,
48437,2021-02-28,1.0,1.0,,
5067,2021-02-28,4.0,1.0,,
17109,2021-02-28,1.0,2.0,,
20033,2021-02-28,1.0,3.0,,
48457,2021-02-28,4.0,1.0,,
48469,2021-02-28,3.0,2.0,,
46013,2021-02-28,2.0,1.0,,
20189,2021-02-28,1.0,2.0,,
30029,2021-02-28,2.0,2.0,,
38001,2021-02-28,1.0,3.0,,
30013,2021-02-28,1.0,2.0,,
20171,2021-02-28,1.0,3.0,,
21217,2021-02-28,4.0,1.0,2.26,2.26
20129,2021-02-28,3.0,1.0,,
20145,2021-02-28,1.0,3.0,,
29059,2021-02-28,1.0,1.0,,
13085,2021-02-28,4.0,1.0,,
31011,2021-02-28,1.0,2.0,,
54015,2021-02-28,3.0,1.0,,
13263,2021-02-28,4.0,1.0,,
48377,2021-02-28,1.0,1.0,,
20123,2021-02-28,1.0,3.0,,
20089,2021-02-28,1.0,3.0,,
48345,2021-02-28,1.0,2.0,,
45077,2021-02-28,4.0,1.0,,
46135,2021-02-28,1.0,2.0,,
13151,2021-02-28,4.0,1.0,1.18,1.24
48303,2021-02-28,1.0,2.0,,
31117,2021-02-28,1.0,2.0,,
31145,2021-02-28,1.0,3.0,,
48179,2021-02-28,1.0,3.0,,
29107,2021-02-28,1.0,1.0,,
12087,2021-02-28,4.0,1.0,,
13047,2021-02-28,4.0,1.0,,
31067,2021-02-28,1.0,2.0,,
20063,2021-02-28,1.0,2.0,,
38019,2021-02-28,1.0,2.0,,
42089,2021-02-28,4.0,1.0,,
17191,2021-02-28,1.0,1.0,,
48239,2021-02-28,4.0,2.0,3.15,3.15
48439,2021-02-28,4.0,1.0,,
29175,2021-02-28,1.0,1.0,,
53009,2021-02-28,1.0,1.0,,
48187,2021-02-28,4.0,2.0,1.55,1.99
34017,2021-02-28,4.0,2.0,1.51,1.4
55083,2021-02-28,1.0,2.0,,
13311,2021-02-28,4.0,1.0,,
48371,2021-02-28,2.0,2.0,,
20121,2021-02-28,1.0,1.0,,
48115,2021-02-28,1.0,2.0,,
48201,2021-02-28,4.0,1.0,,
48167,2021-02-28,4.0,1.0,1.37,1.23
55035,2021-02-28,1.0,1.0,,
31149,2021-02-28,1.0,2.0,,
53029,2021-02-28,1.0,1.0,,
13143,2021-02-28,4.0,1.0,,
38035,2021-02-28,1.0,1.0,,
48481,2021-02-28,4.0,1.0,,
30097,2021-02-28,2.0,2.0,,
16045,2021-02-28,1.0,2.0,,
20075,2021-02-28,1.0,3.0,,
47013,2021-02-28,3.0,1.0,,
31017,2021-02-28,1.0,3.0,,
30015,2021-02-28,1.0,2.0,,
13227,2021-02-28,4.0,2.0,,
13089,2021-02-28,4.0,1.0,,
29123,2021-02-28,1.0,3.0,,
38085,2021-02-28,1.0,3.0,,
31171,2021-02-28,1.0,2.0,,
21001,2021-02-28,4.0,2.0,,
13045,2021-02-28,4.0,1.0,,
16041,2021-02-28,1.0,2.0,,
5091,2021-02-28,4.0,2.0,2.39,3.14
41049,2021-02-28,2.0,1.0,,
26123,2021-02-28,1.0,1.0,,
37155,2021-02-28,4.0,1.0,2.32,2.32
26003,2021-02-28,1.0,2.0,,
20199,2021-02-28,1.0,3.0,,
36111,2021-02-28,4.0,1.0,,
26153,2021-02-28,1.0,1.0,,
35059,2021-02-28,4.0,1.0,,
20051,2021-02-28,2.0,1.0,,
30087,2021-02-28,1.0,3.0,,
20151,2021-02-28,1.0,2.0,,
20101,2021-02-28,1.0,2.0,,
38013,2021-02-28,1.0,1.0,,
48107,2021-02-28,1.0,2.0,,
21119,2021-02-28,4.0,1.0,,
31095,2021-02-28,1.0,2.0,,
31077,2021-02-28,1.0,3.0,,
19159,2021-02-28,1.0,1.0,,
21055,2021-02-28,3.0,2.0,,
29179,2021-02-28,1.0,2.0,,
16037,2021-02-28,1.0,1.0,,
16053,2021-02-28,1.0,1.0,,
29109,2021-02-28,1.0,1.0,,
29125,2021-02-28,1.0,1.0,,
45081,2021-02-28,4.0,1.0,1.66,1.26
48123,2021-02-28,3.0,2.0,,
48133,2021-02-28,4.0,2.0,,
38071,2021-02-28,1.0,3.0,,
12011,2021-02-28,4.0,1.0,1.38,1.25
31007,2021-02-28,1.0,3.0,,
48507,2021-02-28,4.0,2.0,,
21193,2021-02-28,4.0,1.0,1.66,1.66
40003,2021-02-28,2.0,2.0,,
30049,2021-02-28,2.0,1.0,,
40059,2021-02-28,1.0,2.0,,
13075,2021-02-28,4.0,1.0,,
31103,2021-02-28,1.0,1.0,,
48019,2021-02-28,4.0,1.0,,
5019,2021-02-28,4.0,1.0,2.39,0.87
37057,2021-02-28,4.0,1.0,,
9007,2021-02-28,4.0,1.0,,
26103,2021-02-28,1.0,2.0,,
17067,2021-02-28,1.0,1.0,,
31181,2021-02-28,1.0,3.0,,
32001,2021-02-28,2.0,2.0,,
13115,2021-02-28,4.0,2.0,1.65,1.32
48265,2021-02-28,4.0,2.0,1.58,1.78
26007,2021-02-28,1.0,2.0,,
20157,2021-02-28,1.0,2.0,,
48177,2021-02-28,4.0,2.0,1.55,2.59
26109,2021-02-28,1.0,1.0,,
31137,2021-02-28,2.0,2.0,,
31101,2021-02-28,1.0,2.0,,
48057,2021-02-28,4.0,1.0,5.21,5.21
47065,2021-02-28,4.0,1.0,,
49033,2021-02-28,1.0,1.0,,
41063,2021-02-28,1.0,2.0,,
13189,2021-02-28,4.0,1.0,,
48011,2021-02-28,1.0,1.0,,
48189,2021-02-28,1.0,1.0,,
31129,2021-02-28,1.0,2.0,,
48089,2021-02-28,3.0,1.0,,
17025,2021-02-28,1.0,2.0,,
1019,2021-02-28,3.0,1.0,,
29103,2021-02-28,1.0,2.0,,
48391,2021-02-28,4.0,1.0,,
8067,2021-02-28,2.0,1.0,,
48245,2021-02-28,4.0,1.0,,
13119,2021-02-28,4.0,1.0,,
5085,2021-02-28,4.0,2.0,,
5063,2021-02-28,3.0,1.0,,
31089,2021-02-28,2.0,3.0,,
20147,2021-02-28,2.0,2.0,,
13233,2021-02-28,4.0,1.0,,
49005,2021-02-28,1.0,3.0,,
45023,2021-02-28,4.0,1.0,1.66,1.91
48127,2021-02-28,4.0,3.0,,
19053,2021-02-28,1.0,1.0,,
5113,2021-02-28,4.0,2.0,,
41005,2021-02-28,1.0,1.0,,
8017,2021-02-28,1.0,2.0,,
32013,2021-02-28,1.0,1.0,,
38099,2021-02-28,1.0,1.0,,
20039,2021-02-28,1.0,1.0,,
34037,2021-02-28,4.0,1.0,,
30065,2021-02-28,1.0,2.0,,
8115,2021-02-28,1.0,2.0,,
13073,2021-02-28,4.0,1.0,,
13063,2021-02-28,4.0,1.0,1.18,1.07
29117,2021-02-28,1.0,3.0,,
48153,2021-02-28,2.0,2.0,,
19187,2021-02-28,1.0,1.0,,
12086,2021-02-28,4.0,1.0,1.38,1.47
48381,2021-02-28,1.0,1.0,,
29209,2021-02-28,1.0,1.0,,
9011,2021-02-28,4.0,1.0,,
13137,2021-02-28,4.0,1.0,,
48143,2021-02-28,3.0,2.0,,
29201,2021-02-28,1.0,1.0,,
29163,2021-02-28,1.0,2.0,,
38005,2021-02-28,1.0,3.0,,
16039,2021-02-28,1.0,2.0,,
54035,2021-02-28,3.0,1.0,,
45047,2021-02-28,4.0,1.0,1.66,1.05
26085,2021-02-28,1.0,1.0,,
29079,2021-02-28,1.0,3.0,,
8037,2021-02-28,4.0,1.0,1.38,1.38
30011,2021-02-28,1.0,3.0,,
46119,2021-02-28,1.0,1.0,,
16013,2021-02-28,1.0,2.0,,
48029,2021-02-28,4.0,3.0,1.55,1.43
20187,2021-02-28,1.0,3.0,,
29093,2021-02-28,1.0,3.0,,
56043,2021-02-28,3.0,2.0,,
5133,2021-02-28,4.0,1.0,2.39,4.0
16081,2021-02-28,3.0,1.0,,
29089,2021-02-28,1.0,2.0,,
31087,2021-02-28,1.0,3.0,,
45069,2021-02-28,4.0,1.0,,
48091,2021-02-28,4.0,2.0,,
22087,2021-02-28,4.0,1.0,,
22035,2021-02-28,1.0,1.0,,
46129,2021-02-28,2.0,2.0,,
48211,2021-02-28,1.0,3.0,,
38011,2021-02-28,2.0,3.0,,
32023,2021-02-28,1.0,1.0,,
26095,2021-02-28,1.0,1.0,,
38029,2021-02-28,1.0,3.0,,
38089,2021-02-28,1.0,3.0,,
31041,2021-02-28,1.0,2.0,,
12081,2021-02-28,4.0,1.0,,
38047,2021-02-28,1.0,3.0,,
36043,2021-02-28,3.0,1.0,,
56009,2021-02-28,3.0,1.0,,
40089,2021-02-28,3.0,1.0,,
48259,2021-02-28,4.0,1.0,1.58,2.65
13113,2021-02-28,4.0,1.0,1.18,1.29
17001,2021-02-28,1.0,3.0,,
19061,2021-02-28,2.0,1.0,,
29221,2021-02-28,1.0,1.0,,
6035,2021-02-28,2.0,2.0,,
48007,2021-02-28,3.0,2.0,,
45009,2021-02-28,4.0,1.0,,
20149,2021-02-28,2.0,1.0,,
41001,2021-02-28,2.0,3.0,,
29225,2021-02-28,1.0,2.0,,
45035,2021-02-28,4.0,1.0,,
34039,2021-02-28,4.0,2.0,,
30033,2021-02-28,1.0,2.0,,
48271,2021-02-28,3.0,2.0,,
13013,2021-02-28,4.0,1.0,,
38003,2021-02-28,1.0,3.0,,
38021,2021-02-28,1.0,3.0,,
31157,2021-02-28,1.0,2.0,,
36103,2021-02-28,4.0,1.0,,
32021,2021-02-28,1.0,1.0,,
30073,2021-02-28,1.0,2.0,,
13147,2021-02-28,4.0,1.0,,
38057,2021-02-28,1.0,1.0,,
29043,2021-02-28,1.0,1.0,,
8099,2021-02-28,1.0,2.0,,
45089,2021-02-28,4.0,1.0,,
18037,2021-02-28,1.0,2.0,,
20113,2021-02-28,1.0,1.0,,
51580,2021-02-28,3.0,2.0,,
13129,2021-02-28,4.0,2.0,1.65,2.43
13297,2021-02-28,4.0,2.0,,
48311,2021-02-28,3.0,3.0,,
48433,2021-02-28,1.0,2.0,,
20071,2021-02-28,1.0,3.0,,
21087,2021-02-28,4.0,2.0,,
37025,2021-02-28,4.0,1.0,,
38015,2021-02-28,1.0,2.0,,
48149,2021-02-28,4.0,2.0,,
46015,2021-02-28,1.0,1.0,,
31131,2021-02-28,2.0,1.0,,
48305,2021-02-28,1.0,3.0,,
26001,2021-02-28,1.0,2.0,,
37051,2021-02-28,4.0,1.0,,
29067,2021-02-28,1.0,2.0,,
38101,2021-02-28,1.0,1.0,,
13223,2021-02-28,4.0,1.0,1.65,1.42
29081,2021-02-28,1.0,3.0,,
56003,2021-02-28,4.0,1.0,,
48103,2021-02-28,3.0,1.0,,
48357,2021-02-28,1.0,1.0,,
16049,2021-02-28,1.0,3.0,,
48333,2021-02-28,4.0,2.0,,
45015,2021-02-28,4.0,2.0,,
47095,2021-02-28,1.0,1.0,,
5129,2021-02-28,4.0,1.0,,
48083,2021-02-28,3.0,1.0,,
51045,2021-02-28,3.0,2.0,,
29019,2021-02-28,1.0,1.0,,
46137,2021-02-28,1.0,1.0,,
26131,2021-02-28,1.0,1.0,,
48045,2021-02-28,1.0,1.0,,
26071,2021-02-28,1.0,1.0,,
27081,2021-02-28,1.0,1.0,,
45041,2021-02-28,4.0,1.0,,
13135,2021-02-28,4.0,1.0,,
29157,2021-02-28,1.0,3.0,,
48033,2021-02-28,1.0,3.0,,
48261,2021-02-28,3.0,1.0,,
34031,2021-02-28,4.0,2.0,,
48501,2021-02-28,1.0,2.0,,
12049,2021-02-28,4.0,1.0,,
5073,2021-02-28,4.0,2.0,2.39,2.39
48269,2021-02-28,1.0,3.0,,
38025,2021-02-28,1.0,2.0,,
18177,2021-02-28,1.0,1.0,,
31065,2021-02-28,1.0,2.0,,
20137,2021-02-28,1.0,1.0,,
45033,2021-02-28,4.0,1.0,,
13057,2021-02-28,4.0,2.0,1.65,1.64
42081,2021-02-28,4.0,1.0,,
46059,2021-02-28,2.0,1.0,,
42017,2021-02-28,4.0,1.0,,
49007,2021-02-28,1.0,2.0,,
31091,2021-02-28,1.0,3.0,,
48233,2021-02-28,1.0,3.0,,
26101,2021-02-28,1.0,1.0,,
29061,2021-02-28,1.0,2.0,,
20097,2021-02-28,1.0,3.0,,
21147,2021-02-28,4.0,1.0,,
48279,2021-02-28,1.0,1.0,,
31175,2021-02-28,1.0,2.0,,
26083,2021-02-28,1.0,1.0,,
13021,2021-02-28,4.0,1.0,1.29,1.29
46093,2021-02-28,1.0,2.0,,
38059,2021-02-28,1.0,3.0,,
16047,2021-02-28,1.0,1.0,,
30111,2021-02-28,1.0,3.0,,
54013,2021-02-28,3.0,1.0,,
45079,2021-02-28,4.0,1.0,1.66,1.57
46019,2021-02-28,1.0,2.0,,
30061,2021-02-28,2.0,1.0,,
26061,2021-02-28,2.0,2.0,,
13217,2021-02-28,4.0,2.0,,
30103,2021-02-28,1.0,1.0,,
5125,2021-02-28,4.0,1.0,,
34033,2021-02-28,4.0,1.0,,
21133,2021-02-28,4.0,1.0,,
20119,2021-02-28,2.0,1.0,,
20083,2021-02-28,1.0,3.0,,
55075,2021-02-28,1.0,3.0,,
45087,2021-02-28,4.0,1.0,1.66,1.56
45065,2021-02-28,4.0,1.0,1.66,1.07
18105,2021-02-28,1.0,1.0,,
20093,2021-02-28,1.0,3.0,,
49039,2021-02-28,1.0,2.0,,
49021,2021-02-28,1.0,3.0,,
36087,2021-02-28,4.0,1.0,,
29121,2021-02-28,1.0,3.0,,
48283,2021-02-28,4.0,3.0,,
22073,2021-02-28,1.0,1.0,,
48113,2021-02-28,4.0,1.0,,
29031,2021-02-28,1.0,2.0,,
49055,2021-02-28,1.0,2.0,,
19033,2021-02-28,1.0,1.0,,
31035,2021-02-28,1.0,2.0,,
29035,2021-02-28,2.0,2.0,,
13067,2021-02-28,4.0,2.0,,
55141,2021-02-28,1.0,1.0,,
8063,2021-02-28,1.0,1.0,,
5039,2021-02-28,4.0,1.0,,
56033,2021-02-28,3.0,1.0,,
34041,2021-02-28,4.0,1.0,,
36061,2021-02-28,4.0,2.0,1.51,1.24
5053,2021-02-28,4.0,1.0,,
29077,2021-02-28,1.0,1.0,,
45027,2021-02-28,4.0,1.0,,
46069,2021-02-28,1.0,2.0,,
46065,2021-02-28,1.0,2.0,,
18027,2021-02-28,1.0,1.0,,
56019,2021-02-28,2.0,1.0,4.89,4.89
45061,2021-02-28,3.0,1.0,,
17165,2021-02-28,2.0,2.0,,
48267,2021-02-28,3.0,1.0,1.58,0.0
30075,2021-02-28,1.0,3.0,,
8075,2021-02-28,1.0,2.0,,
45039,2021-02-28,4.0,2.0,1.66,0.93
48025,2021-02-28,3.0,1.0,,
